Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -2, 1, [], [23 48 24 12 47 43 18 35], 8, [specialist generalist specialist specialist specialist generalist specialist specialist]
1, 0, -4, [], [42 3], 2, [specialist specialist]
1, 0, 4, [], [9 33 4 31], 4, [specialist specialist specialist specialist]
1, 4, -3, [], [11 36 4 38 47], 5, [specialist generalist specialist specialist specialist specialist]
1, 2, 3, [], [31 2 12 23 1 13 46 8], 8, [specialist generalist specialist specialist specialist specialist specialist specialist specialist]
1, -3, 1, [], [9 37 19 24 45 48], 6, [generalist specialist specialist specialist generalist specialist specialist]
1, 2, 0, [], [37 49 36 19 46], 5, [generalist generalist generalist specialist specialist specialist]
1, 4, -2, [], [26 34 24 49 18], 5, [specialist specialist specialist generalist specialist]
1, -4, 2, [], [15 30 13 40 48 38 34 26 41], 9, [specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, -4, 4, [], [40 49 25 34 30 41 37], 7, [specialist specialist specialist specialist specialist generalist specialist]
1, -2, 0, [], [14 33 48 7 24 8 10 47 6 45 18], 11, [specialist generalist specialist generalist specialist generalist specialist specialist specialist specialist specialist]
1, -3, 4, [], [13 12 9 42 46 15], 6, [specialist generalist specialist specialist specialist specialist]
1, 3, -1, [], [22 46 47 48 33 49 16 31], 8, [specialist generalist specialist generalist specialist generalist specialist generalist generalist]
1, 1, -1, [], [18 27 7 4 49], 5, [specialist generalist specialist specialist specialist]
1, -3, -4, [], [47 22 25 0 49], 5, [specialist generalist specialist generalist specialist]
1, 4, -4, [], [38 45 1 5 24 10 48 40], 8, [generalist specialist specialist specialist generalist specialist specialist specialist]
1, -3, 3, [], [36 43 49 48], 4, [specialist specialist generalist generalist]
1, 2, -1, [], [11 39 47 5 26 46], 6, [specialist specialist specialist specialist generalist generalist specialist]
1, 0, -3, [], [36 19 43 12 3 9], 6, [specialist specialist specialist specialist specialist specialist]
1, -3, -1, [], [2 45 46 14 18 40 19], 7, [specialist specialist specialist specialist specialist specialist generalist generalist]
1, -1, 3, [], [0 34 30 48], 4, [generalist specialist specialist specialist specialist]
1, 0, 3, [], [27 47 46], 3, [generalist specialist generalist]
1, -2, -4, [], [0 47 46 48 26 10 33 36], 8, [specialist specialist specialist generalist specialist generalist generalist specialist]
1, 0, -1, [], [23 1 39 45], 4, [generalist specialist specialist specialist]
1, -3, -2, [], [2 47 23 8 25 14 38 32 36 3 20], 11, [specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist]
1, -1, -4, [], [2 43 48 32 9 38 3 12 41 36], 10, [specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 1, 2, [], [46 13 43 4 45 0], 6, [specialist generalist generalist specialist specialist specialist]
1, 1, -4, [], [0 12 46 22], 4, [specialist generalist specialist specialist]
1, -4, 1, [], [20 48 43 44 32 49 34 45 46], 9, [specialist specialist specialist specialist generalist generalist generalist specialist generalist]
1, 2, -3, [], [22 24 23 31 46 8 47 5 2], 9, [specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist generalist specialist]
1, -4, 3, [], [9 46 49 16 30], 5, [generalist generalist specialist specialist generalist generalist specialist]
1, -2, -1, [], [20 0 40], 3, [specialist specialist specialist specialist]
1, -1, -3, [], [7 26 12 21 38 43 30 5 34], 9, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -2, 3, [], [46 0 2], 3, [specialist specialist generalist]
1, -2, -2, [], [35 33 31], 3, [specialist specialist specialist specialist]
1, 4, 1, [], [3 20 48 11 44 32 6 29 22 4], 10, [generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 3, 3, [], [17 1 34 7 16 23 4 5 20 11], 10, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 2, 1, [], [32 25 27 2 34 3 41 39], 8, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, 0, -2, [], [27 34 43], 3, [specialist specialist specialist]
1, 3, -3, [], [45 20 34 18 22 48 26 14], 8, [specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist]
1, 0, 0, [], [13 43 46 38 10 1 45], 7, [generalist specialist specialist generalist generalist specialist specialist specialist]
1, 2, -4, [], [4 23 36 22], 4, [specialist specialist specialist specialist]
1, -3, 0, [], [2 45 7 35 8 47 33], 7, [specialist generalist specialist generalist specialist specialist specialist specialist]
1, 4, 0, [], [48 36 4 49 17 9 45], 7, [generalist generalist specialist generalist generalist specialist specialist specialist]
1, 1, 0, [], [16 49 24 11 32], 5, [specialist specialist generalist specialist specialist]
1, 1, 4, [], [8 20 6 43 22 34], 6, [specialist specialist specialist specialist specialist specialist]
1, 3, 4, [], [34 10 23 46 14 7 11], 7, [specialist specialist specialist specialist specialist generalist specialist]
1, 0, 2, [], [20 5 46 31 3 22], 6, [specialist generalist specialist specialist specialist specialist]
1, 2, -2, [], [33 38 31 7 41 5 39 43 47 16], 10, [specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist]
1, 3, 1, [], [7 35 47 39 48], 5, [specialist specialist specialist generalist generalist]
1, 4, 2, [], [8 4 41 29 7 28], 6, [specialist specialist specialist specialist specialist specialist]
1, 3, -4, [], [20 23 47 49 35 32 30 45], 8, [generalist specialist specialist generalist specialist specialist specialist generalist specialist generalist]
1, -2, 4, [], [47 48 44 5 46], 5, [generalist generalist specialist specialist generalist]
1, 4, 3, [], [6 46 47 27], 4, [generalist generalist specialist specialist specialist]
