Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 0, 2, [], [45 48 8 17 34 27 39 47 44 1 30 22 42 35 16 26 24 23 20 41], 20, [specialist generalist generalist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist generalist specialist]
1, -1, -2, [], [20 45 49 25 9 12 47 6 5 46 44 43 32 34 1 2 14 30 0 38], 20, [specialist specialist specialist specialist specialist specialist generalist generalist generalist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist generalist]
1, 1, 0, [], [45 32 48 31 11 28 40 38 10 5 30 37 42 1 12 23 21 0 46 36 24 47], 22, [specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist generalist generalist specialist specialist specialist specialist specialist]
1, 2, 0, [], [13 44 26 42 47 4 36 11 41 22 35 19 45 2 37 48 49 32 0 10 43 18 16 8], 24, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist]
1, 1, 2, [], [28 8 22 38 49 4 36 16 44 46 6 17 47 25 31], 15, [generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist generalist specialist specialist generalist specialist generalist specialist generalist specialist]
1, -2, 0, [], [46 37 11 26 43 4 2 36 28 44 49 18 31 25 41 15 45 16 47 33], 20, [specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist generalist generalist specialist specialist]
1, 2, -1, [], [4 0 49 47 14 39 48 10 36 13 21 24 43 45 46 8 34 41], 18, [specialist generalist generalist specialist specialist specialist specialist generalist generalist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist generalist]
1, -2, -2, [], [47 38 1 44 32 48 43 39 36 16 15 45 28 49 31], 15, [specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist generalist specialist specialist specialist generalist generalist generalist specialist specialist specialist]
1, 0, 1, [], [37 48 26 28 24 10 47 45 1], 9, [specialist specialist specialist generalist specialist specialist specialist specialist generalist generalist generalist]
1, 2, 2, [], [47 25 30 12 15 17 22 19 45 26 35 33 46 1], 14, [specialist specialist specialist specialist generalist specialist specialist generalist generalist generalist specialist specialist specialist specialist specialist specialist]
1, -1, 0, [], [47 17 8 38 27 21 6 14 39 10 35 40 33 49 24 46 43 30 4 0 7 5], 22, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist]
1, 2, 1, [], [31 9 18 3 27 45 47 32 49 46 12 6 14 25 39 23 2 0 19 35 44 8 30], 23, [specialist generalist specialist specialist generalist generalist specialist specialist specialist generalist generalist specialist specialist specialist specialist generalist specialist generalist specialist generalist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist]
1, 0, -1, [], [16 7 14 6 12 2 47 49 37 21 28], 11, [specialist specialist generalist specialist specialist specialist generalist generalist generalist specialist specialist specialist specialist specialist specialist]
1, -2, 1, [], [48 24 8 6 21 25 23 2 5 14 13 27 49 20 47 42 29], 17, [specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist]
1, 0, -2, [], [29 42 3 2 49 47 14 33 45 19 48 34 17 30 22 36 37 35 0 44 32 6 5], 23, [specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist generalist specialist specialist specialist specialist specialist]
1, 1, -2, [], [3 12 21 32 48 4 39 47 6 28 17 11 2 26 8 10 13 25], 18, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist]
