Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -2, 0, [], [21 16 20 47 18 27 8 31 49 28 7 33 15 45 37 14], 16, [specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist]
1, 2, 1, [], [39 45 47 27 48 11 49 43 7 5 37 25 30 6 24 12], 16, [specialist specialist generalist specialist specialist generalist specialist specialist generalist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist generalist]
1, 1, 2, [], [23 20 44 27 25 16 10 0 13 30 43 47 31 33 39 49 2 24 32 45 38 35 7], 23, [specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist]
1, 0, 1, [], [47 22 5 38 2 45 7 15 0 31 25 8 42 27 33 30 49 19 28 17 36 3], 22, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist]
1, -1, 1, [], [9 45 32 26 1 11 48 38 47 39 0 19], 12, [specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist generalist]
1, 2, 2, [], [12 40 8 17 21 0 34 44 49 47 10 22 46 33 9 48 27 45], 18, [specialist generalist generalist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist]
1, -2, -1, [], [47 24 22 17 36 9 15 49 45 7 18 34 39 21 26 5 43 27 3 20 23 46], 22, [generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist]
1, 0, 2, [], [29 19 48 49 45 41 12 42 13 2 8 18 7 36 25 26 3 30 16 33 20 15 47 21 24], 25, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist generalist generalist generalist specialist specialist generalist specialist specialist generalist specialist specialist generalist specialist]
1, -1, 2, [], [34 44 5 1 31 4 14 29 11 9 46 49 48 12 33 7], 16, [generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist]
1, -2, 2, [], [12 34 47 33 2 48 29 9 20 45 17 30 49], 13, [specialist specialist specialist generalist specialist specialist generalist generalist specialist generalist specialist generalist generalist specialist specialist specialist specialist generalist generalist generalist]
1, 2, -2, [], [5 7 29 2 23 20 40 16 25 0 26 46 22 11 42 8 45 47], 18, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist]
1, -1, -2, [], [12 22 28 21 30 11 5 14 38 35 32 44 46 47 40 13 23 1], 18, [specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, 1, 0, [], [38 48 47 23 9 19 8 27 1 45 49 6 22 4 24 28 30], 17, [specialist specialist generalist specialist specialist generalist specialist generalist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist generalist]
1, 0, -2, [], [30 35 2 48 41 5 49 14 22 8 7 12 16 43 47 31 13 0], 18, [generalist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist]
1, 2, -1, [], [8 17 46 48 47 27 29 31 34 25 13 16 36 26 9 38], 16, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist generalist specialist]
1, 1, 1, [], [47 17 12 27 45 4 43 33 35 21 49 9 46 6 36 39 28 25 14 42 30], 21, [specialist generalist generalist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist generalist specialist generalist generalist specialist specialist specialist specialist generalist specialist specialist specialist]
1, -1, -1, [], [45 10 4 3 16 33 23 8 15 41 42 27 14 9 2 46 49], 17, [specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist]
1, 0, 0, [], [36 38 33 46 4 15 24 3 39 48 44 21 1 27 12 41 8 0 25], 19, [specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist generalist specialist generalist]
1, 2, 0, [], [49 9 38 13 1 17 46 39 28 27 44 15 34 47 42 45 29 0 30 25], 20, [specialist specialist generalist specialist generalist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 0, -1, [], [3 13 46 7 47 34 48 39 28 30 41 40 31 32 38 4 14], 17, [generalist specialist specialist specialist specialist generalist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist]
1, 1, -1, [], [30 40 46 47 48 43 49 25 18 3 45 28 24 39 8 6 16 32 31 13], 20, [specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist generalist generalist specialist specialist generalist specialist specialist specialist generalist specialist specialist generalist specialist]
1, 1, -2, [], [8 38 43 0 35 28 20 26 25 46 12 9 19 16 3 29 49 27 30], 19, [specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, -1, 0, [], [6 27 30 4 5 49 11 28 16 46 45 24 41], 13, [specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist generalist]
1, -2, -2, [], [14 19 48 47 45 28 18 22 30 49 5 40 12 34 13 46 42 41 6 32 8 3 4 15], 24, [specialist specialist specialist generalist generalist generalist specialist specialist specialist specialist specialist generalist specialist generalist generalist specialist specialist generalist generalist specialist specialist specialist generalist specialist generalist specialist generalist generalist specialist specialist specialist specialist specialist]
1, -2, 1, [], [11 49 26 5 46 2 22 24 36 7 18 32 34 44 48 4 6], 17, [generalist generalist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
2, -2, -2, [49 47 22 45 23 14 12 48 15], [45 46 49 1 22 47 48], 6, [generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist specialist generalist generalist generalist generalist generalist generalist specialist specialist generalist generalist specialist generalist specialist specialist generalist generalist specialist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist specialist generalist]
2, -2, 1, [46 23 22 48 45 39 49], [45 47 49 22 1 23 46 48 39 15 14], 4, [specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist generalist specialist specialist specialist generalist specialist generalist specialist specialist generalist generalist specialist specialist specialist generalist specialist specialist generalist generalist specialist generalist generalist generalist specialist specialist specialist specialist specialist]
2, 1, 1, [46 14 12 22 48 47 15 18 49 23 45], [22 12 14 5 45 39 46 48 15 47], 5, [specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist generalist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist]
2, -2, 2, [45 23 47 48 22 1 49 46 39], [22 48 46 47 12 15 39 45], 5, [specialist generalist specialist generalist specialist generalist specialist generalist generalist generalist specialist generalist specialist generalist specialist specialist specialist specialist generalist specialist generalist specialist generalist specialist generalist specialist specialist]
