Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 0, 0, [], [31 8 48 5 3 49 16 26 45 0 43 10 6 47 29], 15, [specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist generalist specialist specialist]
1, -1, -2, [], [16 49 1 28 9 45 14 30 12 18 19], 11, [specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist]
1, 2, 1, [], [38 7 28 5 46 41 6 21 45 29 47 25 48 32 1 34 33 10 12], 19, [specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist generalist specialist]
1, 1, 1, [], [30 45 21 41 40 18 46 43 16 11 48 33 47 19 2 35], 16, [specialist specialist specialist specialist specialist generalist specialist specialist generalist generalist generalist specialist specialist specialist specialist generalist specialist generalist specialist specialist]
1, 0, -1, [], [8 48 47 45 27 19 30 7 17 11 29 40 6 10 2 39 46 1 37 14], 20, [generalist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist generalist generalist specialist specialist specialist specialist specialist specialist generalist generalist generalist specialist specialist specialist specialist specialist]
1, -2, -1, [], [3 5 7 15 11 48 13 14 21 19 25 27 12 6 49 45 35 40 46 9 4 31 18 37], 24, [specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, 2, -1, [], [49 7 6 36 5 8 27 17 20 22 12 15 9 30 34 3 21 35 18], 19, [generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -1, -1, [], [45 46 14 4 25 1 31 30 11 8 17 6 49 7], 14, [specialist specialist specialist generalist specialist generalist specialist generalist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 1, -2, [], [45 7 34 47 14 3 35 49 46 18 48 26 23 6 33 15 29 5 39 1 22 32 43 16 19 10], 26, [specialist generalist specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist generalist specialist specialist specialist specialist generalist]
1, -2, 2, [], [35 27 26 6 2 46 37 45 9 14 24 25 18 3 7 49 39 8 16 30], 20, [specialist specialist specialist specialist generalist generalist specialist generalist specialist specialist specialist specialist generalist specialist generalist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist]
1, 1, -1, [], [2 46 36 31 47 33 30 3 21 1 24 7 26 10 45 20 16 42 35], 19, [specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist generalist specialist generalist specialist]
1, -1, 2, [], [28 47 8 0 22 30 33 39 46 37 27 49 18 7 21 35 45 25], 18, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist generalist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 0, 1, [], [26 37 46 28 21 48 47 27 19 8 20 45 39 4 15], 15, [specialist specialist generalist specialist generalist specialist specialist generalist specialist specialist generalist specialist generalist generalist specialist generalist specialist specialist specialist specialist]
1, 1, 0, [], [45 7 39 46 28 22 44 38 16 33 18 49 30 3 48 19], 16, [generalist specialist generalist specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist generalist specialist generalist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist]
1, 0, 2, [], [11 47 37 32 39 14 16 4 24 25 13 18 46 7 43 40 10], 17, [generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist]
1, 2, -2, [], [48 34 0 40 22 27 43 33 45 5 16 30], 12, [generalist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist]
1, -1, 1, [], [8 41 49 22 23 47 24 48 6 45 46 28 5 21 43 9], 16, [generalist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist]
1, -2, 1, [], [21 13 43 34 25 1 24 36 22 7 41 47 18 48 32 17 6 14 20 40 15 12 38 3 39 28], 26, [specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist]
1, 1, 2, [], [36 17 25 21 33 29 1 46 22 45 47 11 38 48], 14, [specialist generalist specialist specialist generalist specialist generalist specialist specialist specialist generalist specialist specialist specialist]
1, 2, 2, [], [31 7 13 46 17 22 4 9 16 38 1 12 34 25 48 37 5 28 10 49 44 45], 22, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist generalist generalist specialist specialist specialist]
1, 2, 0, [], [37 49 26 46 12 48 11 7 9 35 31 36 47 20 19 33 5 17 3 1 10 34], 22, [specialist specialist generalist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist generalist specialist specialist]
1, -1, 0, [], [5 8 34 13 45 10 24 46 2 48 6 36 38 4 11 41], 16, [specialist generalist specialist generalist generalist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist generalist]
1, -2, -2, [], [4 45 39 7 42 36 0 1 2 49 23 21 41 35 32 12 6], 17, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist]
1, -2, 0, [], [5 40 24 47 21 4 22 43 42 28 49 20 32 0 31 10], 16, [specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist]
1, 0, -2, [], [10 15 18 1 37 47 29 45 48 32 49 12 19 36 39 24 40 6 5 8], 20, [specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist generalist specialist]
2, -1, 1, [6 49 37 46 34 48 0], [49 12 29 37 3 33 46], 8, [generalist generalist specialist generalist specialist specialist specialist generalist specialist]
