Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -1, 0, [], [48 16 45 32 49 8 19 40 25 2 21 5], 12, [generalist specialist generalist specialist specialist generalist specialist generalist generalist specialist generalist generalist specialist generalist generalist generalist specialist specialist specialist]
1, 1, -1, [], [24 32 5 21 38 8 12 35 2 37 41 31 45 40 29 47], 16, [specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 2, -2, [], [5 27 38 6 12 11 45 14 30 2 24 46 32 7 9 40 49 29 0], 19, [specialist specialist specialist generalist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 2, 2, [], [48 43 10 36 21 49 8 20 12 47 2 46 0 9 30 18 4 42], 18, [specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist generalist specialist specialist specialist generalist specialist]
1, 1, 2, [], [0 29 14 47 11 49 42 22 48 6 3 45 35 46 15 19 36 23 18 4], 20, [specialist specialist generalist specialist generalist specialist specialist specialist generalist specialist specialist specialist generalist generalist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist generalist specialist specialist specialist specialist]
1, -2, 2, [], [24 33 29 32 12 48 6 25 44 37 28 43 9 11 42 10 41 5 8 45], 20, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist]
1, 0, 2, [], [32 47 25 21 11 34 29 45 4 0 9 5 20 42 36 26 46 16 48 22 14], 21, [specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist generalist specialist specialist generalist specialist specialist specialist generalist specialist specialist]
1, 2, -1, [], [46 25 0 45 37 49 48 19 38 3 8 6 7 21 16 10], 16, [specialist specialist specialist specialist generalist generalist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, -2, 0, [], [42 33 48 37 30 6 2 45 41 17 44 46 19 13 25 49 22 24], 18, [specialist specialist specialist generalist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist]
1, -2, 1, [], [4 30 2 36 47 21 7 25 19 42 15 41 45 37 20 8 11 26 32 3], 20, [specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist]
