Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 2, 1, [], [6 29 47 7 48 45 49 40 5 25 30 22 34 46 10], 15, [specialist generalist generalist specialist specialist specialist specialist generalist specialist specialist generalist generalist specialist specialist generalist specialist specialist specialist generalist specialist]
1, 0, -1, [], [46 19 39 48 47 32 8 12 4 22 49 25 34 24 30 17 15 29], 18, [generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist generalist specialist specialist specialist generalist specialist generalist generalist specialist specialist specialist specialist]
1, 2, -2, [], [16 27 49 25 43 28 24 47 11 44 5 9 42 48 36 0 1 30], 18, [specialist generalist specialist generalist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist generalist specialist specialist]
1, 0, 2, [], [42 13 37 23 25 16 48 40 33 43 27 49 46 47 0 24 8 29 15], 19, [specialist specialist generalist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist generalist generalist specialist generalist specialist specialist specialist specialist specialist]
1, 1, -1, [], [30 40 26 44 36 3 11 32 28 48 9 47 10 1 22 2 45 33 12 0 38 18 15 16], 24, [specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist]
1, -1, -2, [], [30 38 28 43 29 27 48 45 18 34 21 46 31 44 49 2 41 39 37 24 13 9 32], 23, [specialist generalist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist generalist specialist]
1, -1, -1, [], [46 44 1 11 48 14 25 29 37 32 42 16 47 21 17 31 45 10], 18, [specialist specialist generalist specialist specialist generalist specialist specialist specialist generalist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist]
1, 1, 0, [], [12 2 49 47 16 20 30 35 17 44 15 38 48 43 4 24 45 18 46 31], 20, [specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist generalist specialist generalist specialist specialist specialist generalist specialist specialist specialist]
1, 1, 2, [], [14 3 48 46 23 40 13 6 44 22 37 17 49 42], 14, [specialist generalist generalist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist]
1, 1, -2, [], [49 13 34 1 20 43 32 41 45 8 10 15 47 21 38], 15, [generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist]
1, -1, 2, [], [46 5 13 48 25 41 18 21 16 14 28 47 30 6 31 35], 16, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist]
1, 0, -2, [], [46 1 42 49 20 6 21 30 40 0 15 7 36 47 17 8], 16, [specialist specialist specialist specialist generalist generalist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist]
1, -2, -1, [], [32 49 47 25 34 43 14 21 39 18 33 37 46 8 28 20 26 12 44 10 36 24 40 4], 24, [specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist generalist generalist specialist specialist generalist generalist specialist specialist specialist specialist specialist]
1, -2, 0, [], [31 45 7 3 0 13 36 25 35 6 46 19 32 47 37 44 1 23 8 17 18 48 49], 23, [specialist specialist generalist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist]
1, 2, -1, [], [23 17 48 15 33 9 4 30 12 47 49 21 20 40 26 37 18 28 11 13], 20, [specialist specialist specialist specialist generalist specialist specialist specialist generalist generalist specialist generalist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist]
1, 2, 0, [], [48 7 8 42 21 13 17 35 33 26 46 12 49 23 9 25 47 29 38 6 36 28], 22, [generalist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist]
1, -2, -2, [], [6 48 13 15 37 21 41 16 47 10 24 45 18 29 35 38 4 19 28 9 33 46 0 49], 24, [specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist generalist specialist generalist specialist specialist generalist specialist specialist]
1, 0, 0, [], [48 47 31 49 5 41 24 3 45 7 40 33 28 18 36 39 2 21], 18, [specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist generalist specialist generalist specialist generalist generalist generalist specialist generalist generalist specialist specialist]
1, 1, 1, [], [24 47 31 2 17 45 0 32 49 9 38 41 4 27 39 19 22], 17, [generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist generalist generalist specialist specialist specialist generalist specialist specialist]
1, -1, 1, [], [34 39 40 46 5 11 27 36 32 23 21 22 43 30 16 3 48 47], 18, [specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist]
1, -2, 1, [], [21 2 12 35 33 36 6 26 40 34 13 44 19], 13, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 2, 2, [], [1 13 49 8 18 48 5 47 24 15 31 30 7 45 41 34 35 3 0], 19, [specialist specialist specialist specialist generalist specialist specialist generalist generalist specialist specialist generalist specialist specialist generalist generalist specialist specialist specialist specialist generalist specialist specialist]
