Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 2, 2, [], [17 0 14 10 25 27 1 37 7 6 48 39 28 5 3 35 29 45 24], 19, [specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 0, 1, [], [20 11 42 9 8 21 28 40 30 47 19 18 26 6 46 13 22 45 48 32], 20, [specialist specialist generalist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist]
1, 1, -1, [], [40 6 44 29 39 32 47 41 1 12 7 8 23 43 48 35 15 2], 18, [specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist]
1, -2, 1, [], [4 42 49 20 28 30 9 0 27 34 5 47 48 13 45], 15, [generalist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist generalist specialist generalist specialist]
1, 1, 1, [], [23 21 11 13 28 45 47 38 49 46 18 30 17 10 4 6 43 40 27], 19, [specialist generalist specialist specialist generalist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist generalist specialist specialist specialist]
1, -2, 0, [], [49 14 13 12 35 9 25 45 8 3 47 27 11 28 18 39 26 34 16], 19, [specialist specialist specialist specialist generalist specialist specialist specialist generalist generalist specialist specialist generalist specialist specialist generalist generalist generalist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist]
1, -1, -2, [], [19 44 48 45 21 11 12 40 33 18 27 30 8 1 37 24 49 4], 18, [specialist specialist generalist specialist specialist specialist generalist specialist generalist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist]
1, 0, 0, [], [20 0 30 23 35 49 16 45 41 7 48 4 12 18 10 47], 16, [generalist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist]
1, -2, -2, [], [13 23 25 32 10 35 31 46 1 29 27 36 40 22 49 28 44 48 26 38 3 37], 22, [generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist]
1, 2, 1, [], [5 15 47 41 30 29 49 21 34 24 25 38 46 12 43 26 9 45], 18, [generalist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist]
1, 2, 0, [], [27 12 31 46 40 28 48 5 47 9 4 35 25 42 37], 15, [specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist]
1, -1, -1, [], [31 47 9 35 43 12 14 34 46 19 49 38 6 10 45 23 36 41 27 5 33 8 28], 23, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist generalist specialist generalist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist]
1, -1, 1, [], [37 44 41 49 16 0 48 33 15 12 10 26 39 36 22 47], 16, [specialist generalist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, 0, -1, [], [9 46 47 22 43 8 44 11 12 38 0 28 19 42], 14, [generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist]
1, 0, 2, [], [3 45 46 48 49 32 6 28 37 22 13 17 30 31 34], 15, [specialist specialist specialist generalist specialist generalist specialist specialist specialist generalist specialist specialist specialist generalist generalist specialist generalist generalist specialist]
1, -2, -1, [], [25 38 17 33 47 30 44 26 7 19 49 12 43 45 4 24 11], 17, [generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 2, -2, [], [25 34 23 49 21 4 48 44 0 1 35 29 47 8], 14, [generalist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist generalist]
1, 1, -2, [], [44 43 6 11 1 42 47 4 13 41 22 46 30 14 12 3 35 33 19 2 20], 21, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist]
1, -2, 2, [], [19 35 38 32 24 22 15 48 4 6 33 46 10 40], 14, [specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist]
1, 1, 2, [], [15 4 48 27 22 21 30 9 5 12 45 3 17 46 8], 15, [generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist generalist]
1, 2, -1, [], [40 3 2 30 23 26 48 36 8 12 15 31 0 9 5 46], 16, [specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, -1, 0, [], [26 11 23 9 12 42 44 4 47 24 45 49 27 10 6 41 30], 17, [specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist]
1, 1, 0, [], [30 37 38 14 19 16 11 15 28 46 33 32 40 0 48 44 47 31 4 20 27 7 24], 23, [specialist generalist generalist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist]
1, -1, 2, [], [37 19 35 15 27 8 36 48 14 22 47 49 42 39 3], 15, [specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist generalist specialist specialist specialist]
1, 0, -2, [], [4 46 5 28 6 45 17 3 43 49 48 32 21 20 47 42 16 24], 18, [specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist generalist generalist specialist specialist generalist specialist specialist generalist]
2, 0, -2, [47 28 20 46 30 49 32 26], [47 20 28 26 49 32 45 30 46 48], 2, [generalist generalist specialist specialist generalist generalist generalist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist generalist specialist generalist generalist specialist generalist generalist specialist specialist generalist generalist]
2, 0, 0, [47 32 30 48 46 28 45 49 20], [47 49 48 30 32 45 26 28], 3, [generalist generalist specialist generalist generalist generalist specialist generalist generalist specialist generalist generalist generalist specialist specialist specialist specialist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist specialist]
2, -1, 1, [48 28 47 32 26 45 46 49 30], [48 47 46 32 49 45 26], 2, [generalist generalist generalist generalist specialist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 2, 2, [49 48 47 30 12 45 32 28], [45 32 48 47 12 46 20 30], 4, [specialist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist specialist specialist generalist generalist specialist generalist generalist generalist specialist specialist generalist generalist generalist specialist specialist generalist generalist generalist]
2, 0, 1, [48 47 30 32 28 46], [28 20 47 46 48 26], 4, [generalist generalist specialist specialist specialist generalist generalist generalist generalist generalist generalist specialist specialist generalist specialist]
2, 1, 0, [47 46 30 26 48 28], [32 47 49 45 30 12 48], 7, [generalist generalist generalist specialist specialist generalist specialist generalist specialist specialist specialist generalist generalist specialist specialist specialist generalist specialist generalist specialist]
2, 2, -2, [47 28 45 48 32 49 46 20 26], [47 49 48 30 32 45 46 20 28 26], 1, [specialist generalist specialist generalist specialist generalist specialist specialist specialist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist specialist generalist specialist generalist specialist generalist specialist specialist generalist specialist generalist generalist generalist generalist specialist generalist specialist generalist generalist generalist generalist generalist generalist specialist specialist specialist generalist specialist generalist generalist specialist specialist generalist]
2, -2, -1, [46 32 47 45 26 28 30 49 48], [46 48 47 45 20 28 32 30 49], 2, [specialist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist specialist generalist generalist specialist specialist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -1, 2, [46 47 49 28 20 32 45 48], [32 20 28 49 46 48 47 30 26], 3, [generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist specialist specialist specialist generalist specialist generalist specialist generalist generalist generalist specialist generalist generalist specialist specialist generalist generalist generalist specialist generalist]
2, -2, 1, [47 46 48 28 32 30], [26 47 48 20 32 30 49], 5, [generalist generalist specialist specialist specialist generalist specialist generalist specialist]
2, -2, -2, [48 30 20 32 45 47], [48 47 32 26 28 30 45 46], 4, [generalist generalist generalist specialist specialist generalist specialist generalist generalist generalist generalist specialist specialist generalist specialist generalist generalist specialist generalist specialist specialist generalist generalist generalist specialist specialist specialist generalist generalist]
2, -2, 0, [28 46 32 12 47 20 45 49], [32 47 45 46 30 28], 4, [specialist specialist specialist generalist specialist generalist generalist generalist specialist generalist generalist generalist]
2, 2, -1, [46 47 48 49 28 45 20 12 26 32], [49 48 28 47 30 32 46 26], 4, [generalist generalist specialist specialist generalist generalist specialist specialist specialist generalist specialist specialist generalist specialist generalist specialist specialist generalist specialist generalist generalist specialist generalist generalist generalist generalist generalist specialist generalist generalist specialist generalist]
2, 2, 1, [47 45 28 32 48 26 30 49 20], [47 32 48 28 30 26 20 49], 1, [specialist specialist specialist generalist generalist generalist generalist specialist specialist specialist specialist generalist specialist]
2, 1, 1, [47 48 32 49 28 45 46 26 20], [49 47 28 46 32 48 45 30 12 20], 3, [generalist generalist specialist specialist generalist generalist specialist generalist generalist specialist specialist generalist generalist generalist generalist specialist generalist generalist generalist specialist specialist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist]
2, 0, 2, [47 46 32 28 20 30 49], [47 20 28 32 49 48 46 30], 1, [specialist specialist specialist generalist specialist generalist specialist generalist specialist generalist generalist specialist generalist generalist specialist specialist generalist specialist specialist]
2, 1, 2, [20 32 30 47 46 28 26 49 45 48], [48 49 47 28 20 46 32 30], 2, [specialist specialist specialist generalist specialist generalist specialist generalist specialist specialist generalist generalist specialist specialist specialist generalist specialist generalist specialist specialist specialist generalist generalist generalist specialist specialist generalist generalist generalist generalist generalist specialist generalist generalist specialist generalist specialist specialist generalist]
2, 1, -1, [30 28 46 32 26 45 48 20 12 49], [32 49 26 46 48 47 45 30 12 28], 2, [specialist specialist generalist generalist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist generalist generalist generalist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist]
2, -1, 0, [46 47 26 32 20], [46 28 47 32 48 49 45], 6, [specialist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist specialist generalist specialist specialist generalist specialist generalist generalist generalist generalist generalist]
2, -1, -1, [46 20 32 28 47 30 48], [20 30 47 49 32 46], 3, [specialist specialist generalist generalist generalist specialist specialist generalist]
2, 1, -2, [28 46 12 32 26 47 30 45 49 20 48], [47 32 46 30 28 20 45 49 26], 2, [specialist generalist generalist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist generalist generalist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist generalist specialist generalist generalist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist]
2, -1, -2, [47 48 49 28 45 46 32 26 20], [47 32 48 28 45 30 49 46 20], 2, [specialist specialist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist specialist generalist specialist generalist specialist specialist generalist specialist generalist specialist generalist generalist specialist generalist specialist generalist generalist generalist generalist specialist specialist generalist generalist generalist generalist generalist generalist generalist]
2, -2, 2, [48 47 46 49 32 28 45 20], [26 47 46 32 48 28], 4, [specialist specialist generalist specialist generalist generalist specialist generalist generalist generalist generalist specialist generalist generalist generalist]
2, 2, 0, [47 49 46 45 28], [47 30 26 32 28 46 20], 6, [generalist specialist generalist specialist specialist generalist specialist generalist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, 0, -1, [46 32 12 47 26 28], [47 46 32 30 48 20], 6, [generalist generalist generalist generalist generalist specialist specialist specialist generalist specialist specialist generalist specialist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist specialist specialist generalist specialist specialist specialist generalist specialist generalist specialist generalist]
3, -2, 0, [26 46 48 47 20], [32 46 26 28 48 49 20 47], 3, [generalist specialist specialist generalist specialist specialist generalist generalist generalist specialist generalist generalist specialist generalist generalist generalist specialist specialist specialist specialist generalist generalist generalist specialist specialist specialist specialist specialist specialist specialist]
3, -1, -2, [28 49 46 48 20 47 32], [26 46 47 48 49 28 32], 2, [generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist specialist generalist specialist specialist generalist generalist]
3, 1, 2, [26 28 47 32 20 46 49], [46 28 32 47 20 26 49], 0, [specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist generalist specialist generalist generalist generalist generalist specialist specialist specialist specialist specialist specialist specialist generalist generalist]
3, -1, 0, [46 47 48 49 28 26 20], [46 26 47 28 32 20], 3, [generalist generalist generalist specialist generalist generalist generalist specialist generalist generalist generalist generalist generalist specialist generalist generalist generalist specialist generalist generalist specialist generalist generalist]
3, 2, 1, [28 20 46 48], [26 47 20 48 32 46 49], 5, [specialist generalist specialist generalist specialist specialist specialist specialist generalist generalist generalist specialist generalist specialist generalist generalist specialist specialist generalist specialist specialist]
3, 1, 0, [47 32 28 46 49 48 20], [28 46 26 32 48 47], 3, [specialist specialist generalist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
3, 1, -2, [26 32 46 47 28 20 48 49], [26 46 32 49 28 20 47], 1, [specialist specialist specialist generalist generalist generalist specialist specialist specialist specialist generalist specialist generalist generalist generalist specialist specialist specialist]
3, 0, -2, [20 46 47 28 32 26 49], [28 20 47 26 46 49 32], 0, [specialist generalist specialist specialist specialist specialist generalist generalist generalist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist]
3, -2, 2, [47 48 49 20], [32 46 47 26 28 48], 6, [specialist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist specialist specialist generalist]
3, 0, 1, [20 49 46 47 48 32], [46 47 48 32 28 49 20], 1, [specialist generalist generalist generalist generalist generalist specialist specialist generalist specialist specialist specialist specialist]
3, -1, 2, [49 48 26 32 28 20 47 46], [46 32 47 48 49 26], 2, [generalist generalist specialist specialist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist]
3, 0, 0, [47 48 49 46 32 28 26 20], [49 47 48 32 26 46 20], 1, [generalist specialist specialist generalist generalist generalist generalist specialist specialist specialist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist specialist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist]
3, 2, -2, [48 47 26 49 46 32 28], [48 32 47 46 49 20 28 26], 1, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist specialist specialist specialist generalist generalist specialist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist specialist generalist generalist]
3, 0, 2, [46 28 47 20 32 26], [46 28 20 48 32 26 49 47], 2, [generalist specialist generalist generalist specialist generalist specialist generalist generalist specialist generalist generalist specialist specialist specialist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist specialist generalist generalist]
