Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 2, 1, [], [2 17 46 49 31 30 33 5 48 15 24 3 11 47 21 45 1], 17, [generalist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist generalist specialist generalist]
1, -2, 1, [], [38 31 41 46 48 23 8 30 44 29 14 7 45 27 17 6 25 22], 18, [specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist generalist specialist generalist generalist specialist specialist specialist]
1, 0, 1, [], [46 21 0 45 49 20 25 16 4 44 28 7 8 42 27], 15, [specialist generalist specialist specialist specialist specialist specialist generalist generalist generalist specialist specialist generalist specialist specialist specialist specialist specialist generalist]
1, -2, -1, [], [38 37 35 39 18 42 46 49 24 31 33 41], 12, [specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist]
1, -2, 0, [], [45 3 12 6 47 1 44 4 11 46 15 21 27 17 39 49], 16, [specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist generalist specialist specialist generalist specialist specialist specialist generalist generalist generalist]
1, -1, 2, [], [1 14 41 26 48 35 3 2 46 9 34 44 17 38 25 30 43 8 39 24 11 13 10 7], 24, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 0, 2, [], [6 13 15 28 9 24 8 21 44 35 47 38 32 48 49 14 41 26 40], 19, [generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist]
1, -1, 1, [], [43 30 32 15 17 34 33 8 48 6 35 5 40 12 4 27 42 46 7 20 16 47], 22, [specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist]
1, -2, -2, [], [46 43 42 47 48 4 49 40 15 37 29 45 34 17 1], 15, [generalist generalist specialist specialist specialist generalist specialist generalist specialist specialist generalist specialist specialist specialist generalist generalist generalist specialist specialist]
1, 0, -1, [], [20 15 1 32 44 34 48 26 16 45 23 14 36 24 27 6 31 49], 18, [specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist]
1, 1, 1, [], [23 45 35 22 31 36 5 25 16 49 47 48 15 20 6 7 13 39 46 27], 20, [specialist generalist specialist generalist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist]
1, 2, 2, [], [0 43 19 48 13 36 45 2 1 16 17 15 25 7 4 26 32 49 38 29 47], 21, [specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist]
1, 2, 0, [], [48 14 49 9 13 24 44 45 0 15 17 42 23 29 47 43 3], 17, [generalist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist generalist generalist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist]
1, 1, 2, [], [28 29 47 15 3 43 4 17 45 49 38 1 19], 13, [generalist specialist specialist generalist generalist specialist specialist specialist specialist specialist generalist specialist generalist specialist generalist specialist specialist specialist]
