Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -2, -2, [], [43 6 38 31 34 7 30 41 28 5 47 32 37 13 36 4 21 14 20], 19, [specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist]
1, -2, 1, [], [0 25 45 16 47 29 2 35 36 20 19 24 1 3 26 6 40 21 7 46 38], 21, [specialist specialist generalist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 1, 2, [], [1 48 21 25 46 47 20 4 15 16 7 19 44 35 28 49 34 27 0 40 36], 21, [generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist generalist specialist specialist specialist specialist specialist generalist specialist specialist]
1, -1, -2, [], [3 12 42 36 44 47 49 9 24 21 35 4 7 41 48], 15, [specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist generalist specialist specialist]
1, 2, 0, [], [28 0 6 48 27 36 40 12 41 11 3 14 29 5 2], 15, [specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist]
1, 0, 0, [], [26 0 40 49 8 47 5 16 35 37 38 45 41 18 28 15 48 10], 18, [specialist specialist generalist generalist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist generalist specialist generalist]
1, -1, -1, [], [47 46 36 30 45 7 32 48 41 37 40 10 49 27 31 23 3 9 21], 19, [specialist specialist specialist generalist generalist generalist specialist specialist specialist specialist generalist specialist generalist specialist generalist specialist generalist specialist specialist specialist specialist specialist generalist specialist]
1, -2, -1, [], [37 47 30 8 17 10 23 40 48 18 28 21 11 24 5 2], 16, [specialist generalist generalist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 2, -2, [], [45 6 31 48 49 29 43 47 40 15 12 35 41 10 28 19 32 33], 18, [generalist specialist specialist specialist generalist generalist generalist generalist specialist specialist generalist generalist generalist specialist generalist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist]
1, 2, -1, [], [40 48 4 47 14 41 45 17 10 31 38], 11, [generalist specialist specialist specialist generalist specialist specialist specialist generalist generalist specialist generalist specialist]
1, 0, 2, [], [45 39 42 27 32 9 16 26 25 8 31 35 22 49 1 15 46 17], 18, [specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist]
1, 2, 2, [], [41 7 25 18 47 33 49 35 20 26 13 5 28 30 36 48 44 46 42 32], 20, [specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist generalist generalist generalist generalist specialist generalist specialist generalist specialist specialist]
1, 0, 1, [], [45 5 12 47 0 36 19 13 17 18 16 39 49 30 14 7 44 1], 18, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist generalist specialist specialist generalist generalist specialist specialist specialist]
1, 1, 1, [], [47 42 27 43 23 41 49 21 39 18 17 12 35 1 16 24 28 11 46 33 5], 21, [specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist]
1, -1, 1, [], [17 47 16 29 49 7 3 36 22 33 14 11 48 37], 14, [specialist generalist specialist generalist generalist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist]
1, 0, -1, [], [8 22 37 47 34 32 31 19 2 24 49 46 12 11 40], 15, [generalist specialist specialist specialist specialist specialist specialist generalist specialist generalist generalist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist]
1, 2, 1, [], [25 11 12 41 5 45 46 29 16 14 38 4 26 33 17 15 10 24], 18, [specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist]
1, -2, 2, [], [46 48 7 36 19 41 47 6 30 35 0 27 12 31 24 37 8 17], 18, [specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist generalist generalist specialist specialist specialist specialist generalist specialist generalist]
1, -1, 2, [], [34 17 21 45 13 8 15 41 16 37 14 39 9 7 22 24 35 18 0], 19, [specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 0, -2, [], [47 26 32 14 35 45 27 44 48 46 38 31 19 6 42 12 25], 17, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 1, -1, [], [7 0 5 45 30 21 24 38 43 41 27 48], 12, [specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist]
1, 1, -2, [], [33 44 38 27 14 18 28 49 42 17 25 6 16 47 12 8 32 29 1 9 45], 21, [generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist generalist]
1, -2, 0, [], [45 47 32 20 35 23 25 0 19 49 24 17 38 10 18 7 26 4], 18, [specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist generalist specialist generalist specialist specialist generalist generalist specialist specialist specialist specialist specialist]
1, 1, 0, [], [35 37 3 18 49 28 48 23 19 12 30 25 8 46], 14, [specialist generalist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist]
