Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -2, 3, [], [36 7 25 12 43], 5, [specialist specialist specialist specialist specialist]
1, -5, -4, [], [37 18 44 11 49 6], 6, [generalist specialist specialist specialist specialist specialist]
1, -4, 1, [], [46 4 40 42 6], 5, [generalist specialist specialist specialist specialist specialist]
1, 5, 0, [], [13 17 46], 3, [specialist specialist generalist]
1, -3, 4, [], [9 30 26 24 49 22], 6, [specialist specialist specialist specialist specialist generalist]
1, -4, -2, [], [47 16 3 5], 4, [specialist specialist generalist specialist]
1, 5, -3, [], [17 47 25 8], 4, [specialist specialist generalist specialist]
1, 0, -4, [], [14], 1, [specialist]
1, 1, -5, [], [38 8 22 49 4], 5, [specialist generalist specialist specialist specialist]
1, -2, 5, [], [49 41], 2, [generalist specialist]
1, -4, -1, [], [35 21 47 42], 4, [generalist specialist specialist specialist]
1, 3, 5, [], [22 5 0 28 19], 5, [specialist specialist specialist specialist specialist]
1, 2, -2, [], [1 34 47 17 46], 5, [specialist generalist generalist specialist specialist]
1, 1, -1, [], [7 34 23], 3, [specialist specialist specialist]
1, 4, -4, [], [21 6 4 2 18], 5, [specialist specialist specialist specialist specialist specialist]
1, -3, 5, [], [49 40 11 37], 4, [specialist specialist specialist generalist]
1, 1, 2, [], [14 6 36 31 15 45 8], 7, [specialist specialist specialist specialist specialist specialist specialist generalist]
1, -3, -2, [], [16 48 10 30 42], 5, [specialist specialist generalist specialist specialist]
1, 4, -3, [], [36 46], 2, [specialist generalist]
1, 2, -5, [], [], 0, []
1, -3, 1, [], [12 11 2], 3, [specialist specialist specialist]
1, 2, -1, [], [21 0], 2, [specialist specialist specialist]
1, 1, 3, [], [46 48], 2, [generalist generalist generalist]
1, -2, -1, [], [49 47 12 1], 4, [generalist specialist generalist generalist specialist]
1, -2, 2, [], [14 36 5], 3, [specialist specialist specialist]
1, 0, 2, [], [26 11 25 41], 4, [specialist specialist specialist specialist]
1, 4, -1, [], [46 9 34], 3, [specialist generalist generalist specialist]
1, -2, 4, [], [16 26 15 11 49 46], 6, [generalist specialist specialist generalist specialist specialist]
1, 3, -5, [], [30 49 44], 3, [generalist generalist specialist specialist]
1, 4, -5, [], [46 2 28 34 21 22 47], 7, [specialist generalist specialist specialist generalist specialist generalist specialist specialist]
1, -4, 0, [], [25 36 21 37 8 5 1], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, 0, 4, [], [21 29 13 22 12 3 26 40], 8, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 4, 4, [], [37 47 9 10], 4, [specialist specialist generalist specialist]
1, 1, 1, [], [28 5 35 49 11], 5, [specialist generalist specialist specialist specialist]
1, 4, 0, [], [44 49 6], 3, [specialist specialist generalist]
1, -4, -5, [], [20 6 48 12 0 43 29 24], 8, [generalist specialist specialist specialist specialist specialist specialist specialist]
1, -2, -2, [], [38 14 42 29 11 47], 6, [specialist specialist generalist specialist specialist specialist]
1, 1, 0, [], [35 36 15], 3, [specialist specialist specialist]
1, -3, -4, [], [38 48], 2, [specialist generalist]
1, 3, 1, [], [39 33 12 0], 4, [specialist specialist specialist specialist]
1, -5, 2, [], [25], 1, [specialist]
1, -5, -3, [], [18 37 16 0 11], 5, [specialist specialist specialist specialist specialist]
1, 0, 0, [], [41 15 16 21 27], 5, [specialist specialist specialist specialist specialist]
1, 1, -2, [], [6 46 1 18 43], 5, [specialist specialist specialist specialist generalist]
1, 5, -5, [], [3 44 43 4], 4, [specialist specialist specialist specialist]
1, -5, 0, [], [31 15 20 14 41 46], 6, [specialist specialist specialist specialist specialist specialist generalist]
1, -5, -5, [], [12 45 18 11 1 8 48], 7, [generalist specialist specialist generalist specialist generalist specialist specialist specialist]
1, -3, 3, [], [9 13 46], 3, [generalist generalist specialist specialist]
1, 2, -3, [], [48 42 6], 3, [generalist specialist specialist]
1, 5, 1, [], [38 49 39 48], 4, [specialist generalist generalist specialist]
1, 1, -3, [], [36 42 48], 3, [generalist specialist specialist]
1, -1, 3, [], [24 7 44 49 19 46 3], 7, [specialist specialist generalist specialist specialist generalist specialist]
1, -1, 1, [], [32 31], 2, [specialist specialist]
1, 4, 5, [], [6 49 35], 3, [specialist generalist specialist]
1, 2, 1, [], [13 49 28 35 2], 5, [generalist specialist specialist specialist specialist]
1, -1, 2, [], [47 8 49], 3, [generalist specialist generalist]
1, 3, 0, [], [29], 1, [specialist]
1, 0, 5, [], [44 34 21], 3, [specialist specialist specialist specialist]
1, 2, 4, [], [10 24], 2, [specialist specialist]
1, 3, 3, [], [28 48 43 31 3 13], 6, [specialist specialist generalist specialist specialist specialist generalist specialist]
1, -1, 0, [], [26 29 47 21 46 6], 6, [specialist generalist specialist specialist generalist specialist]
1, -3, 0, [], [2], 1, [specialist]
1, -2, 0, [], [22 0 49 4], 4, [specialist specialist specialist generalist]
1, 0, -2, [], [13 48], 2, [specialist generalist]
1, 3, -2, [], [10 47], 2, [generalist specialist]
1, -2, -3, [], [47 11 45 1], 4, [specialist generalist generalist specialist]
1, -5, 3, [], [32 26 45 19 48 35 47], 7, [specialist generalist specialist specialist generalist specialist generalist]
1, -1, 5, [], [48 49 38 16 43 1 24], 7, [generalist specialist specialist specialist specialist generalist specialist specialist]
1, -1, 4, [], [17 20 33 27 16 21 42 48 4 19], 10, [specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist]
1, -4, 4, [], [47 21 49 26 11 31 24], 7, [specialist generalist specialist generalist specialist specialist specialist specialist]
1, -3, -5, [], [0 46 41 38], 4, [specialist specialist generalist specialist specialist]
1, 0, -1, [], [43 46 32 33 9 47 38 7 12], 9, [specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist]
1, 0, -3, [], [14 48 46 13 24 49], 6, [specialist generalist generalist specialist generalist specialist generalist]
1, -2, 1, [], [2 33 14 4], 4, [specialist specialist specialist specialist]
1, 5, 2, [], [8 19 6 21 36], 5, [specialist specialist specialist specialist specialist]
1, 3, -3, [], [43], 1, [specialist specialist]
1, 2, 0, [], [2], 1, [specialist]
1, 2, 3, [], [4 9 10 16], 4, [specialist specialist specialist specialist]
1, -3, -3, [], [27 18 33], 3, [specialist specialist specialist]
1, 1, -4, [], [10 34 30 49 41 27], 6, [generalist specialist specialist specialist specialist specialist]
1, 0, -5, [], [37 49], 2, [generalist specialist generalist]
1, -2, -4, [], [8 30 43 22 16 2], 6, [specialist specialist specialist specialist specialist specialist specialist]
1, 3, -1, [], [44 36 29 35 17 42], 6, [specialist specialist specialist specialist specialist specialist]
1, 5, -1, [], [11 46 17], 3, [generalist specialist specialist]
1, -4, 3, [], [47], 1, [generalist]
1, -4, 2, [], [44 35 10], 3, [specialist specialist specialist]
1, 1, 5, [], [47 38 22], 3, [generalist specialist specialist]
1, -4, -3, [], [27 44], 2, [specialist specialist]
1, -3, -1, [], [28 45 42 47 36], 5, [generalist specialist specialist generalist specialist specialist]
1, -5, 4, [], [21 46 15 14 33], 5, [specialist generalist specialist specialist specialist]
1, 5, -4, [], [23 35 43 49], 4, [specialist generalist specialist specialist]
1, -1, -4, [], [25 40 36 8 2 9 16 39], 8, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, 4, 2, [], [10 15 37], 3, [specialist specialist specialist]
1, 4, -2, [], [32 49 47], 3, [generalist generalist specialist]
1, 3, -4, [], [45 47 41 1 2 28 34], 7, [generalist specialist specialist specialist generalist specialist specialist]
1, 0, 3, [], [47 39 8 34 43 46], 6, [specialist specialist generalist specialist generalist specialist]
1, 2, -4, [], [35 43 42 26 31], 5, [specialist specialist specialist specialist specialist specialist]
1, -4, 5, [], [5 26 37 48 21 31 49 15], 8, [specialist specialist specialist generalist specialist specialist generalist specialist]
1, 5, -2, [], [42 8 47 49 48], 5, [specialist generalist specialist generalist generalist generalist]
1, 3, 4, [], [48 41 10 36 22], 5, [generalist specialist generalist specialist generalist generalist specialist specialist]
1, -5, 5, [], [44 29 12 2 34 45 7], 7, [specialist specialist specialist specialist specialist specialist generalist specialist]
1, -1, -5, [], [49 45 11 48 25], 5, [generalist specialist specialist generalist generalist generalist generalist]
1, -1, -2, [], [26 37 32 48 45 42 23 47], 8, [generalist specialist specialist specialist generalist generalist specialist specialist generalist specialist]
1, -5, -1, [], [26 6 1 31 46], 5, [specialist specialist specialist generalist specialist]
1, 0, 1, [], [38 32 27 20 26 30 28 48], 8, [specialist specialist generalist specialist specialist specialist specialist specialist]
1, -5, -2, [], [3 4 45 25], 4, [specialist generalist specialist specialist]
1, 5, 4, [], [45 7 13 33 47], 5, [generalist specialist specialist generalist generalist generalist specialist]
1, 4, 1, [], [6 22 34 19], 4, [specialist specialist specialist specialist]
1, -1, -3, [], [47 49 15 48 36 46], 6, [generalist generalist specialist specialist generalist generalist]
1, 2, 5, [], [23 40 47 34 37], 5, [specialist specialist specialist specialist specialist generalist]
1, 2, 2, [], [13], 1, [specialist]
1, -1, -1, [], [5 48 25 10 23], 5, [specialist specialist specialist specialist generalist]
1, -4, -4, [], [23 14 35 20 6 48 37 46 1], 9, [specialist specialist generalist generalist specialist specialist specialist specialist specialist]
1, -2, -5, [], [38 10 32 11 49 34], 6, [generalist specialist specialist specialist specialist specialist specialist]
1, 3, 2, [], [35 31 14], 3, [specialist specialist specialist]
1, -5, 1, [], [20 48 30 16 35 49 21], 7, [specialist specialist specialist specialist generalist generalist specialist]
1, 1, 4, [], [9 49 22 13 43 30 42], 7, [specialist specialist specialist specialist specialist specialist generalist]
1, -3, 2, [], [45 13 16], 3, [generalist specialist specialist]
1, 5, 3, [], [48 36 26 32], 4, [specialist specialist generalist specialist]
1, 5, 5, [], [8], 1, [specialist]
1, 4, 3, [], [45 17 32 3], 4, [specialist specialist specialist generalist]
2, 4, -3, [46 49 47 6], [46 49 48 44 47], 3, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist]
2, -5, -4, [6 5 18 19 3], [3 18 37 6 19 38], 3, [specialist specialist specialist specialist specialist specialist specialist specialist]
2, -4, 1, [1 11 5], [19 49 5], 4, [specialist generalist specialist]
2, 4, -2, [17 46 11 0 49 37], [49 46 6 12 11], 5, [specialist generalist generalist specialist generalist generalist generalist generalist generalist generalist specialist generalist]
2, 2, 3, [3 25 47 42 12 49 46 23], [46 45 10], 9, [generalist specialist generalist]
2, 4, 0, [11 37 18 46 17 47 6 21], [11 6 37 49 17 18 46 47], 2, [specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist generalist]
2, 5, 4, [48 47 45 46 3], [48 45 46 47 11], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist]
2, -1, 1, [23 49 47 41 5 45], [47 46 23 6 5 49 45], 3, [specialist generalist generalist generalist generalist generalist specialist specialist generalist generalist generalist specialist]
2, 4, -4, [12 3 47 49 46], [47 10 46 49], 3, [generalist generalist specialist generalist generalist generalist generalist]
2, 1, -2, [46 44 48], [46 48 37], 2, [generalist generalist generalist generalist generalist generalist specialist generalist]
2, -1, -3, [6 49 3 45], [3 49 45 46 21], 3, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist specialist generalist specialist generalist]
2, -1, 2, [11 47 1 18 12 6 25 48], [6 11 47 12 48 1 25 18], 0, [specialist specialist specialist generalist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist]
2, -4, -5, [12 48 37 24 46 47 49 11 6], [12 44 11 37 6 47 49 46 48 5], 3, [generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist generalist specialist specialist]
2, -5, -5, [44 0 48 42 47 49 19 46 18 34 45], [41 19 18 42 45 47 44 34 46], 4, [specialist specialist specialist specialist generalist specialist generalist specialist generalist specialist generalist specialist specialist generalist specialist]
2, -5, -2, [48 12 11 18 37 19 6 38 41], [18 11 37 19 6 12 0 14], 5, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, 5, 5, [47 46 45 48], [48 46 45 47 38], 1, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist]
