Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -1, 2, [], [37 48 44 15 21], 5, [generalist specialist generalist specialist specialist specialist]
1, -3, 0, [], [3 25 40 24 9 45 37 44], 8, [specialist specialist generalist specialist specialist specialist specialist specialist specialist]
1, -4, 0, [], [36 30 21 5 47 6 45 32 12], 9, [specialist generalist specialist generalist specialist specialist specialist specialist generalist generalist specialist specialist]
1, -3, -2, [], [10 4 46 1 11 28], 6, [specialist specialist generalist specialist specialist specialist]
1, -1, -1, [], [49 45 6 16 34], 5, [generalist generalist specialist specialist specialist]
1, -2, -4, [], [9 25 34], 3, [specialist specialist specialist]
1, 0, -1, [], [48 30 46 27 31 26], 6, [specialist specialist specialist generalist generalist specialist specialist]
1, 3, 1, [], [34 9 2 18 33], 5, [specialist specialist specialist specialist specialist specialist]
1, 1, 1, [], [46 12 1 25 45 4 26 10 37], 9, [specialist generalist generalist specialist generalist generalist generalist specialist specialist specialist specialist specialist]
1, -4, -3, [], [45 17 47 24 14], 5, [specialist generalist generalist specialist generalist specialist]
1, -1, -4, [], [34 48 4 5 32 21 28 26], 8, [specialist specialist specialist specialist specialist generalist specialist specialist]
1, 3, -1, [], [44 40 21 1 20], 5, [specialist specialist specialist specialist specialist specialist]
1, 2, -1, [], [45 17 11 37 38 4], 6, [specialist specialist generalist specialist specialist generalist specialist]
1, 0, 3, [], [20 34 9 14], 4, [specialist specialist specialist specialist]
1, -2, 0, [], [19 42 8 37], 4, [specialist specialist specialist specialist specialist]
1, 4, -3, [], [19 35 24 10 45 43 39 16 48], 9, [generalist specialist specialist specialist specialist specialist specialist generalist specialist]
1, 0, -2, [], [1 3 46 41 34 10 38 31], 8, [specialist specialist specialist specialist generalist specialist specialist specialist]
1, 3, -3, [], [36 46 8 6 16 45 34], 7, [specialist generalist specialist specialist specialist specialist generalist]
1, -3, 4, [], [4 17 31 43 8 0 14], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, -3, -1, [], [11 31 5 37 24 22 25 45], 8, [specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist]
1, 3, 4, [], [48 49 9 29 2 45], 6, [specialist generalist generalist specialist generalist specialist]
1, 4, -1, [], [45 49 30 25], 4, [generalist generalist specialist specialist]
1, 4, 2, [], [22 21 37 48 9], 5, [specialist specialist specialist specialist generalist specialist generalist]
1, 1, -4, [], [22 14 30 25 17 31 6 35], 8, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, 2, -2, [], [1 45 25 20 43 6 16], 7, [specialist specialist specialist specialist specialist specialist generalist generalist]
1, -4, -2, [], [44 12 4 13 6 14 0], 7, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 1, 0, [], [40 35 45 34 10 48 30], 7, [generalist specialist specialist specialist specialist specialist generalist generalist]
1, -3, -4, [], [38 25 49], 3, [specialist specialist generalist]
1, -1, 0, [], [14 46 47 7 36 11 48 49], 8, [specialist specialist generalist generalist generalist specialist specialist generalist]
1, 4, 4, [], [29 31 0 1 14 45 2], 7, [specialist specialist specialist specialist generalist specialist specialist]
1, 3, -2, [], [27 22 31 39 29 26 28 8 34 21], 10, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 3, 2, [], [11 20 36 14 13], 5, [specialist specialist specialist specialist specialist]
1, 2, 0, [], [47 7 21 46 9 40 34 45 11], 9, [generalist specialist specialist specialist specialist specialist generalist specialist specialist generalist]
1, -1, 3, [], [41 37 33 30 13], 5, [specialist specialist specialist specialist specialist specialist]
1, -2, -2, [], [46 17 32 34 7 38 0 15 43], 9, [specialist specialist specialist specialist specialist specialist specialist specialist generalist]
1, -3, 1, [], [37 43 27 25 35 9], 6, [specialist specialist specialist specialist specialist specialist]
1, 1, 4, [], [36 16], 2, [specialist specialist]
1, -1, -3, [], [47 43 39 9 37 46 36], 7, [generalist specialist specialist specialist generalist specialist specialist]
1, 2, 1, [], [15 45 6 9 11 46], 6, [specialist specialist specialist specialist generalist generalist]
1, -4, 3, [], [12 39 14 43 36], 5, [specialist specialist specialist specialist specialist specialist]
1, -4, 1, [], [21 22 19 16 5 48 49 4 8], 9, [specialist specialist generalist specialist specialist generalist specialist specialist specialist]
1, 4, -2, [], [15 16 25 10 22 34 17 37 45], 9, [specialist specialist specialist specialist specialist specialist specialist specialist generalist]
1, 1, 3, [], [20 10 15 44], 4, [specialist specialist specialist specialist specialist specialist]
1, -3, -3, [], [47 39 29 10], 4, [generalist specialist specialist specialist]
1, -1, 4, [], [6 7 11 34 49 38], 6, [generalist specialist specialist specialist specialist specialist]
1, 0, 1, [], [19 3 13 16 49 40 30], 7, [specialist specialist generalist specialist specialist specialist specialist]
1, 0, -4, [], [47 10 3 17 9 48 7], 7, [specialist generalist specialist specialist specialist specialist generalist]
1, -2, -3, [], [46 41 31 48 5 15 6 45], 8, [specialist generalist generalist specialist specialist specialist generalist generalist specialist]
1, 4, 0, [], [35 37 45 47 44 14], 6, [generalist specialist specialist generalist specialist specialist]
1, 2, 4, [], [21 15 14 19 48], 5, [specialist specialist specialist generalist specialist specialist]
1, 1, 2, [], [10 48 25 34 13 41], 6, [specialist specialist specialist specialist specialist generalist]
1, -2, 1, [], [0 46 18 42 48 1 17 27 37 31 44], 11, [specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist]
1, 3, -4, [], [18 49 42 5], 4, [specialist generalist specialist specialist]
1, 4, -4, [], [16 25 1 18 45 0], 6, [specialist specialist specialist specialist specialist specialist specialist generalist]
1, -2, 3, [], [46 39 25 41 47 45], 6, [specialist specialist generalist specialist generalist generalist]
1, -2, -1, [], [25], 1, [specialist]
1, 2, 3, [], [45 46 25 43 42 9], 6, [generalist specialist specialist generalist specialist specialist]
1, -1, -2, [], [17 34 45 6 39 10 25 41], 8, [specialist specialist specialist specialist generalist specialist specialist specialist]
1, 1, -3, [], [47 48 20 27 35 2 29 19], 8, [generalist specialist generalist specialist specialist specialist generalist specialist specialist specialist generalist specialist generalist]
1, -3, 2, [], [19 29 41 37 3 11 47 33 38], 9, [specialist specialist specialist specialist specialist specialist specialist specialist generalist]
1, -4, -4, [], [6 16 45 4 8 48 25], 7, [generalist specialist specialist specialist specialist generalist specialist]
1, 0, 2, [], [48 26 24], 3, [generalist generalist specialist specialist]
1, 2, -4, [], [6 13 48 45 46 38 10 23], 8, [generalist specialist specialist generalist specialist specialist specialist generalist specialist]
1, 2, 2, [], [48 32 2 34], 4, [specialist specialist specialist generalist generalist]
1, -4, -1, [], [33 3 39 27 1 18 11 35 45 25], 10, [specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist]
1, 1, -1, [], [13 15 8 46 0 17 23 48 44], 9, [specialist specialist specialist generalist specialist generalist specialist specialist generalist specialist specialist specialist]
1, -3, 3, [], [32 7 46 23 18 45 19], 7, [specialist specialist generalist specialist specialist specialist generalist generalist]
1, 3, 0, [], [47 2 21 46 10], 5, [generalist generalist specialist specialist specialist]
1, -2, 2, [], [48 0 45 44], 4, [generalist specialist specialist generalist]
1, 2, -3, [], [45 14 2 38 49 5 18 20 35 29], 10, [specialist specialist generalist specialist generalist specialist specialist specialist generalist specialist specialist]
1, -1, 1, [], [33 2 15 37], 4, [specialist specialist specialist specialist]
1, 0, 0, [], [46 33 48 25 44], 5, [generalist generalist specialist specialist generalist specialist]
1, 0, 4, [], [12 0 37 5 6 16], 6, [specialist specialist specialist specialist specialist specialist]
1, -4, 2, [], [39 3 19 13 48], 5, [specialist generalist specialist specialist specialist specialist generalist]
1, 4, 3, [], [33 24 1 23 40 32 31], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, 1, -2, [], [24 19 47 31 6 17 48 35 1 27], 10, [generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist]
1, 4, 1, [], [46 27 23 36 2], 5, [generalist specialist specialist specialist specialist specialist]
1, -4, 4, [], [45 48 19 46 16 18 7], 7, [specialist generalist specialist generalist specialist generalist generalist specialist generalist]
1, -2, 4, [], [5 33 36 4 49 16], 6, [specialist specialist specialist specialist generalist specialist]
1, 0, -3, [], [9 37 47 15 4], 5, [specialist specialist specialist generalist specialist generalist]
1, 3, 3, [], [36 24 32 1 18], 5, [specialist specialist specialist specialist specialist]
2, -1, 4, [49 45 9 47 15 37], [49 45 1 12 47], 5, [generalist generalist generalist generalist generalist specialist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -2, 2, [25 1 45 34 9 47], [45 46 21 25 34], 5, [specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, 1, 4, [47 46 45 16 48 25], [47 48 16 46 45 15], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist]
2, 0, 0, [1 25 21 9], [47 45 9], 5, [generalist specialist generalist generalist generalist generalist]
2, 4, 2, [1 45 46 48 9 42], [45 42 1 9 25 46], 2, [specialist specialist generalist generalist generalist specialist generalist generalist generalist specialist specialist specialist specialist generalist specialist]
2, 2, 2, [25 3 34 15 30 9 45 1], [49 45], 8, [generalist generalist]
2, -3, 4, [45 9 1 48 10 46 30 34 42], [1 25 45 46 9 42], 5, [specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist generalist generalist generalist specialist specialist]
2, 2, -4, [4 15 47 19 25 46 31], [30 15 25 47 31 19 46 4 1], 2, [generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist generalist specialist specialist generalist generalist specialist specialist generalist specialist]
2, -1, -4, [9 45 27 1 42 46 37], [42 10 1 45 27 9 47 37 46 25], 3, [generalist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist generalist specialist generalist specialist specialist generalist generalist generalist specialist generalist]
2, 4, -1, [25 30 46 48 1 10 49], [45 25 48], 6, [specialist specialist generalist generalist specialist]
2, -4, 0, [46 49 25 21 47 1 10], [46 34 25 10 21 1], 3, [generalist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, 4, 3, [45 46 49 30], [49 45 46 34], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist]
2, 4, -3, [25 45 31 15 48 47 19 9 46 1], [30 25 48 15], 8, [specialist specialist specialist generalist specialist]
2, -4, 4, [48 45 47 46 9], [47 9 46 48 25 45], 1, [generalist specialist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist specialist]
2, -2, -2, [42 15 48 49 47 45 31 46], [47 48 15 49 45 31], 2, [generalist generalist specialist generalist generalist specialist generalist generalist generalist specialist generalist generalist generalist]
2, 0, -4, [48 47 45 46 49], [15 45 37 49 30 25], 7, [specialist generalist specialist generalist specialist specialist specialist]
2, -3, -4, [45 1 9 49 46 31], [45 49 48 9], 4, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist]
2, -1, -1, [34 49 45 1 35], [1 49 19 42 34 35], 3, [specialist specialist specialist generalist specialist specialist specialist specialist]
2, -2, 1, [45 9 49 25], [45 49 9 21 25 48], 2, [specialist generalist generalist specialist generalist specialist specialist generalist generalist specialist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 3, -2, [45 25 16 15 31 9 1], [45 9 16 25 34 1], 3, [specialist generalist generalist specialist generalist generalist generalist specialist generalist specialist generalist generalist specialist specialist specialist specialist specialist]
2, -3, -2, [47 45 48 49 25], [45 47 48], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 1, 1, [1 21 27 37 49 25 46], [37 27 21 46 25 31 49 1 15 34], 3, [specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist]
2, 1, -4, [37 15 30 46 25 4 34 16], [16 19 34 30 47 37], 6, [generalist specialist specialist specialist specialist specialist generalist specialist]
2, 1, 3, [31 48 34], [45], 4, [generalist]
2, 1, 2, [10 41 34 1 45], [34 41 9 49 25], 6, [specialist specialist generalist specialist specialist specialist specialist]
2, 3, -4, [12 25 3 46 34 1 31 45], [25 34 1 16 3 31 12], 3, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
