Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 4, 2, [], [4 10 17 2 22 20 32], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, -2, 1, [], [26 40 38 16 42 48 14 49 27], 9, [specialist specialist specialist specialist specialist generalist specialist generalist generalist generalist specialist]
1, 4, -4, [], [22 41 49 19 47], 5, [specialist specialist specialist generalist generalist]
1, -4, -1, [], [27 36 43 28 6 46 14 48 11 39], 10, [specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist]
1, 2, 3, [], [45 47 10 13 15 48 44 27 8], 9, [specialist generalist generalist specialist specialist specialist generalist specialist specialist]
1, 3, -2, [], [0 33 30 3], 4, [specialist specialist specialist specialist]
1, -3, -4, [], [28 26 37 20 19 25 5], 7, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, 3, -4, [], [47 36 26 21 41 45 32 39 31], 9, [specialist specialist specialist specialist specialist generalist generalist generalist specialist specialist specialist]
1, 1, 4, [], [32 48 45 34 1 37], 6, [specialist specialist generalist generalist specialist specialist]
1, -3, 2, [], [0 46 44 33], 4, [specialist generalist specialist specialist]
1, -1, -3, [], [5 45 32 33 37 3 24 46 41 38], 10, [specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist]
1, 2, -4, [], [12 32 3 48 24], 5, [specialist specialist generalist specialist specialist specialist]
1, -3, 0, [], [11 13 49 44 41 43 22 38 7 2], 10, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -4, 2, [], [33 47 34 15 41 22 14 0 18 40 46 38 2 25], 14, [specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist]
1, 0, -4, [], [34 18 31 48], 4, [specialist specialist generalist specialist generalist]
1, 0, -3, [], [11 2 44 17 20 36 32 9 16 41 40], 11, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 0, -1, [], [49 27 48 41 39 35 10 1 30 5 32 7], 12, [generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, -2, -1, [], [23 47 49 40], 4, [generalist specialist generalist specialist]
1, 0, 4, [], [1 45 37], 3, [generalist specialist specialist generalist]
1, -2, -3, [], [47 49 32 41 24 5 0 42], 8, [specialist specialist specialist specialist generalist generalist specialist specialist]
1, -2, -2, [], [0 48 31 47 30 49 33 14 42 8 15], 11, [generalist specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist]
1, -4, 0, [], [10 4 33 44 18 26], 6, [specialist specialist specialist specialist specialist specialist]
1, 4, -3, [], [24 1 49 43], 4, [generalist generalist specialist specialist specialist]
1, -3, 1, [], [31 48 1 46 33], 5, [specialist specialist generalist specialist generalist]
