Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -3, -2, [], [0 38 12 41], 4, [specialist specialist specialist specialist specialist]
1, 2, -4, [], [39 42 1 37 19 23 22], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, 3, 1, [], [40 39 17 22 14], 5, [specialist specialist specialist specialist specialist]
1, 1, 1, [], [35 25 4 17 23 40 48 41 39], 9, [specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, 1, -1, [], [38 45 6 46 9 5 27], 7, [generalist generalist specialist specialist specialist specialist specialist generalist]
1, -1, 1, [], [39 25 12 13 6 23 11 47], 8, [generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 0, 2, [], [5 42 6 49], 4, [specialist specialist generalist specialist generalist generalist]
1, 3, 2, [], [26 1 2 11 36 45 31 12], 8, [generalist specialist specialist specialist specialist specialist specialist specialist]
1, -2, 3, [], [4 6 31 8 43 38 46 18], 8, [specialist generalist specialist specialist specialist specialist specialist specialist]
1, -4, 0, [], [5 45 46 49 21 16], 6, [generalist specialist specialist generalist generalist specialist]
1, 2, 3, [], [45 19 11], 3, [specialist specialist generalist]
1, 0, 3, [], [46 11 1 18 28 30 17 3], 8, [specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, 2, -2, [], [12 32 47 34 46 42 5 31 2 1], 10, [specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist]
1, -2, -4, [], [13 39], 2, [specialist specialist specialist]
1, 3, 4, [], [0 3 35 17 1 6 8 18], 8, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, -3, -4, [], [38 49 18 45 32 27], 6, [specialist generalist specialist specialist generalist specialist]
1, -2, -2, [], [47 31 49 0 38], 5, [generalist specialist specialist generalist specialist generalist]
1, 0, -1, [], [4 23 46 12 37 15 5 17], 8, [specialist specialist specialist specialist specialist specialist specialist generalist]
1, -2, 1, [], [26 42 27 47 24], 5, [specialist specialist generalist specialist specialist specialist]
1, 4, -2, [], [49 17 43 19 16 26 47], 7, [specialist specialist specialist generalist specialist specialist generalist]
1, -4, -4, [], [32 9 11 5], 4, [specialist specialist specialist specialist]
1, 2, 2, [], [44 46 12 41 14 21], 6, [specialist specialist specialist specialist generalist specialist generalist specialist specialist]
1, 4, -4, [], [48 6 45 33], 4, [generalist specialist specialist generalist specialist]
1, 1, -3, [], [37 24 47 17 0 26], 6, [specialist specialist specialist specialist generalist specialist]
1, -4, -3, [], [9 48 3 38 14 25], 6, [specialist generalist generalist specialist specialist specialist specialist]
1, -2, 2, [], [32 30 26 46 12 45 47 1 42], 9, [specialist specialist specialist generalist specialist generalist generalist specialist specialist specialist]
1, -1, 0, [], [28 21 10 6 48 4 13 40 34 15 23], 11, [specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -1, -4, [], [40 0 48 14], 4, [specialist specialist generalist specialist]
1, 2, 1, [], [9 2 14 1 0 48 46], 7, [specialist generalist specialist specialist specialist generalist specialist]
1, 4, 1, [], [45 48 43 41], 4, [generalist specialist generalist specialist generalist]
1, -2, 4, [], [40 48 47 37 24], 5, [specialist specialist generalist generalist specialist generalist]
1, 0, 4, [], [35 14 17 18 11 28 33 30], 8, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 4, 2, [], [42 10 47 16 7 45], 6, [specialist generalist specialist specialist specialist specialist generalist]
1, 1, 0, [], [40 15 33], 3, [specialist specialist specialist]
1, -4, 2, [], [27 13 49 33 48 10], 6, [specialist specialist specialist generalist specialist generalist specialist]
1, -2, -3, [], [5 3 40 30 47 32 1], 7, [specialist specialist specialist specialist specialist specialist generalist]
1, 4, -3, [], [19 43 48 6 26 42 30 18], 8, [generalist specialist specialist specialist specialist specialist specialist specialist]
1, 2, -1, [], [22 18 44 34 5], 5, [specialist specialist specialist specialist specialist]
1, 2, 0, [], [47 12 3 35 48 22 9], 7, [specialist generalist generalist specialist specialist specialist specialist]
1, -2, 0, [], [0 24 33 30 10 27 28], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, -1, -1, [], [44 22 6 39 17 41 49], 7, [specialist specialist specialist specialist specialist specialist specialist generalist]
1, 4, 0, [], [38 49 23 6 36 15 17 48], 8, [specialist generalist specialist specialist specialist specialist generalist specialist generalist]
1, -1, -3, [], [46 38 43], 3, [specialist generalist specialist]
1, 0, -2, [], [8 46 42 47 16 38 40], 7, [specialist generalist specialist specialist specialist generalist specialist]
1, -4, -1, [], [3 33 10 32 19 49 42], 7, [specialist specialist specialist specialist specialist specialist generalist]
1, 0, -4, [], [20], 1, [specialist]
1, -1, 3, [], [17 6 30 43 0 25 2 41], 8, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -4, 3, [], [38 19 47 48 31 45], 6, [specialist generalist generalist generalist specialist generalist specialist]
1, 0, -3, [], [33 24 8 0 47 32 25], 7, [generalist specialist specialist specialist specialist specialist specialist]
1, -3, -1, [], [48 49 6 17 16 7 22], 7, [generalist specialist specialist generalist specialist specialist specialist]
1, 1, -4, [], [22 20 26 37 28 14 31 38 24 35], 10, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 1, 3, [], [46 13 48 16 22 31 35], 7, [generalist generalist specialist specialist specialist specialist generalist specialist]
1, 1, -2, [], [49 12 14 47 36 27 35 22 44], 9, [generalist specialist generalist specialist specialist specialist specialist specialist specialist]
1, -1, 2, [], [5 45 47 30 24 49 9 16 27 23 0], 11, [specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist generalist]
1, 1, 2, [], [4 48 27 2 32 26], 6, [generalist specialist specialist specialist specialist specialist generalist]
