Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 2, 1, [], [48 4 35 34 9], 5, [specialist specialist specialist specialist generalist specialist specialist specialist]
1, 3, 1, [], [45 23 7 48], 4, [generalist specialist specialist generalist]
1, -3, 2, [], [39 10 13 47 32 27 40], 7, [specialist specialist generalist specialist specialist specialist specialist specialist]
1, 2, 4, [], [46 20 42 47 19 12 45 26 48], 9, [specialist generalist specialist specialist specialist generalist generalist generalist specialist]
1, -2, -1, [], [35 34 49 28], 4, [specialist specialist generalist specialist]
1, 0, 2, [], [28 45 46 41 8 43 35 3 49], 9, [specialist specialist specialist specialist generalist specialist specialist generalist generalist]
1, -2, 2, [], [47 48 45 22 10 5 4 49], 8, [specialist generalist generalist generalist generalist specialist specialist generalist specialist specialist]
1, 1, 1, [], [16 29 0 28 12 25 48 13], 8, [specialist specialist specialist specialist specialist specialist specialist generalist specialist]
1, -1, -1, [], [22 3 31 43 16 21 35], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, -3, 3, [], [24 47 3 27 5 20 33 28 2 26 16], 11, [specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist]
1, 1, 0, [], [4 9 15 42 35 43], 6, [specialist specialist specialist specialist specialist specialist]
1, -2, -2, [], [40 21 23 3 12 48], 6, [specialist generalist specialist specialist specialist specialist]
1, 3, 2, [], [40 11 7 35 19], 5, [specialist specialist specialist specialist specialist]
1, -1, 0, [], [43 11 1 3 41 33 17 39 16 13 29 14 28], 13, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 3, -2, [], [1 25 5 29 48 15 31], 7, [specialist specialist generalist specialist specialist specialist specialist generalist]
1, -1, 4, [], [45 5 28 7 41 38], 6, [specialist specialist generalist specialist specialist specialist]
1, -3, -3, [], [17 39 46 27 48 7 19 45], 8, [generalist specialist specialist generalist specialist specialist generalist specialist]
1, 4, 0, [], [47 48 46 22 6 4 28 38 33 8], 10, [specialist generalist generalist specialist generalist specialist generalist specialist generalist specialist generalist specialist generalist specialist]
1, 3, 0, [], [21 12 9 13 41 48 10 19 44 24 23], 11, [specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist]
1, -4, -4, [], [28 14 18 44 25 31 46 43 40 23 48 35], 12, [specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist]
1, -1, -3, [], [16 34 7 48], 4, [specialist specialist generalist specialist]
1, -4, 3, [], [19 10 49 12 2 29 39], 7, [specialist generalist specialist specialist specialist specialist specialist specialist specialist]
1, 0, 3, [], [49 45 29], 3, [generalist generalist specialist]
1, 4, -3, [], [6 28 46 32 48 18 20 47], 8, [specialist generalist specialist generalist specialist specialist generalist specialist]
1, 0, -4, [], [45 10], 2, [specialist generalist]
