Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -4, -2, [], [41 44 7 47], 4, [specialist specialist generalist specialist]
1, 4, 0, [], [0 9 12 41 48 16 17], 7, [specialist specialist generalist specialist specialist specialist generalist specialist specialist]
1, -3, -4, [], [14 11 48 39 34 32], 6, [specialist specialist specialist specialist specialist generalist]
1, 3, 3, [], [30 48 45 38 23 22 0 47], 8, [generalist generalist specialist specialist generalist specialist specialist specialist generalist generalist]
1, 1, 2, [], [44 3 23 33 38 36 14], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, -1, -3, [], [11 20 22 45], 4, [specialist specialist specialist generalist]
1, -1, 2, [], [49 15 10 1 46 5], 6, [specialist generalist generalist generalist generalist specialist specialist specialist]
1, 3, -2, [], [39 29 4 45 3 48 35 11 23 7 6 41], 12, [specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist]
1, -1, -2, [], [33 19 49 25 8 43], 6, [generalist specialist specialist specialist specialist specialist]
1, -2, 3, [], [48 31 11], 3, [generalist specialist specialist]
1, 0, -1, [], [49 26 1 43 46 22 32 45], 8, [specialist generalist generalist specialist specialist specialist specialist generalist]
1, -4, 2, [], [0 30 39 45 7], 5, [specialist specialist specialist generalist specialist]
1, -4, 4, [], [41 45 12 33 42 44 28], 7, [generalist specialist specialist specialist specialist specialist specialist]
1, 3, 4, [], [48 12 13 7], 4, [specialist generalist generalist specialist specialist]
1, 2, 3, [], [25 42 17], 3, [specialist specialist specialist]
1, -2, -2, [], [11 49 45 37 13 35 29 7], 8, [generalist generalist specialist specialist specialist specialist specialist specialist]
1, 4, -2, [], [19 37 41 47 5 21 17 20 46 27 29 49], 12, [generalist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist]
1, -2, 4, [], [35 12 46], 3, [specialist specialist generalist]
1, 4, -3, [], [22 48 25 4 40 32 46 49 47], 9, [specialist specialist specialist specialist generalist generalist specialist generalist specialist generalist generalist]
