Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -3, -2, [], [32 49 5 3], 4, [specialist generalist specialist specialist]
1, 3, -2, [], [41 0 34 42 35 48 27 49], 8, [generalist specialist specialist specialist specialist generalist specialist specialist]
1, 1, -4, [], [21 19 48 16 3 17 44], 7, [specialist generalist generalist specialist specialist specialist specialist specialist generalist specialist]
1, -2, -4, [], [37 11 7 16 41 46 0 12 1], 9, [specialist specialist specialist specialist specialist specialist specialist generalist specialist]
1, 3, 0, [], [10 48 6 28 31 36 13], 7, [generalist specialist specialist specialist specialist specialist specialist]
1, 2, 0, [], [42 25 48 28 13 1 45 7], 8, [generalist specialist specialist generalist specialist specialist specialist specialist]
1, 0, 1, [], [21 32 41 10], 4, [specialist specialist specialist specialist]
1, -3, -3, [], [21 44 36 12 6 14 34 46 32], 9, [generalist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 4, -4, [], [45 49 3 17 37 0 47], 7, [specialist generalist specialist specialist specialist generalist generalist]
1, 3, 1, [], [31 29 14 25], 4, [specialist specialist specialist specialist]
1, -4, 0, [], [10 38 5 33 25 14 32 43 49], 9, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -1, 2, [], [38 9 49], 3, [generalist specialist specialist]
1, -1, 4, [], [49 46], 2, [generalist generalist]
1, 3, 2, [], [7 4 20 40 25 24 45 5 42 28 47], 11, [specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist]
1, -4, 2, [], [40 47 37 45 32], 5, [specialist specialist generalist specialist specialist generalist]
1, 1, -1, [], [18 42 8 15 46 1 49 2], 8, [specialist generalist specialist specialist generalist specialist specialist specialist specialist]
1, -3, 2, [], [9 36 17 19 45 18 47 10 28 2], 10, [specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist generalist]
1, 3, -4, [], [9 12 37 26 17 19], 6, [specialist specialist specialist specialist specialist specialist]
1, -4, -4, [], [48 34 31 33 16 42 23], 7, [specialist specialist generalist specialist specialist specialist specialist]
1, 0, 4, [], [16 48 25 26], 4, [generalist specialist specialist specialist]
1, 4, 0, [], [35 5 40 45 48 44 46 30 16 14], 10, [specialist specialist specialist generalist specialist specialist generalist specialist generalist specialist]
1, 2, -2, [], [28 46 49 20 19 48 14 5 42 0 31], 11, [specialist generalist specialist specialist generalist specialist specialist specialist generalist specialist generalist specialist]
1, -2, 3, [], [36 47 7 42 21 0], 6, [specialist specialist specialist generalist specialist specialist]
1, 2, 4, [], [9 24], 2, [specialist specialist]
1, 2, 3, [], [21 27 20 15 24], 5, [specialist specialist specialist specialist specialist]
1, 0, -4, [], [49 45 34 44 9 7 39 14 43], 9, [specialist generalist specialist specialist generalist specialist specialist specialist specialist]
1, -1, 3, [], [20 0 5 31], 4, [specialist specialist specialist specialist]
1, -3, -1, [], [16 8 38 25 49 1 12 48], 8, [specialist specialist generalist specialist generalist specialist specialist specialist]
1, -1, -4, [], [29 5 14 0 45 3], 6, [specialist specialist generalist specialist specialist specialist]
1, -1, -2, [], [33 39 0 10 28 13], 6, [specialist specialist specialist specialist specialist specialist specialist]
1, 4, 4, [], [47 42 9 4 12], 5, [specialist generalist generalist specialist specialist specialist]
1, 3, 3, [], [47 40 45 9 35 39 20 48], 8, [specialist generalist specialist specialist specialist generalist specialist generalist]
1, -4, 3, [], [41 32 7 47 18 39 14], 7, [specialist specialist specialist specialist generalist specialist specialist]
1, 0, 3, [], [7 46 20 10 6], 5, [specialist specialist specialist generalist specialist]
1, -4, -2, [], [33 48 24 45 30 0], 6, [specialist generalist specialist generalist specialist specialist]
1, -2, 2, [], [5 34 15 39], 4, [specialist specialist specialist specialist]
1, -3, -4, [], [32 49 1 35 15 8 10], 7, [specialist specialist specialist generalist specialist specialist specialist]
1, 3, 4, [], [38 9 29 36], 4, [specialist specialist specialist specialist]
1, -3, 4, [], [42 20 19 13 29], 5, [specialist specialist specialist specialist specialist]
1, 2, -4, [], [11 10 12 44 43 5 26 29], 8, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 2, 1, [], [49 27 6 9], 4, [specialist generalist specialist specialist]
1, 1, 4, [], [13 48 25 21 38 44 7 14 49], 9, [specialist specialist generalist specialist generalist specialist generalist specialist specialist specialist]
