Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 2, 2, [], [11 17 38 48 49], 5, [generalist specialist specialist generalist specialist]
1, 1, -4, [], [10 45 2 18 37], 5, [specialist specialist specialist generalist specialist]
1, -3, 4, [], [23 10 7 27 9], 5, [specialist specialist specialist specialist specialist]
1, 2, 4, [], [19 4 48], 3, [specialist generalist specialist]
1, -1, -4, [], [21 6 30 1 39 47 14 48 36], 9, [specialist generalist specialist specialist specialist generalist specialist specialist specialist]
1, -1, -1, [], [35 8 36 21 14 38 19 7], 8, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -1, 0, [], [21 24 11 36 22], 5, [specialist specialist specialist specialist specialist]
1, -3, -1, [], [5 12 47 22 13 39 48], 7, [specialist specialist generalist specialist specialist specialist generalist specialist]
1, -2, -4, [], [41 19 31 9 22 18 35 3 46], 9, [specialist specialist specialist generalist specialist specialist specialist specialist specialist]
1, -2, 2, [], [1 0 32 39 31 3 17 4], 8, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, -2, 3, [], [4 25 31 33 8 49], 6, [specialist specialist generalist specialist specialist specialist]
1, 2, -2, [], [49 19 11 18 42 9], 6, [generalist specialist specialist specialist specialist specialist]
1, 0, -4, [], [32 24 4 35 29 28 7 46 3], 9, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist]
1, 3, -2, [], [30 45 21 20 29 46 26], 7, [specialist specialist generalist generalist specialist specialist specialist specialist]
1, -4, 0, [], [17 47 22 35 30 6 5 42 18], 9, [specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist]
1, 2, -1, [], [9 31 24 42 49], 5, [specialist specialist specialist generalist specialist]
1, -2, -2, [], [6 39 5], 3, [specialist specialist specialist]
1, 0, -2, [], [36 20 41 45 7 16 48 39], 8, [specialist specialist specialist specialist generalist specialist generalist specialist]
1, -1, -2, [], [7 49 40 27 47 10 36], 7, [specialist specialist specialist specialist specialist generalist generalist]
1, 2, 3, [], [48 23 31 46 26], 5, [generalist generalist specialist specialist specialist specialist]
1, 3, -4, [], [49 42 45 30 8 47], 6, [specialist specialist generalist specialist generalist generalist]
1, -2, 0, [], [9 48 49 42 22 47], 6, [generalist generalist generalist specialist generalist specialist specialist generalist generalist]
1, 4, -2, [], [11 27 46 47 7 20 48], 7, [specialist generalist generalist specialist specialist generalist specialist generalist]
1, -4, -1, [], [13 35 1 46 8 48 38 42], 8, [specialist generalist specialist specialist specialist specialist specialist generalist specialist]
1, -2, 1, [], [12 10 32 6 19 36], 6, [specialist specialist specialist specialist specialist specialist]
1, 1, 0, [], [1 3 19 28 32 17], 6, [specialist specialist specialist specialist specialist specialist]
1, 1, -3, [], [2 49 29], 3, [specialist specialist generalist]
1, -3, -4, [], [11 36 1 7], 4, [specialist specialist specialist specialist]
1, 3, 0, [], [48 8 6 44 42 49 41 45 17], 9, [specialist generalist specialist generalist specialist specialist specialist generalist specialist generalist]
1, 4, 0, [], [48 13 8 2 27], 5, [specialist specialist specialist generalist generalist specialist]
1, -1, 2, [], [13 30 15], 3, [specialist specialist specialist]
1, -4, 4, [], [7 14 45 13 46 39], 6, [specialist specialist specialist specialist generalist generalist]
1, -2, -3, [], [15 18 30 43 10], 5, [specialist specialist specialist specialist specialist specialist specialist]
1, -4, 2, [], [23 31 38 43 37 42 15 44], 8, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -4, 3, [], [43 29 7 26 16 48 36 46], 8, [specialist specialist specialist specialist specialist specialist generalist generalist]
1, 0, -3, [], [42 31 12 49], 4, [specialist specialist generalist specialist]
1, 0, 1, [], [36 34 13 21 4 18 32 45 20], 9, [specialist specialist specialist specialist specialist generalist specialist specialist specialist]
1, -2, 4, [], [39 8 33 49 35 46 23], 7, [generalist specialist specialist specialist generalist specialist specialist]
1, 1, 4, [], [29 28 13 45 0 17 23 40 11], 9, [specialist specialist generalist specialist specialist specialist specialist specialist specialist]
1, 2, -4, [], [11 41 22], 3, [specialist specialist specialist]
1, 2, 0, [], [12 43 32 36 48 39 44 13], 8, [specialist specialist generalist specialist specialist specialist specialist specialist]
