Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -2, 2, [], [44 12 10 14 6 9 3], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, 3, -2, [], [38 9 44 48 6 47 35 41 15], 9, [specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, -4, -1, [], [47 0], 2, [specialist generalist]
1, 4, -2, [], [19 44 20 0 29 40 17 3 18 36], 10, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -3, 4, [], [22 13 10 12 46 6 1], 7, [specialist specialist specialist specialist specialist generalist specialist generalist specialist]
1, -3, 0, [], [18 38 44 25 45], 5, [specialist generalist specialist specialist specialist]
1, 0, -1, [], [47 32 44 0], 4, [specialist specialist generalist generalist specialist]
1, -3, -1, [], [1 30 45 24 25 36 8 13 48 18 4 32], 12, [specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist]
1, 4, 0, [], [14 22 15 49 34 30 8 41 36 18], 10, [specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 0, 0, [], [25 20 22 36 12], 5, [specialist specialist specialist specialist specialist]
1, -3, -4, [], [11 47 3 36 49 21 39 31], 8, [specialist generalist specialist specialist generalist specialist specialist specialist specialist specialist]
1, -3, -3, [], [47 31], 2, [generalist specialist]
1, 0, 1, [], [22 38 31 10 3], 5, [specialist specialist specialist specialist specialist]
1, -3, 3, [], [6 23 27 2 46 39 24 33 45], 9, [specialist specialist specialist specialist specialist specialist generalist generalist specialist]
1, -4, -2, [], [30 47 45 34 3 48], 6, [generalist generalist specialist generalist specialist specialist]
1, 0, -2, [], [29 48 18 42 27 16 1], 7, [specialist specialist generalist specialist specialist specialist specialist]
1, -1, -4, [], [2 16 49 11 36 30 5], 7, [generalist specialist specialist specialist specialist specialist specialist]
1, -1, 2, [], [32 17 42 41], 4, [specialist specialist specialist specialist specialist]
1, -2, -1, [], [40 19 4 49 28 14 47 27], 8, [specialist specialist specialist specialist generalist specialist specialist generalist]
1, -4, 4, [], [17 25 13 38 7 23 22 32 12 2], 10, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 2, -2, [], [28 23 12 22], 4, [specialist specialist specialist specialist]
1, 3, -1, [], [28 17 26 39 8 32 47 20 0], 9, [specialist specialist specialist specialist specialist generalist specialist specialist specialist]
1, -1, -3, [], [48 24 47 10 30 34], 6, [specialist generalist specialist generalist specialist generalist specialist]
1, -1, 0, [], [47 13 33 7 9 24 8 35], 8, [specialist generalist specialist specialist specialist specialist generalist specialist specialist generalist]
1, -1, 3, [], [26 18 9 43 35], 5, [specialist specialist specialist specialist specialist]
1, 1, -2, [], [48 49 31 14 25], 5, [specialist specialist generalist specialist generalist]
1, 1, 3, [], [18 49 42 10], 4, [specialist specialist generalist specialist generalist]
1, 1, -1, [], [48 43 32 24 5], 5, [specialist generalist generalist specialist specialist specialist]
1, 2, -1, [], [40 15 20 22 29 14 44 7 21], 9, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 4, 4, [], [30 47 39 6 10 46 12], 7, [specialist generalist generalist specialist generalist specialist specialist specialist specialist specialist]
1, -3, -2, [], [45 29 23 15 36 13 21 43 1 28], 10, [specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist]
1, 0, 2, [], [11 33 36 4 32 46 49 13 28], 9, [generalist specialist specialist specialist specialist specialist specialist specialist generalist]
1, -2, 1, [], [12 18 30 26 3 29 6 16], 8, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, 1, 0, [], [12 16 48 9 31], 5, [specialist specialist generalist specialist specialist]
1, 2, 0, [], [28 26 13 49 45 21 5 44 30 16 34], 11, [specialist specialist specialist generalist specialist generalist generalist specialist specialist specialist specialist specialist]
1, -4, 2, [], [19 38 22 0 35 46 14], 7, [specialist specialist specialist specialist specialist generalist specialist]
1, 2, -3, [], [22 39], 2, [specialist specialist]
1, 3, -4, [], [0 21 49 30 37], 5, [specialist specialist specialist generalist specialist specialist]
1, 0, -3, [], [13 5 40 33 7 17 49 46 47 31], 10, [specialist generalist specialist generalist specialist specialist specialist generalist specialist specialist generalist generalist]
1, -2, 0, [], [16 13 12 36 22 38 45], 7, [specialist specialist specialist specialist specialist specialist specialist generalist]
1, 1, -4, [], [39 26 1 6 33 3 22 11 4], 9, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 2, 1, [], [31 42 24 5], 4, [specialist specialist specialist specialist specialist]
1, 0, 4, [], [11 19 31 48 16 14 30 47], 8, [specialist generalist specialist specialist specialist specialist specialist generalist]
1, -1, 1, [], [2 35 9 46 44 8], 6, [generalist specialist specialist specialist specialist specialist]
1, -2, -2, [], [7 34 37 21 17 2], 6, [specialist specialist specialist specialist specialist specialist]
1, -4, 0, [], [0 46 2 49 33 47], 6, [specialist specialist generalist generalist specialist specialist generalist]
1, 3, 3, [], [5 2 6 23 10 44 43], 7, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, 0, -4, [], [7 37 45 30], 4, [specialist specialist generalist specialist specialist]
1, -3, 1, [], [45 29 27 47 16 1 12 33 40], 9, [specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, -4, 1, [], [46 31 27 35], 4, [specialist generalist specialist generalist specialist]
1, 4, 3, [], [31 48 34 6 47 0], 6, [generalist generalist specialist specialist specialist generalist generalist specialist]
1, -4, -3, [], [47 16 14 8 49 42 29], 7, [specialist specialist generalist specialist specialist generalist specialist]
1, 3, 1, [], [20 18 46 45 39 24 49 17], 8, [specialist specialist specialist generalist generalist generalist generalist generalist specialist generalist specialist]
1, -1, 4, [], [33 25 34 35 45 46 31 0 29], 9, [specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist]
1, -4, 3, [], [36 21 31 46 40], 5, [specialist specialist specialist generalist specialist]
1, 1, -3, [], [13 8], 2, [specialist specialist]
1, 2, 4, [], [47 13 22 41 44 37 28 49], 8, [generalist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist]
1, 1, 4, [], [26 45 29 6 24 48 44], 7, [specialist specialist generalist specialist specialist generalist specialist]
1, 2, -4, [], [48 38 46 49 30 11 13 1], 8, [specialist generalist specialist generalist generalist specialist specialist specialist]
1, 4, 1, [], [48 18 6 0 11 10], 6, [specialist generalist specialist specialist specialist specialist]
1, 4, 2, [], [49 18 48 23 4 16 13], 7, [generalist specialist generalist specialist specialist specialist generalist specialist]
1, 4, -3, [], [11 13 17 3 46 5], 6, [specialist specialist specialist specialist specialist generalist]
1, 1, 2, [], [46 23 37 9], 4, [generalist specialist specialist specialist]
1, -2, -3, [], [30 15 46 26 48 29], 6, [generalist generalist specialist generalist specialist specialist specialist]
1, -2, 3, [], [37 40 39 14 45], 5, [generalist specialist specialist specialist specialist]
1, 3, 4, [], [45 47 34 25 30], 5, [generalist specialist specialist specialist generalist]
1, -4, -4, [], [35 7 21 48 47], 5, [specialist specialist specialist generalist generalist generalist]
1, 0, 3, [], [49 15 24 32 28 33 45 27], 8, [generalist specialist specialist specialist specialist generalist specialist specialist]
1, 4, -4, [], [45 46 19 20], 4, [generalist specialist generalist generalist specialist]
1, 3, 0, [], [11 13 39 48 34 20 43 2 7 23 45 26], 12, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist]
1, -1, -1, [], [47 23 49 8 12], 5, [specialist generalist generalist specialist generalist specialist generalist generalist]
1, 1, 1, [], [37 4 3 29 22 17 47], 7, [specialist specialist specialist specialist specialist specialist generalist]
1, -2, -4, [], [47 7 48 46 32 30], 6, [generalist specialist generalist generalist specialist specialist]
1, 4, -1, [], [38 41 45 20 43], 5, [specialist generalist specialist specialist specialist]
1, 3, -3, [], [32 38 25 5 14 6], 6, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, -3, 2, [], [45 13 18 33 36 12], 6, [specialist specialist specialist specialist specialist specialist generalist]
1, -2, 4, [], [31 30 16], 3, [specialist specialist specialist specialist]
1, 2, 2, [], [18 49 15 1], 4, [specialist specialist specialist generalist generalist]
1, 3, 2, [], [36 34 5 0 13 45], 6, [specialist generalist specialist specialist specialist specialist specialist generalist]
1, 2, 3, [], [34 40 24 6 44 21 15], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, -1, -2, [], [45 7 49 2], 4, [specialist generalist generalist specialist]
2, 1, 4, [49 45 47 46 19 5], [34 45 39 49 47 46 30 19 48], 5, [specialist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist specialist generalist specialist specialist generalist specialist generalist generalist generalist generalist generalist]
2, 4, -4, [13 30 34 17 48 19], [2 13 19 17 45 30], 4, [generalist specialist specialist specialist generalist specialist specialist specialist]
2, 1, 0, [49 45 30 34 2 47 46], [17 47 45 49 46 30], 3, [generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist specialist generalist generalist specialist generalist generalist]
2, 1, -1, [46 2 6 47 3 17 34 29 36 30 23 45], [29 2 46 34 30 36 3 6 47 23], 2, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist]
2, 4, -1, [45 49 28 47 7 17 34 48], [49 45 47 48 7 46 29], 5, [generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist specialist generalist generalist generalist]
2, -1, -2, [49 47 48 2 34 36 45], [45 39], 7, [generalist specialist]
2, -4, 3, [45 48 28 49 34 30 47], [23 28 48 12 49 30], 5, [specialist generalist specialist generalist specialist specialist specialist generalist]
2, -4, -2, [45 48], [7 48 34 47 30], 5, [generalist specialist generalist generalist specialist specialist generalist]
2, 1, 2, [17 33 12 28 7 47 45], [7 45 44 33 34 17 12 47 30 49 28], 4, [specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist generalist generalist specialist specialist generalist generalist specialist generalist generalist specialist specialist specialist specialist]
2, 1, 1, [30 29 23 44 34], [29 23 47 34 30 13 49], 4, [specialist specialist specialist specialist generalist specialist specialist specialist generalist]
2, -3, 2, [48 28 34 46 30], [48 34 30 39 49 45 46 17], 5, [generalist generalist generalist specialist generalist specialist specialist specialist generalist generalist specialist specialist generalist]
2, -3, -1, [28 2 48 36 34 30 29 13 7 17 45], [48 45 29 49 17 34 13 36 30], 4, [generalist generalist generalist generalist specialist specialist generalist specialist specialist specialist specialist generalist specialist generalist generalist]
2, -4, 4, [30 34 44 48 2 13 33 23 12 49], [30 34 17 12 49 44 23 48], 4, [specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist]
2, 4, 0, [12 34 47 45 48 42 7 2 49 30], [42 12 47 7 28 17 49 45], 6, [specialist specialist specialist specialist generalist generalist specialist generalist generalist specialist specialist specialist specialist specialist]
2, -3, 0, [30 47 45 49 34 42 48], [30 47 42 13 34 45 7 49], 3, [generalist generalist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist generalist generalist specialist generalist generalist specialist specialist generalist generalist generalist]
2, 2, 2, [45 49 48 47 30 34 12], [45 49 47 28 48], 4, [generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -2, -3, [47 13 48 30 34], [13 34 30 28 46 48 49], 4, [specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist generalist generalist specialist]
2, 3, 3, [39 49 46 48 47], [45 49 47 46 7 48], 3, [generalist generalist generalist generalist generalist generalist generalist generalist specialist]
2, -3, 4, [49 33 5 12 46 47 7 48], [7 12 33 47 49 5 19 48 46 30], 2, [specialist specialist generalist specialist specialist specialist generalist generalist specialist specialist generalist generalist generalist generalist generalist generalist specialist generalist]
2, 0, 2, [7 12 30 19 44 29 6 17 45 28 2], [12 7 28 44 17 45 19 2 47], 4, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist]
2, -3, -2, [7 17], [45 29 7 48 13], 5, [specialist specialist generalist specialist specialist generalist generalist specialist]
2, 1, -2, [45 47 39 48 46 44 49 34], [2 39 45 49 30 47 48], 5, [generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist specialist generalist generalist generalist generalist generalist generalist generalist]
2, -2, 4, [23 12 29 48 7 36 49 34 30 2], [36 30 29 28 7 2 17 47], 8, [specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, 3, 2, [30 46 17], [28 49 46], 4, [generalist generalist specialist generalist]
2, -1, -4, [48 34 30 46], [48 30 34 47 13 12 46], 3, [specialist specialist specialist specialist generalist specialist specialist generalist specialist generalist specialist specialist generalist generalist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, 2, -2, [48 34 13 17 45 47 30 46], [46 13 48 30 5 47 34 29 23], 5, [generalist specialist generalist specialist specialist specialist specialist specialist generalist generalist generalist specialist specialist generalist specialist specialist]
2, -4, 0, [7 2 30 17 45 28 12 48 46], [45 47], 9, [generalist generalist]
2, -3, -4, [7 46 49 29 12 30 47], [46 7 49 47 12 34], 3, [generalist generalist generalist specialist specialist generalist generalist generalist specialist generalist generalist specialist generalist specialist specialist specialist generalist specialist]
2, 0, -3, [34 46 47 2 30], [34 46 30 48], 3, [specialist specialist generalist specialist specialist generalist specialist specialist generalist specialist specialist generalist specialist]
2, 2, 3, [48 49 28 45], [30 46 45 49 48], 3, [specialist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist]
2, 3, -3, [34 45 47 46 49 5 30], [45 47 49 30 46 5], 1, [generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist specialist generalist generalist]
2, 2, -1, [29 49 48 13 30 17 5 6 45 34], [13 5 46 30 45 49 29 17 6 34 48], 1, [generalist generalist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist generalist specialist specialist]
2, 3, 4, [48 47 45 46 49 44], [12 49 45 46 47 48 6 30], 4, [specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist]
2, -2, -4, [30 13 48 29], [7 48 13 30 34], 3, [specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist generalist]
2, 4, 4, [13 30 45 2 48 29 6 47 44 23 19], [13 30 48 23 6 44 47 29 2], 2, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist generalist generalist]
2, -1, 4, [47], [47 28 34], 2, [specialist generalist specialist generalist specialist specialist]
2, -4, 2, [39 28 19 34 45 6 36 7 17], [34 19 48 30 28 39 6 17], 5, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist]
2, 1, -4, [34 30 47], [34 44 46 45 30 13], 5, [specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist]
2, 0, 1, [47 28 2 44 30 12], [30 47 44 17 2 49 45 36], 6, [specialist specialist specialist specialist specialist generalist specialist generalist specialist generalist specialist specialist specialist generalist specialist generalist]
2, 3, -4, [47 46 49 23 48 30], [30 49 47 13 46 45 34 19 48], 5, [generalist generalist specialist generalist generalist specialist specialist generalist generalist specialist specialist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 0, 0, [44 49 47 3], [23 49 47 29 5 2], 6, [specialist specialist generalist generalist generalist specialist specialist generalist]
2, 3, -2, [49 47 48 29 45 17 5 46], [29 17 30 5 47 48 34 49 46 28 45], 3, [specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist generalist specialist generalist specialist generalist generalist generalist specialist specialist generalist specialist generalist]
2, -1, -1, [34 49 45 47 30 48 46], [2 49 47 45 48 46], 3, [generalist generalist generalist generalist generalist specialist generalist specialist generalist generalist generalist generalist generalist specialist]
2, -1, 2, [47 49 30 45], [47 49], 2, [generalist generalist]
2, -3, 1, [46 48 30 47 12 49 34], [48 30 46 3 49 13 33 36 47 2], 7, [specialist generalist generalist generalist specialist specialist specialist generalist generalist specialist specialist specialist specialist]
2, -4, -1, [48 45 30 49 46 28 47 5 13 7], [48 45 49 47 46 13], 4, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist]
2, 4, 2, [30 6 48 39 45 34 29 23], [34 47 49], 9, [generalist specialist generalist specialist]
2, 2, -3, [47 45 49 46 48], [17], 6, [specialist specialist]
2, 4, 3, [2 30 48 34 23 29 36], [30 48 23 39], 5, [specialist specialist specialist specialist generalist]
2, -2, -2, [7 45 46 49 47], [45 48 49 46 36 34 47], 4, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist specialist generalist]
2, 3, 1, [46 49 47 48], [45 47 46 49 7 48], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -1, -3, [46 48 34], [34 48 30 46], 1, [specialist generalist specialist specialist specialist generalist]
2, -1, 3, [28 7 17 46 45 47 30], [6 28 34 45 17 7], 5, [specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
