Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -1, -4, [], [33 17 34 16 11 23 0 7], 8, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 3, -3, [], [45 21 48 46 13 15], 6, [generalist specialist generalist generalist specialist specialist]
1, -2, 4, [], [19 18 48 24 27], 5, [generalist specialist specialist specialist specialist specialist]
1, -1, -3, [], [25 4 2 45], 4, [generalist specialist specialist specialist]
1, 0, 1, [], [39 47 19 20 3], 5, [specialist generalist specialist specialist specialist]
1, -4, 1, [], [47 14 9 19], 4, [generalist specialist specialist specialist]
1, -1, -2, [], [46 9 48 34 45 11 17 3 47], 9, [generalist generalist generalist specialist specialist specialist generalist specialist specialist generalist]
1, -3, 3, [], [13 45 49 47 0 14 39], 7, [generalist generalist specialist generalist generalist generalist generalist specialist specialist specialist specialist]
1, -3, -1, [], [48 42 7 41 49], 5, [specialist generalist generalist specialist specialist]
1, -2, 2, [], [23 46 49 26 47 9 21], 7, [specialist generalist generalist generalist specialist specialist specialist]
1, 2, -3, [], [34 46 37 44 1 38 31 36 18 48], 10, [specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist]
1, -3, 1, [], [48 19 16], 3, [specialist generalist specialist]
1, 3, 3, [], [13 49 47 45], 4, [generalist specialist generalist generalist]
1, -1, -1, [], [21 46 40 10 48], 5, [generalist specialist specialist generalist specialist generalist]
1, -2, 1, [], [49 46 2 10 8 25], 6, [specialist generalist specialist specialist generalist specialist specialist]
1, -4, 2, [], [48 16 14 30 45 2 40 11], 8, [specialist generalist specialist specialist generalist specialist specialist specialist generalist]
1, 0, -4, [], [46 12 34 23 49], 5, [generalist specialist specialist generalist specialist]
1, -4, -3, [], [26 0 13 36 47], 5, [specialist specialist specialist generalist specialist specialist]
1, -3, 4, [], [48 14 32 45 17 1 16], 7, [specialist specialist generalist specialist generalist specialist specialist]
1, 3, -2, [], [32 25 26], 3, [specialist specialist specialist specialist]
1, 3, 0, [], [40 39 10 47], 4, [specialist specialist specialist generalist]
1, -2, 3, [], [10 47 0 23 43 16 18 4], 8, [specialist specialist specialist generalist generalist specialist specialist specialist specialist]
1, -1, 3, [], [27 14 6 1 41], 5, [specialist specialist specialist specialist specialist]
1, 4, 3, [], [21 24 43 48 16], 5, [specialist specialist specialist specialist specialist generalist]
1, 2, 3, [], [14 30 33 46 38 8 29 23], 8, [specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, 1, 0, [], [49 23 28 33], 4, [specialist specialist specialist specialist generalist]
1, 4, -4, [], [17 29 47 16 34 9 48 31 24 36], 10, [specialist specialist specialist generalist specialist specialist generalist specialist generalist specialist specialist]
1, 4, -3, [], [13 15 33 37 14], 5, [specialist specialist specialist specialist specialist]
1, -1, 2, [], [12 3 14 45 34 37 49], 7, [generalist specialist specialist generalist specialist specialist specialist]
