Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 0, 3, [], [9 40 3 46 47 6 48 4], 8, [specialist generalist specialist generalist generalist specialist specialist specialist]
1, 1, 4, [], [31 24 0 4 14 20 25 13 45], 9, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist]
1, 4, -1, [], [6 18 48 38 40 35 49 17 45 44 25 10], 12, [specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist generalist specialist generalist specialist]
1, 4, -3, [], [13 39 10 41 7 1], 6, [specialist specialist specialist specialist specialist specialist specialist]
1, -3, -1, [], [24 40 13 12], 4, [specialist specialist specialist specialist]
1, 0, 1, [], [23 46 38 45 3 20 10 13], 8, [specialist specialist specialist generalist specialist generalist specialist specialist]
1, -4, -3, [], [22 43 44], 3, [specialist specialist specialist]
1, 3, 3, [], [38 2 22 47 46 15 8 5 43 10 3], 11, [specialist specialist generalist generalist generalist specialist specialist specialist specialist specialist specialist generalist specialist]
1, 1, 2, [], [19 45 39 29 25 20], 6, [generalist specialist specialist specialist specialist specialist]
1, 4, 3, [], [8 22 5], 3, [specialist specialist specialist specialist]
1, 1, 1, [], [45 32 42 14 7 19 46 26 16 48], 10, [generalist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist]
1, 0, -4, [], [2 39 40 48 3 29 17 45 47 4 32], 11, [generalist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist]
1, -4, 0, [], [48 20 10 42], 4, [generalist specialist generalist specialist specialist specialist]
1, 2, -1, [], [45 48 14 5 41 16 46 49 43], 9, [specialist generalist specialist specialist generalist specialist specialist generalist generalist]
1, -2, -4, [], [32 16 49 46 21 5 33 36 45 4], 10, [specialist generalist specialist specialist specialist specialist generalist generalist specialist specialist]
1, -3, -3, [], [45 42 2 29 13 19 48 39 27 47], 10, [specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist generalist]
1, 3, 1, [], [20 28 45 21 39 24], 6, [specialist specialist specialist generalist specialist specialist]
1, 0, -3, [], [28 23 22 45], 4, [specialist generalist specialist specialist]
1, 0, 4, [], [3 41 48 10 38 7 31], 7, [specialist generalist specialist specialist generalist specialist specialist specialist]
1, -2, 3, [], [49 18 27 32 24 39 22], 7, [specialist specialist specialist generalist specialist specialist specialist generalist]
1, -3, 3, [], [40 20 15 45 44], 5, [specialist specialist generalist specialist specialist specialist]
1, -1, 2, [], [0 1 49 24 25 38 15 46], 8, [generalist specialist generalist specialist specialist specialist specialist specialist generalist]
1, 2, -3, [], [2 49 30 45], 4, [generalist specialist generalist generalist specialist]
1, 2, -2, [], [20 47 29 25 34 31 46 22], 8, [specialist specialist specialist specialist generalist specialist specialist specialist generalist generalist]
1, -3, -4, [], [42 29 4 46], 4, [specialist generalist specialist specialist]
1, 2, 4, [], [21 39 24 23 20 6 27 41], 8, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -3, 2, [], [13 6 47 27 26], 5, [specialist generalist specialist specialist specialist]
1, -1, -1, [], [17 0 48 38 32 41 19], 7, [specialist specialist generalist specialist specialist specialist specialist]
1, -4, 3, [], [14 38 5 32 48 16 36 4], 8, [specialist specialist generalist specialist specialist specialist specialist specialist]
1, -4, 2, [], [18 2 22 39 33], 5, [specialist specialist specialist specialist specialist]
1, -4, -2, [], [15 14 38 49], 4, [specialist specialist specialist generalist]
1, -1, 0, [], [46 2 42 31 43 32], 6, [specialist specialist specialist specialist specialist generalist]
1, -3, 4, [], [27 20 14 49 4 42 40], 7, [specialist generalist specialist specialist specialist specialist specialist generalist]
1, 4, -2, [], [42 49 36 22 45 27 0], 7, [specialist generalist specialist generalist specialist specialist specialist]
1, 2, 2, [], [34 45 46 3 49 25], 6, [specialist specialist generalist specialist specialist generalist specialist generalist specialist]
1, -1, 1, [], [35 24 41 47], 4, [specialist specialist generalist specialist]
1, -2, 1, [], [3 25 45 6 31 21], 6, [specialist specialist specialist specialist specialist generalist]
1, 1, -2, [], [49 33 35 37 38 26 43], 7, [specialist specialist specialist generalist specialist specialist specialist specialist generalist]
1, -3, 1, [], [41 10 45 40 25], 5, [generalist specialist specialist specialist specialist]
1, -4, 4, [], [40 1 48 30 6 47 31], 7, [specialist specialist generalist specialist specialist generalist specialist]
1, 2, 0, [], [41 11 21 45 19 46 24 5], 8, [specialist specialist generalist specialist generalist generalist specialist specialist specialist]
1, 1, -4, [], [29 34 0 41 37], 5, [specialist specialist specialist specialist specialist]
1, -2, -3, [], [42 32 49 8 20], 5, [specialist generalist specialist specialist specialist specialist]
1, 3, 2, [], [45 25 46 7 47 5 30], 7, [generalist specialist specialist specialist generalist generalist specialist generalist]
1, 3, -1, [], [24 40 3 17 4 32 10], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, 2, 3, [], [45 31 47 15 37 35], 6, [generalist specialist generalist specialist specialist specialist]
1, 1, -3, [], [32 40 33 29 47], 5, [specialist specialist specialist specialist specialist specialist generalist]
1, -4, 1, [], [25 9 47 12 28 27], 6, [specialist specialist specialist specialist specialist generalist generalist]
1, 0, 2, [], [28 4 43 29 34 17 12], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, -4, -1, [], [49 37 3 42 43 45 20 11], 8, [specialist specialist specialist generalist generalist specialist generalist specialist specialist]
1, -1, -4, [], [45 47 27 48], 4, [generalist generalist generalist specialist]
1, -2, 0, [], [43 0 42 40], 4, [specialist specialist specialist specialist]
1, 4, -4, [], [36 48 46 6], 4, [specialist specialist generalist generalist]
1, 4, 2, [], [36 44 32 18 5 1], 6, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, 3, -4, [], [0 37 29 48 5 18 47], 7, [specialist generalist specialist generalist specialist specialist specialist]
1, -1, 4, [], [41 47 44 7 48 32 8 22], 8, [specialist specialist generalist specialist specialist specialist generalist specialist]
1, -3, 0, [], [27 0 42 31 48 18 16 37 33 36], 10, [specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist]
1, 4, 4, [], [20 36 27 48 49 8], 6, [generalist specialist specialist specialist specialist generalist]
1, -4, -4, [], [48 31 43 38 27], 5, [specialist generalist specialist specialist specialist]
1, 4, 0, [], [44 3 43 6 46 12 45], 7, [specialist specialist specialist generalist specialist generalist specialist]
1, 0, -2, [], [48], 1, [generalist]
1, 3, 4, [], [47 34 37 44 46 25 19], 7, [specialist specialist generalist specialist generalist specialist specialist]
1, -1, 3, [], [26 43 41 49 22 7 0 32 4 24], 10, [specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, 2, -4, [], [7 3 49 16], 4, [specialist specialist specialist generalist generalist]
1, 1, -1, [], [20 5 46 49 31 19], 6, [specialist specialist generalist specialist specialist generalist generalist]
1, -2, -1, [], [42 37 39 15 43 31 33 19], 8, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, 2, 1, [], [12 3 46 38 32 41 15], 7, [specialist specialist generalist specialist specialist specialist specialist]
1, -2, 2, [], [41 45 44], 3, [specialist specialist generalist]
1, 3, -2, [], [31 22 17 19 23 40 0], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, -2, -2, [], [42 35 40 47 49 44 21], 7, [specialist generalist generalist specialist specialist specialist specialist]
1, 4, 1, [], [47 11 48 29 33 22 9], 7, [specialist specialist specialist specialist generalist generalist specialist specialist]
1, -3, -2, [], [48 28 5 14 10 33], 6, [specialist generalist specialist specialist specialist specialist specialist]
1, -1, -3, [], [5 42 45 49 27], 5, [specialist specialist specialist generalist generalist]
1, 3, 0, [], [18 15], 2, [specialist specialist]
1, 0, -1, [], [49 32 9 46 7 45 8 23 42 31 25], 11, [specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist generalist specialist]
1, -2, 4, [], [8 16 1 39 45 12], 6, [generalist specialist specialist specialist specialist specialist specialist]
1, 0, 0, [], [49 47 29 21 39 25 9 36], 8, [generalist generalist specialist specialist specialist generalist specialist specialist specialist specialist]
1, -1, -2, [], [18 25 9 29 19], 5, [specialist specialist specialist specialist specialist]
1, 3, -3, [], [30 15 24 16 47 3 1], 7, [generalist specialist specialist specialist specialist specialist specialist]
1, 1, 3, [], [46 1 5 22 45 26], 6, [specialist generalist specialist generalist specialist specialist]
1, 1, 0, [], [30 49 36 25 13 24], 6, [specialist generalist specialist specialist specialist generalist specialist]
2, -2, 0, [45 44 3 49 25], [3 49 25 7 44 45 9 32], 3, [generalist specialist generalist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist]
2, 3, 2, [3 25 21 44 49 48 47 45], [21 3 48 49 47 29 25 44], 2, [generalist specialist specialist specialist generalist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist]
2, -1, 2, [45 49 46], [48 45 46 22 49], 2, [generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist]
2, -2, 4, [49 32 4 22 0 40 25], [40 0 49 25 45 29 48 21], 7, [specialist generalist specialist generalist generalist generalist specialist specialist specialist generalist generalist specialist specialist]
2, -3, 3, [48 49 31 22 19 21 36 0], [49 47 48 19 31 21 22 20], 4, [specialist specialist specialist specialist generalist specialist specialist generalist generalist specialist generalist specialist generalist generalist generalist]
2, -3, -4, [0 40 46 49 45 20 47 29], [46 45 40 34 49 0 29 19 47 48], 4, [generalist generalist specialist generalist generalist generalist generalist generalist generalist specialist specialist generalist specialist specialist specialist specialist specialist generalist generalist generalist specialist specialist specialist]
2, 3, 0, [36 49 40 32 29], [20 40 49 44], 5, [specialist generalist specialist specialist specialist specialist]
2, -2, -1, [3 49 23 33 41 45 44 48 34 40 32], [25 48 45 34 41 46 44 49 23 3], 5, [generalist specialist specialist specialist specialist generalist generalist specialist specialist generalist generalist specialist specialist specialist]
