Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 2, 1, [], [2 49 39 13 17 7 41 42 8], 9, [specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, -2, -2, [], [41 38 8 17 47], 5, [generalist specialist specialist specialist specialist specialist]
1, 4, -4, [], [7 11 49 4 31 9 47 22 19], 9, [generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 1, 0, [], [1 40 47 16 22 36 48 23 26], 9, [specialist specialist specialist specialist generalist specialist specialist specialist generalist]
1, -2, -3, [], [17 34 9 37 0 27], 6, [specialist specialist specialist specialist specialist specialist]
1, 3, -1, [], [14 26 47 37], 4, [specialist generalist specialist specialist]
1, 4, 1, [], [4 6 18 22 8 23 46], 7, [specialist specialist specialist specialist specialist generalist specialist specialist]
1, -4, 0, [], [32 25 34 29 35 49 28], 7, [specialist specialist specialist generalist specialist generalist specialist specialist generalist]
1, 4, -3, [], [22 0 19 21], 4, [specialist specialist specialist specialist specialist]
1, 1, 4, [], [5 23 20 22 10], 5, [specialist specialist specialist specialist specialist]
1, 2, -1, [], [10 30 4 49 26], 5, [generalist specialist specialist specialist generalist specialist]
1, -3, 3, [], [47 6 7 48 17 33 5 34 15 46 35 2], 12, [specialist generalist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist]
1, -4, 1, [], [6 34 37 44 48 24], 6, [generalist specialist specialist specialist specialist specialist generalist]
1, -4, -4, [], [32 24 29 20 28 14], 6, [specialist specialist specialist specialist specialist specialist specialist]
1, -2, 0, [], [2 49 24 28 19 46 42], 7, [generalist specialist specialist specialist generalist specialist specialist specialist]
1, -3, 2, [], [48 35 2 22 3 15 20 45], 8, [specialist specialist generalist specialist specialist specialist generalist specialist specialist generalist]
1, 1, 1, [], [23 31 44 45], 4, [specialist specialist generalist specialist]
1, -4, 3, [], [10 45 4 11 27 48 28], 7, [specialist generalist generalist specialist specialist specialist specialist]
1, 2, 2, [], [41 39 48 21 35 42 44 22 19 13 46 47], 12, [generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist]
1, 3, 4, [], [4 7 18 12 46 32], 6, [specialist generalist specialist specialist specialist specialist]
1, -3, 4, [], [49 33 31 47 1 38 28 45 46], 9, [specialist generalist specialist specialist generalist specialist generalist specialist generalist]
1, 2, -4, [], [28 48 49 47 44 45 26 5], 8, [generalist generalist specialist specialist generalist specialist specialist generalist]
1, 0, -3, [], [41 14 26 13 44 36 47 46 48 24 40 35 28], 13, [specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist]
1, 0, -4, [], [6 39 49 29 45 8 48], 7, [specialist specialist specialist generalist specialist generalist generalist specialist]
1, 4, 0, [], [48 39 1 24], 4, [specialist specialist generalist specialist]
1, -2, 4, [], [12 47], 2, [specialist generalist]
1, 4, 4, [], [49 34], 2, [specialist generalist]
1, -3, 0, [], [4 45 8 26], 4, [generalist generalist specialist specialist specialist]
1, -3, -3, [], [0 7 43 42 27 8 31], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, 4, -2, [], [40 29 23 47 49 46 26], 7, [specialist specialist specialist specialist specialist generalist generalist generalist]
1, -1, 4, [], [40 14 21 25 1 9 2 22], 8, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, 0, 4, [], [10 48 14 49], 4, [specialist specialist generalist generalist]
1, 1, 3, [], [38 45 40 28 5 1 17 49], 8, [specialist specialist specialist generalist specialist generalist specialist specialist]
1, 0, -2, [], [9 19 5 28 45 1 39], 7, [specialist specialist specialist specialist specialist specialist generalist]
1, 0, 2, [], [47 18 49 6 19 45], 6, [generalist generalist generalist specialist specialist specialist generalist]
1, -1, 0, [], [11 17 13 36], 4, [specialist specialist specialist specialist]
1, -1, -1, [], [3 12 21 5], 4, [specialist specialist specialist specialist specialist]
1, 3, 2, [], [29 33 4 1 6 42 5 24], 8, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, 1, -2, [], [28 4 20 41 40], 5, [specialist specialist specialist specialist specialist]
1, 3, 1, [], [12 4], 2, [specialist specialist]
1, -1, -4, [], [15], 1, [specialist]
1, 0, 0, [], [25 19 44 23 11 22], 6, [specialist specialist specialist specialist specialist specialist]
1, -2, 3, [], [18 4 8 33 34], 5, [specialist specialist specialist specialist specialist]
1, -1, -2, [], [35 40 42 27 38 47], 6, [specialist generalist specialist specialist specialist specialist]
1, -4, 4, [], [21 42 44 48 18 37 7 46 14 28], 10, [specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist]
1, -4, -2, [], [15 35 18 47 23 12 45], 7, [specialist specialist specialist specialist generalist generalist specialist]
1, -3, -2, [], [33 14 32 29 46 1 48 26 7], 9, [specialist generalist generalist specialist specialist specialist specialist specialist specialist]
1, -2, 1, [], [47 3 13 24 6 4 5], 7, [specialist specialist specialist specialist specialist specialist generalist]
1, -1, 1, [], [46 24 45 3], 4, [specialist generalist generalist specialist]
