Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 1, -4, [], [21 42 12 47 3], 5, [specialist specialist generalist specialist specialist]
1, 1, -3, [], [9 47 20 25 24 46 27 37 14 22 29], 11, [generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist]
1, 0, 0, [], [10 32 49 45 25 35 19], 7, [specialist specialist specialist generalist specialist generalist specialist]
1, -2, -3, [], [49 36 17 27 4 31 19], 7, [specialist specialist generalist generalist specialist specialist specialist specialist]
1, 1, -2, [], [37 41 12 47 18 48 33 13], 8, [specialist specialist specialist specialist specialist generalist specialist generalist]
1, -1, -4, [], [26 38 0 13 21 2 48 36 5], 9, [generalist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 0, 4, [], [31 27 38 13 48 20 47], 7, [generalist specialist specialist generalist specialist specialist specialist]
1, -3, 1, [], [10 45 18 40 17], 5, [specialist generalist specialist specialist specialist]
1, -4, -3, [], [23 19 2 31 0 15 35], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, -3, 2, [], [17 40 27 9 42], 5, [specialist specialist specialist specialist specialist]
1, 0, -3, [], [3 49 46 36 0 23 29 48 45], 9, [generalist specialist specialist generalist generalist specialist specialist generalist specialist generalist]
1, -2, -2, [], [28 41 45 37 42], 5, [specialist specialist generalist specialist specialist]
1, -2, 0, [], [27 30 46 29 1 24 49 45 47], 9, [specialist specialist specialist generalist generalist specialist generalist specialist specialist generalist]
1, -4, 1, [], [48 45 40 27 21 49 30], 7, [generalist specialist generalist generalist specialist generalist generalist generalist specialist specialist]
1, 4, -1, [], [47 40 36 44 48 5], 6, [generalist generalist specialist generalist specialist specialist specialist generalist]
1, 1, 0, [], [23 36 2 10], 4, [specialist specialist specialist specialist specialist]
1, -2, -1, [], [4 40 29 26 39 8 45 12 25 46], 10, [specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist]
1, 2, 3, [], [9 48 25 12 23 4 45], 7, [specialist specialist generalist specialist specialist specialist generalist generalist]
1, 3, 4, [], [2 43 39 44 15], 5, [specialist specialist specialist specialist specialist]
1, -1, -2, [], [24 6 47 25 42 3 49 41 18], 9, [specialist generalist specialist generalist specialist specialist specialist specialist specialist]
1, 4, 3, [], [27 45 37 12 7 11 17 29 10], 9, [generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, -3, 3, [], [45 47 40 36 49], 5, [specialist generalist generalist generalist generalist specialist]
1, -3, -2, [], [27 21 25 34 30 24 28], 7, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, -4, -2, [], [47 8 22 13 34 12 41], 7, [specialist specialist generalist specialist specialist specialist specialist]
1, -3, 0, [], [45 13 19], 3, [generalist specialist specialist specialist]
1, -1, 4, [], [20 43 19 47 21 14 48], 7, [specialist generalist generalist generalist specialist specialist specialist generalist specialist]
1, 4, -2, [], [9 44 39 40 17 47 27], 7, [specialist specialist specialist generalist specialist generalist specialist specialist]
1, -4, -4, [], [31 38 14], 3, [specialist specialist specialist]
1, -4, 0, [], [21 44 39 15 45 46 47 19 41 37 27 5], 12, [specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist generalist specialist]
1, -1, -3, [], [48 5 30 27 3 10 47 46], 8, [generalist specialist specialist generalist specialist specialist specialist specialist generalist]
1, 0, -4, [], [9 21 47 46 27 12 4], 7, [generalist specialist specialist specialist specialist generalist specialist]
1, 1, 2, [], [45 23 27 29 24 46], 6, [specialist generalist specialist generalist specialist specialist]
1, 0, 1, [], [21 41 15 45], 4, [specialist generalist specialist specialist]
1, 2, -1, [], [45 39 7 20 2 21], 6, [specialist specialist specialist generalist specialist specialist]
1, 0, -2, [], [21 31 49 29], 4, [specialist specialist specialist generalist]
1, -4, 3, [], [40 12 41 10 17 14], 6, [specialist specialist specialist specialist specialist specialist]
1, 3, 0, [], [43 10 38 35 39 49], 6, [specialist specialist generalist generalist specialist specialist generalist specialist]
1, 3, 1, [], [31 23 15 11 10 46 5 45 41], 9, [generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist]
1, 2, 0, [], [49 42 26 0 45], 5, [specialist specialist generalist generalist specialist generalist]
1, 2, 4, [], [6 27 46], 3, [specialist generalist specialist]
1, 1, 4, [], [11 4 46 7 18], 5, [specialist specialist generalist specialist specialist specialist]
1, -3, -1, [], [24 46 29 22], 4, [generalist generalist specialist specialist specialist]
1, -4, 2, [], [7 8 1 49 21 17 30], 7, [specialist specialist specialist specialist specialist generalist specialist]
1, 3, -1, [], [31 48 28 14 42 15 46], 7, [generalist specialist specialist specialist generalist specialist generalist specialist generalist]
1, -1, -1, [], [19 42 23 49 3 4 47 25 9], 9, [specialist specialist specialist specialist specialist specialist generalist specialist generalist]
1, 3, -2, [], [0 11 39], 3, [specialist specialist specialist]
1, -2, 3, [], [5 49 7], 3, [specialist specialist generalist]
1, -2, 2, [], [46], 1, [generalist]
1, 3, -4, [], [24 45 49 7], 4, [specialist specialist generalist generalist]
1, 2, 1, [], [6 8 33 3 45 27 31 35 7 5 34], 11, [specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist]
1, 0, 3, [], [25 28 49 43 48 40 42], 7, [generalist generalist specialist generalist specialist specialist specialist specialist]
1, 4, -4, [], [32 48 49 30 15], 5, [specialist generalist specialist specialist generalist]
1, 0, -1, [], [28 18 48 7 35 21 44 3 37], 9, [specialist specialist specialist specialist specialist specialist specialist generalist specialist]
1, 4, 2, [], [18 38 49 43 45 14 35 10 42 47 19], 11, [specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist generalist specialist]
1, 2, -3, [], [25 47 48 30 40], 5, [generalist generalist specialist specialist specialist]
1, -1, 3, [], [21 47 46 39 45 5 11 20 44 17], 10, [specialist specialist specialist specialist generalist specialist generalist specialist generalist specialist]
1, -2, 4, [], [27 46 30 9 1], 5, [specialist generalist specialist specialist specialist]
1, 4, 1, [], [42 1 39 12 47 17 49 44 15], 9, [specialist specialist specialist generalist specialist specialist generalist specialist generalist specialist]
1, 1, -1, [], [20 45 29 19 25], 5, [specialist specialist specialist generalist specialist]
1, -3, -3, [], [15 5 22], 3, [specialist specialist specialist]
1, -1, 0, [], [12 47 36], 3, [generalist specialist specialist]
1, 1, 3, [], [11 19 3 28 1 46 47 38 41 30], 10, [specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist]
1, 0, 2, [], [0 45 15 5 34 42 40], 7, [generalist specialist specialist specialist specialist specialist specialist]
1, -2, 1, [], [31 8 3 4 49 24 2], 7, [specialist specialist specialist specialist specialist specialist generalist]
1, 4, -3, [], [36 26 3 27 23 35 24 11], 8, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
