Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 2, 1, [], [19 30 45 14 3 9], 6, [specialist specialist specialist specialist generalist specialist]
1, 0, -3, [], [20 45 5 32 3 49 46 24 16], 9, [generalist specialist generalist specialist specialist specialist specialist specialist generalist]
1, 4, -4, [], [27 6 1 40 42 31 29 44], 8, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, 3, -4, [], [15 47 40 8 7], 5, [generalist specialist specialist specialist specialist]
1, 0, 2, [], [22 41 47 0 24 3], 6, [specialist generalist specialist specialist generalist specialist specialist]
1, 0, 0, [], [6 35 47 45 15], 5, [specialist specialist specialist specialist generalist generalist generalist]
1, -1, -3, [], [43 18 8 47], 4, [specialist specialist specialist generalist]
1, -3, 3, [], [9 3 16], 3, [specialist specialist specialist]
1, -4, -3, [], [18 44 48 11 32 35], 6, [specialist specialist generalist specialist specialist generalist specialist]
1, -2, 2, [], [1 47 6], 3, [generalist specialist specialist]
1, 0, 3, [], [8 9 4 40 36 22], 6, [specialist specialist specialist specialist specialist specialist]
1, 1, -3, [], [12 33 32 22 44 49 9 47 26], 9, [specialist specialist generalist generalist specialist specialist specialist specialist specialist]
1, 2, 3, [], [7 5 47 9 46 1 16], 7, [specialist generalist generalist specialist specialist specialist generalist specialist]
1, 3, 3, [], [38 46 17 13 19 49], 6, [specialist specialist specialist generalist generalist specialist]
1, 2, 4, [], [0 45 40], 3, [specialist generalist specialist]
1, 2, -2, [], [6 0 7 49 21 45], 6, [generalist specialist generalist specialist generalist specialist specialist]
1, 1, 0, [], [10 27 48 32 12], 5, [specialist specialist specialist generalist generalist specialist specialist]
1, 2, -4, [], [22 19 2 0 41 9 25 13], 8, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 0, 4, [], [27 46 38 4 31 16 32 15 23 41], 10, [specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, -4, 1, [], [20 19 30 5 45 34], 6, [specialist specialist specialist specialist specialist generalist]
1, -3, -2, [], [8 3 16 29 36 14], 6, [specialist specialist specialist specialist specialist specialist]
1, -1, -1, [], [30 18 19 4 37 38 10 48], 8, [generalist specialist specialist specialist specialist specialist specialist specialist]
1, -2, -3, [], [30 17 7 47 27], 5, [specialist specialist specialist generalist specialist]
1, -1, -4, [], [24 20 48], 3, [generalist specialist specialist]
1, -4, 3, [], [38 0 43 20 27], 5, [specialist specialist specialist specialist specialist]
1, -4, 0, [], [47 14 34 1 46], 5, [specialist specialist generalist specialist generalist]
1, 4, -2, [], [30 49 31 40 6 2 28], 7, [specialist generalist specialist specialist specialist specialist specialist]
1, -2, 1, [], [42 47 10 13 3 20], 6, [specialist specialist generalist generalist specialist specialist specialist specialist]
1, -1, 2, [], [27 23 13 6], 4, [specialist specialist specialist specialist]
1, -1, 4, [], [14 29 47 3 49], 5, [specialist specialist specialist generalist generalist]
1, -2, 4, [], [0 4 12 41 46 47 23 45 34 48], 10, [generalist specialist specialist specialist specialist generalist generalist specialist generalist specialist specialist]
1, 1, -1, [], [34 46 45 18 21], 5, [generalist specialist specialist specialist generalist]
1, -4, 2, [], [38 22 48 43], 4, [specialist generalist specialist specialist]
1, -3, -1, [], [8 44 1 23 34 43], 6, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 1, 1, [], [37 9 49 27 38 48 15], 7, [specialist specialist generalist specialist generalist specialist specialist]
1, 0, -2, [], [28 37 45 4 25], 5, [generalist specialist specialist specialist specialist]
1, 4, 4, [], [2 44 5 32 20], 5, [specialist specialist specialist specialist specialist specialist]
1, 1, 3, [], [11 3 17 46 45 49], 6, [specialist generalist specialist generalist generalist specialist]
1, 4, -1, [], [26 15 1 6 29 18 27 9], 8, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -1, 1, [], [16 45 4 18 36], 5, [specialist generalist specialist specialist specialist]
1, -3, 2, [], [11 44 40], 3, [specialist specialist specialist]
1, 3, 0, [], [48 11 2 25 45 49 34], 7, [generalist specialist specialist generalist specialist specialist generalist specialist generalist]
1, 3, -2, [], [48 19 37 28], 4, [specialist generalist specialist generalist specialist]
1, 1, 2, [], [17 9 48 33], 4, [specialist generalist specialist specialist specialist specialist]
1, -3, -3, [], [47 45 9 29 6 31 18], 7, [specialist generalist specialist specialist specialist generalist specialist]
1, -2, -1, [], [8 41 48 42 25 44 29 46 30 36 33], 11, [specialist specialist generalist specialist specialist specialist generalist specialist specialist generalist specialist specialist]
1, -3, -4, [], [18 12 22 2 27 36 24 42 28], 9, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 1, 4, [], [36 46 26 4 47 38 8 33 9 5 12], 11, [specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist]
1, -4, 4, [], [27 21 9 26 38 41 49 6], 8, [specialist specialist specialist specialist specialist specialist specialist generalist]
1, 2, -3, [], [30 41 38 34 47 13], 6, [generalist generalist specialist specialist specialist specialist specialist specialist]
1, 4, 0, [], [20 39 2 22 45 37 28 34 42 32 47 24 48 43 49], 15, [specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist generalist]
1, -1, 0, [], [18 12 20 35 21 13 45 48], 8, [specialist generalist specialist specialist specialist generalist specialist specialist generalist specialist]
1, 1, -4, [], [45 46 22 5 47 16 39 35 2 49 27], 11, [specialist specialist specialist generalist generalist specialist specialist generalist specialist generalist generalist specialist specialist]
1, 4, -3, [], [25 36 19 49 37 44 48 45], 8, [specialist generalist specialist specialist specialist generalist specialist generalist]
1, 0, 1, [], [0 28 27 3 45 29 23 30 38 4 35], 11, [specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -4, -2, [], [45 14 49 37 16 41 6 33], 8, [specialist specialist generalist generalist specialist generalist generalist specialist specialist specialist specialist]
1, -2, 3, [], [29 49 12 48], 4, [specialist generalist specialist generalist]
1, 3, 4, [], [15 33 18 13 17 9 35 10 28], 9, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 1, -2, [], [26 23 32 6 45 35], 6, [specialist specialist specialist specialist generalist specialist]
1, -1, 3, [], [36 29 12 31], 4, [specialist specialist specialist specialist]
1, 3, 1, [], [39 6 28 8], 4, [specialist specialist specialist specialist]
1, 2, 0, [], [2 31 27 34 12 3 30 14 11], 9, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -2, -4, [], [23 46 31 24 26 47 18], 7, [specialist specialist specialist generalist specialist specialist generalist]
1, 2, -1, [], [32 7 6 16 49 33], 6, [specialist specialist specialist generalist specialist specialist]
1, 0, -1, [], [45 2 24 7 48 11 32 33 22], 9, [generalist generalist specialist specialist specialist specialist specialist specialist specialist]
1, -3, 0, [], [8 46 34 29 19 15], 6, [specialist specialist specialist generalist specialist specialist]
1, -4, -1, [], [47 3 49 9 43 46 22 29], 8, [generalist specialist specialist specialist generalist generalist generalist specialist specialist]
1, -4, -4, [], [47 45 11 3 49], 5, [specialist generalist specialist generalist generalist generalist]
1, 4, 3, [], [9 11 31 48 47 22 8], 7, [specialist specialist generalist specialist specialist specialist generalist]
1, 3, -1, [], [12 11 28 27 7 40], 6, [specialist specialist specialist specialist specialist specialist]
1, 2, 2, [], [47 1 46 36], 4, [generalist generalist generalist specialist generalist specialist]
1, -3, 4, [], [47 23 44 29 30 2 48 9 45], 9, [generalist specialist specialist generalist specialist specialist specialist generalist specialist]
1, 4, 2, [], [13 3 27], 3, [specialist specialist specialist]
1, 0, -4, [], [27 26 42 38 32 25], 6, [specialist specialist specialist specialist specialist specialist specialist]
1, 3, 2, [], [46 43 45 9 47 22 5], 7, [specialist generalist generalist generalist generalist specialist generalist specialist specialist]
1, -3, 1, [], [25 16 46 38 20 28], 6, [generalist specialist specialist specialist specialist specialist specialist]
1, 3, -3, [], [11 45 18 48 7], 5, [generalist specialist generalist specialist specialist]
1, -2, -2, [], [48 28 20 25 1 36 13 41 10 7], 10, [specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 4, 1, [], [20 23 46 47 33 49 27 48 32], 9, [generalist specialist specialist generalist generalist specialist generalist specialist specialist]
1, -1, -2, [], [40 49 31 14 25 26 15], 7, [specialist specialist specialist specialist specialist specialist generalist]
1, -2, 0, [], [8 45 37 40 15 35], 6, [specialist specialist specialist specialist specialist generalist]
2, 2, 3, [45 29 49 43 18 47 26 1], [47 45 1 29 7 15 49 26 43], 3, [generalist generalist specialist specialist specialist generalist generalist specialist generalist specialist specialist specialist specialist]
2, 0, -3, [23 26 49], [15 45 47 29 23], 6, [specialist generalist specialist generalist specialist specialist]
2, -1, 2, [26 29 47 46], [47 46 15 23 29 1], 4, [specialist generalist specialist specialist generalist specialist]
2, 4, -2, [36 7 18 29 48 45 11], [36 26 1 7 18 45], 5, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, 4, -1, [45 26 36 22 29 49], [26 48 43 29 45 22 49 23 15], 5, [specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist]
2, 4, 0, [29 45 48 49], [7 18 49 48 22], 5, [specialist specialist specialist generalist specialist generalist generalist]
2, -4, 0, [7 23 0 46], [26 23], 4, [specialist specialist]
2, 1, 0, [49 45 47 48 26 43 1], [47 45 48 49 1], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -3, 2, [48 45 13 29 49 46 43 23 1], [23 45 49 36 48 18], 7, [specialist specialist generalist generalist generalist generalist specialist generalist generalist generalist]
2, -1, -3, [47 15 45 38 23 7 26 36], [45 47 48 23 15 38], 4, [generalist generalist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist generalist generalist specialist generalist specialist specialist specialist]
2, 1, -3, [48 47 46 45 49], [49 48 47 45 46 23], 1, [generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -2, 1, [38 7 1 18 0 22], [38 18 26 29 1 7 43], 5, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, -3, -4, [29 26 48], [29 48 26 47 1], 2, [specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist]
2, -1, -1, [47 26 48 23 15 45 46 49 22 29], [26 48 46 47 49 36 29], 5, [generalist generalist generalist specialist specialist specialist specialist generalist specialist specialist generalist specialist generalist generalist generalist generalist specialist specialist specialist specialist generalist specialist]
2, 4, 3, [23 36 47 45 48 1], [36 1 23], 3, [specialist specialist specialist]
2, 4, -3, [47 1 11 46 36], [46 18 43 29 47 36], 5, [generalist specialist specialist generalist specialist specialist generalist]
2, -4, 3, [23 49 29], [43 23], 3, [specialist specialist]
2, 0, 4, [46 42 1 7 47 45 49 23], [47 1 7 42 36 48 46 49 45], 3, [generalist generalist generalist generalist generalist specialist specialist generalist specialist specialist generalist generalist specialist specialist specialist specialist]
2, -1, 3, [45 47 26 18 49 36 48 29 23], [45 49 47 48 23], 4, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 0, 0, [1 48 46 26 45 47 49 15], [26 48 45 47 49 46 23], 3, [generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist specialist generalist specialist generalist generalist generalist specialist generalist generalist specialist specialist specialist generalist generalist specialist generalist generalist specialist]
2, -4, -4, [1 7 49 48 29], [46 49 7 1 22 45 29 48], 3, [specialist generalist specialist generalist generalist generalist generalist generalist specialist specialist specialist]
2, 1, 3, [48 47 49 15 45 29], [49 22 42 47 45 23 29 48], 4, [generalist generalist generalist specialist generalist generalist generalist generalist specialist generalist generalist generalist specialist specialist generalist generalist]
2, 4, 2, [1 45 48 49 36 23 3], [45 3 29 1 49 36 48], 2, [specialist specialist specialist generalist specialist generalist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist]
