Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 0, 0, [], [26 24 16 47 11 33 35 1 36 30 28 17 9 7 45 3 12 48 22 23 34], 21, [generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -1, -1, [], [22 36 49 24 47 44 1 46 17 26 0], 11, [generalist specialist specialist specialist specialist specialist generalist specialist generalist generalist generalist specialist generalist generalist generalist specialist specialist specialist generalist specialist]
1, -1, 0, [], [45 10 0 48 31 41 27 49 47 46 2 6 36 30 21 1 22 8 24], 19, [specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist generalist]
1, 2, 1, [], [23 41 8 42 1 47 32 37 49 43 13 17 21 5 0 36 25 24 11 6 2], 21, [specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist]
1, 0, -1, [], [48 14 41 0 47 30 43 5 32 37 22 39 44 13 25], 15, [specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist]
1, 2, -1, [], [49 25 2 48 45 27 11 4 26 22], 10, [generalist specialist generalist specialist specialist specialist generalist specialist specialist generalist generalist generalist generalist specialist]
1, 2, 0, [], [0 16 10 36 32 49 20 17 27 29 31 7 5 23 4 47 46 45 8 33], 20, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist generalist specialist]
1, 1, -2, [], [19 41 45 48 32 13 49 47 31 22 26 30 28 39 44], 15, [specialist generalist specialist specialist generalist generalist generalist specialist specialist specialist generalist specialist specialist specialist specialist generalist generalist specialist generalist generalist generalist specialist specialist specialist specialist]
1, 1, 2, [], [18 40 44 22 49 19 28 41 17 6 21 0 11 47 14 27 48 3 46], 19, [specialist specialist specialist generalist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist generalist specialist]
1, 0, 1, [], [13 18 6 36 25 5 9 21 39 45 10 2 16 28 35 0 24 33 20], 19, [specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist]
1, 1, 1, [], [33 39 38 47 1 25 46 7 20 48 29 49 27 15 18 6 16], 17, [generalist specialist generalist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist generalist specialist generalist specialist specialist specialist generalist]
1, 2, 2, [], [9 46 43 48 45 10 20 2 42 47 49 39 32 18 16 6 19 5], 18, [generalist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist generalist specialist]
1, -1, 1, [], [49 45 36 33 5 17 15 25 23 43 31 48 32 20 3 46 4 37 14 7], 20, [generalist specialist generalist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist generalist generalist generalist specialist specialist specialist]
1, -2, 1, [], [6 44 46 20 16 14 22 33 2 18 1 35 24 19 48 10 36 45 21 12 3 25 31], 23, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist]
1, -2, 2, [], [18 11 46 6 31 8 39 49 45 36 38 22 48 2 35 5 33 21 30 12 9 37], 22, [generalist specialist generalist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist generalist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist]
1, 0, 2, [], [15 26 37 25 1 45 2 4 17 49 11 21 13 32 29 44], 16, [specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist]
1, -1, -2, [], [7 6 46 39 40 1 12 3 35 21 11 47 8 45 41 2 17 25], 18, [specialist generalist specialist specialist specialist specialist generalist generalist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -2, -2, [], [35 11 6 15 45 8 33 24 34 29 30 43 41 39 22 49 47 21 14 37 38 20], 22, [specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
