Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 1, 2, [], [30 13 28 6 10 48 5 41 33 44 39 47 36 4 9 35 17], 17, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist]
1, 2, 2, [], [34 15 40 47 10 48 37 4 30 12 44], 11, [specialist generalist generalist generalist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist]
1, 0, 0, [], [46 23 24 9 5 31 14 49 19 34 48 18 10 47 35 30 25 36], 18, [specialist generalist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist]
1, -2, 0, [], [28 47 10 42 11 32 44 37 14 22 18 49 33 9 31 17 46 43 3 41 35 8], 22, [specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist generalist specialist]
1, 0, -1, [], [30 2 22 27 44 37 48 49 5 8 35 46 15 23 24 7], 16, [specialist specialist specialist generalist specialist specialist generalist generalist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist]
1, 0, 2, [], [42 4 10 47 9 16 27 5 49 44 45 46 2 20 48 19 6 0 40 37 14], 21, [specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist generalist specialist generalist specialist]
1, 2, 1, [], [47 40 8 45 1 5 49 2 32 36 31 24 3 14 25 7], 16, [specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist generalist specialist generalist generalist specialist specialist generalist specialist specialist specialist]
1, -1, 2, [], [39 5 44 38 35 28 22 13 0 19 47 49 37 45 48 33], 16, [specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist generalist]
1, -1, -2, [], [37 45 44 11 5 30 31 41 28 36 33 38 25 1 7 49 22 32], 18, [specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -2, -1, [], [31 16 35 2 36 0 45 48 46 32 5 38 28 49 8 25 41 7 18 9 21 24 3 20 44], 25, [generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist generalist specialist]
1, -2, 2, [], [12 22 16 13 37 5 36 4 47 21 14 24 38 8 46], 15, [generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist]
1, 0, 1, [], [8 42 30 6 18 34 46 14 10 5 26 49 12 22 3 16 48], 17, [specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist generalist specialist specialist generalist specialist specialist specialist specialist generalist]
1, 1, 1, [], [0 49 27 17 47 39 33 31 11 26 18 12 43 23 45 32 20 7 34 40 24 10 22 16 21 2], 26, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist]
1, -1, 1, [], [7 43 45 9 48 11 22 30 13 20 41 6 19 14 18 5 21 47 8 49 28 33 40], 23, [generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist generalist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist]
1, 0, -2, [], [45 17 32 48 1 36 34 37 19 49 21 40 35 27 6], 15, [specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist generalist specialist generalist specialist generalist specialist generalist generalist specialist specialist]
1, 1, -1, [], [25 30 37 12 46 39 45 35 1 44 24 49 42 43 48 21 27 2 16], 19, [specialist specialist generalist generalist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist generalist generalist generalist specialist specialist specialist specialist generalist specialist specialist specialist]
1, 2, 0, [], [13 5 44 35 22 48 49 11 37 2 1 24 9 21 42 6 45], 17, [generalist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist]
1, 2, -2, [], [47 27 23 29 0 35 33 14 25 45 39 4 44 5 16 40 28 10 49 31 7 37 18], 23, [generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist generalist]
1, -1, 0, [], [37 14 44 23 30 48 11 7 33 34 24 26 18 43 46 32], 16, [generalist specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist]
1, 1, -2, [], [16 17 48 47 13 23 32 22 4 30 21 27 25 19 49 45 26 12 44 46 6 34 38], 23, [specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist generalist specialist generalist generalist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -2, 1, [], [14 27 11 20 46 7 19 45 47 43 32 9 16], 13, [generalist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist generalist specialist specialist]
1, -1, -1, [], [46 41 10 33 45 0 11 48 1 3 40 32 31 8 37], 15, [specialist specialist generalist generalist specialist specialist specialist specialist generalist specialist generalist generalist specialist specialist specialist specialist specialist generalist specialist specialist]
1, 1, 0, [], [19 17 15 34 27 3 5 10 49 47 33 13 40 20 8 28], 16, [specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist]
1, 2, -1, [], [38 43 0 35 36 48 23 21 26 4 34 14 46 18 29 11 42 5 31 10], 20, [generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist]
1, -2, -2, [], [14 47 9 10 23 39 4 30 11 27 49 8 25 22 48 19 28 46 45 13 38], 21, [generalist generalist specialist generalist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist]
