Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -2, 1, [], [7 15 30 18 47 36 2 22 34 46 43 37 14 6 8 3 48 13 49 39], 20, [specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist generalist generalist specialist specialist specialist specialist]
1, 2, 1, [], [5 46 1 34 27 31 41 38 8 33 36 47 15 42 49 39 30 19 13 45], 20, [specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist generalist specialist specialist generalist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist generalist]
1, -1, 2, [], [46 5 49 11 23 24 45 42 12 28 48 13 30 36 27 7], 16, [specialist generalist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist]
1, 0, 0, [], [46 49 45 16 4 6 24 29 47 32 5 28 48 10 8 19 7], 17, [specialist specialist generalist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist generalist generalist generalist generalist specialist specialist specialist generalist generalist specialist]
1, -2, -1, [], [21 0 19 29 45 14 5 26 33 36 48 8 49 3 11 1 25 15 20 47], 20, [specialist specialist specialist specialist specialist specialist specialist generalist generalist generalist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist]
1, 2, 0, [], [42 3 47 6 45 49 41 32 44 39 1 15 40 11], 14, [specialist specialist specialist specialist specialist generalist specialist generalist specialist generalist specialist specialist specialist generalist specialist]
1, -2, 0, [], [28 47 45 7 35 3 2 15 46 39 22 26 31 17 32 43], 16, [specialist specialist generalist specialist specialist generalist generalist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist generalist generalist specialist specialist specialist]
1, 2, -2, [], [40 37 32 8 11 5 13 31 24 49 36 44 22 4 45 39], 16, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, 1, -1, [], [26 17 32 16 36 28 14 22 24 39 18 30 27 40 23 49 45 4 8 46 48 7], 22, [specialist generalist generalist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist]
1, -1, 1, [], [19 46 34 35 12 3 28 47 45 23 20 49 39 33 29 18], 16, [specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist generalist generalist specialist specialist generalist specialist generalist specialist specialist]
1, 1, 0, [], [32 25 35 22 28 8 34 47 5 46 23 39 9 21 14], 15, [specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist generalist specialist specialist specialist generalist specialist specialist]
1, 0, -2, [], [38 1 18 34 29 13 22 23 49 27 39 48 17 45 47 43 7], 17, [specialist specialist generalist generalist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist]
1, 0, 2, [], [13 23 46 49 36 14 28 32 20 24 33 7 12 15 38 9 45], 17, [specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist]
1, 2, -1, [], [44 30 32 2 49 43 29 15 47 48 19 33 1 10 37 35 11 46 25 34 39 20 28 45 3], 25, [specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist generalist specialist specialist generalist specialist specialist generalist generalist specialist specialist generalist specialist specialist generalist specialist specialist specialist generalist specialist generalist specialist]
1, -2, -2, [], [40 47 39 43 9 38 49 42 0 8 37 17 2 13 25 21 44 35 45], 19, [specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 2, 2, [], [21 38 22 48 49 15 20 32 4 46 29 12 37 30 13 8 3 44 25], 19, [specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist]
1, 0, -1, [], [39 49 38 2 32 16 22 6 46 47 44 4 27 10 48 23 31 36 5 9 34 29], 22, [specialist specialist specialist generalist generalist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist]
1, 1, -2, [], [7 44 21 27 48 4 9 49 24 11 47 5 20 17 10 22 1 0 43 15 28 45], 22, [specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist specialist specialist generalist generalist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist]
1, -1, -1, [], [29 38 13 48 42 45 18 2 23 3 27 19 30 37], 14, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist generalist specialist]
1, -1, 0, [], [18 16 8 44 11 22 10 38 46 9 30 29 37 14 21 45 42 28], 18, [specialist specialist specialist generalist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 1, 2, [], [4 47 17 20 41 31 5 8 42 32 9 33 26], 13, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist]
1, -1, -2, [], [46 17 47 45 43 23 40 4 49 31 48 11 29 39 12 27 24 20 37 5 10], 21, [generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist generalist generalist generalist specialist specialist specialist generalist generalist]
1, -2, 2, [], [36 41 12 29 46 48 18 6 5 20 3 15 37 27], 14, [specialist generalist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 1, 1, [], [23 15 37 38 20 7 18 0 9 4 32 47 22 40 41 31 43 5 45 1 17 2], 22, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist]
1, 0, 1, [], [25 28 48 40 32 6 16 47 36 33 43 19 24 17 35 10 5 27 11 41 15 37 44 34 4 45], 26, [generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist]
2, 2, -2, [47 45 4 41 26 1 49], [26 23 45 41 4 49 13 47 48], 4, [generalist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist specialist generalist specialist generalist specialist specialist generalist generalist generalist generalist]
2, -1, 1, [23 47 49 13 45 4 26 1], [41 23 1 47 4 45 49], 3, [specialist specialist specialist generalist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist generalist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist]
