Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 5, 2, [], [23 1 28 3], 4, [specialist specialist specialist specialist]
1, -3, 2, [], [34 25 8 29], 4, [specialist specialist specialist specialist]
1, -3, -1, [], [24 22 9 4 38], 5, [specialist specialist specialist specialist specialist]
1, 2, 0, [], [49 1 46], 3, [specialist generalist generalist]
1, -2, -2, [], [45 33 13 7], 4, [specialist specialist generalist specialist]
1, 1, 1, [], [31 14 30 48 47], 5, [specialist generalist specialist specialist generalist]
1, 3, 2, [], [16 34], 2, [specialist specialist]
1, -4, 5, [], [40 41 48 11 43], 5, [specialist generalist specialist specialist specialist]
1, 2, 5, [], [48 13 12 30 11 45 26 35], 8, [generalist specialist specialist generalist specialist specialist specialist specialist specialist]
1, -1, 2, [], [42 11 5 34], 4, [specialist specialist specialist specialist]
1, 4, 0, [], [40 3 17], 3, [specialist specialist specialist]
1, -2, 1, [], [20 24 48 47 41 33], 6, [generalist specialist specialist specialist specialist generalist]
1, 1, 3, [], [16 37 20], 3, [specialist specialist specialist]
1, -5, -1, [], [19 32 29 47 9 33 13], 7, [specialist generalist specialist specialist specialist specialist specialist]
1, 2, -2, [], [1 5 2 16], 4, [specialist specialist specialist specialist]
1, 3, -3, [], [49 44 38 7], 4, [specialist generalist specialist specialist]
1, -5, -3, [], [6 49 40 4], 4, [specialist specialist specialist generalist specialist]
1, 4, 4, [], [9 8], 2, [specialist specialist]
1, -4, 2, [], [36 43 17 33 12 25 46 48 9 38], 10, [specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist]
1, 4, -3, [], [49 41 25], 3, [generalist specialist specialist]
1, 0, -3, [], [32 33 36 46 30 48], 6, [specialist generalist generalist specialist specialist generalist specialist]
1, -3, 3, [], [49 3 32], 3, [specialist generalist specialist]
1, 0, -5, [], [44 38 22 45 43 46 35], 7, [generalist specialist specialist generalist specialist specialist specialist]
1, 3, -2, [], [45 6 12 22 34 37 41], 7, [generalist specialist specialist specialist generalist specialist specialist specialist]
1, 4, 3, [], [45 2 48 11], 4, [generalist generalist specialist specialist generalist generalist]
1, 1, 0, [], [48 15 46 17], 4, [specialist generalist generalist generalist specialist]
1, 4, -2, [], [27 47 0 29 23 49 44 9], 8, [specialist specialist generalist specialist specialist specialist specialist generalist]
1, 1, -1, [], [10 48 22], 3, [generalist specialist specialist generalist specialist]
1, 2, -4, [], [19 35 46 25 49 27], 6, [generalist specialist generalist specialist specialist specialist]
1, 4, 5, [], [45 19 38 34], 4, [specialist specialist specialist generalist generalist]
1, 3, 4, [], [5 12], 2, [specialist specialist]
1, -2, 5, [], [5 44 17], 3, [specialist specialist specialist]
1, -2, 4, [], [18], 1, [specialist]
1, -2, -1, [], [21 15], 2, [specialist specialist]
1, -1, -2, [], [13 0 45], 3, [generalist specialist specialist]
1, 0, 0, [], [32 15 13], 3, [specialist specialist specialist]
1, 5, 5, [], [39 46 18 42 47 48 34], 7, [generalist specialist specialist generalist specialist generalist generalist specialist generalist]
1, 5, 3, [], [46 11 45 13], 4, [generalist specialist specialist generalist generalist generalist]
1, -4, -5, [], [36 10 1], 3, [specialist specialist specialist specialist]
1, -5, -5, [], [19 45 29 32 10 30], 6, [specialist specialist specialist specialist generalist specialist specialist]
1, 2, -3, [], [38], 1, [specialist]
1, 1, 4, [], [48 38 10], 3, [specialist specialist generalist]
1, -4, -3, [], [26 46 45 32 2 37], 6, [generalist specialist specialist specialist generalist specialist]
1, -4, 1, [], [26 38 41 21 3], 5, [specialist specialist specialist specialist specialist specialist]
1, 2, 4, [], [35 38 47 20 44 28 18 49], 8, [specialist generalist specialist specialist specialist specialist specialist generalist]
1, -3, -4, [], [48 5 7 24 21], 5, [specialist specialist specialist specialist generalist]
1, 0, -4, [], [10 8 46 3 20 26 0], 7, [specialist specialist specialist specialist generalist specialist specialist]
1, 2, 3, [], [38 41 20 28 18 11 27], 7, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, 0, 1, [], [27 17 8 48 4], 5, [specialist specialist specialist specialist generalist]
1, -5, 2, [], [15 43 3 12 32 1 2 49], 8, [specialist specialist generalist specialist specialist specialist specialist specialist]
1, 5, -2, [], [47 45 0], 3, [specialist generalist generalist generalist]
1, -5, -2, [], [16 9 33 10 5 45], 6, [specialist specialist specialist specialist generalist specialist]
1, 5, 0, [], [42 36 20 37 19], 5, [specialist specialist specialist specialist specialist specialist]
1, -1, -5, [], [10 48 17 25 4], 5, [specialist generalist specialist specialist specialist]
1, 3, 3, [], [48 39 22], 3, [specialist generalist specialist]
1, -3, 0, [], [2 16 21 34], 4, [specialist specialist specialist specialist]
1, 3, 5, [], [48 49 13 22], 4, [generalist specialist generalist generalist specialist]
1, 0, 4, [], [20 30 27 15 47], 5, [specialist generalist specialist specialist specialist]
1, 4, 1, [], [35 12 18 46 36 47], 6, [generalist specialist specialist generalist specialist specialist]
1, 4, -1, [], [10 16 23 14], 4, [specialist specialist specialist specialist]
1, -1, -3, [], [33 5 24 42], 4, [specialist specialist specialist specialist]
1, -2, -5, [], [26 7 38], 3, [specialist specialist specialist]
1, -1, 5, [], [45 30 3 22 26 7 47], 7, [generalist specialist specialist specialist specialist generalist specialist]
1, -3, -2, [], [10 6 26], 3, [specialist specialist specialist]
1, 1, -4, [], [34 3 35 18], 4, [specialist specialist specialist specialist]
1, 4, -5, [], [28 24 42 46 22], 5, [specialist generalist specialist specialist specialist]
1, -4, 4, [], [11 12 46], 3, [specialist generalist specialist]
1, 3, 1, [], [28 33 46 36 43 8 24 13 27 32], 10, [generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist]
1, -1, 0, [], [19 41], 2, [specialist specialist specialist]
1, -3, 4, [], [7 3], 2, [specialist specialist]
1, -1, -1, [], [2 46 24 16], 4, [generalist specialist specialist specialist specialist]
1, -2, 3, [], [19 1 3 6], 4, [specialist specialist specialist specialist specialist]
1, 0, 3, [], [31 49 15 41], 4, [generalist specialist specialist specialist]
1, 2, 1, [], [7 14 13], 3, [specialist specialist specialist]
1, -2, -3, [], [42 27 45 5 19 46], 6, [specialist specialist generalist generalist specialist specialist]
1, 1, -5, [], [3 40 46], 3, [specialist specialist generalist]
1, 2, -1, [], [26 32], 2, [specialist specialist]
1, -4, 3, [], [24 16 30], 3, [specialist specialist specialist]
1, 0, 2, [], [46 3 38 4], 4, [specialist specialist specialist generalist]
1, 1, 5, [], [47 0 20 45 16 35 4 42], 8, [generalist specialist specialist specialist generalist specialist generalist specialist specialist generalist]
