Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 0, 4, [], [8 46], 2, [specialist generalist]
1, -5, 4, [], [31 15 22 5 10], 5, [specialist specialist specialist specialist specialist]
1, -3, 4, [], [18 43 30 46 47], 5, [specialist specialist generalist specialist generalist]
1, -5, -5, [], [36 37 38 48 30], 5, [specialist specialist specialist specialist generalist]
1, 4, -1, [], [11 47 26 16 6 45], 6, [generalist generalist specialist specialist specialist specialist specialist]
1, -1, 2, [], [21 8 22 35 34 16], 6, [specialist specialist specialist specialist specialist specialist specialist]
1, -1, 0, [], [0 20], 2, [specialist specialist]
1, 2, -4, [], [41 16 25 21 38], 5, [specialist specialist specialist specialist specialist]
1, 3, 2, [], [46 12 5 39], 4, [generalist specialist specialist specialist]
1, 2, -5, [], [45 29 5 6 11], 5, [specialist specialist generalist specialist specialist generalist specialist]
1, -2, 4, [], [28 48], 2, [generalist specialist specialist]
1, 1, -2, [], [26 5], 2, [specialist specialist]
1, -4, 5, [], [48 8 18], 3, [generalist generalist specialist specialist]
1, -5, -3, [], [15 31 25 13 3], 5, [specialist specialist specialist specialist specialist]
1, -4, 1, [], [10 14 45], 3, [generalist specialist specialist]
1, 2, 5, [], [48 45 42 15], 4, [generalist specialist generalist specialist]
1, 1, 2, [], [29 33 17 11 5], 5, [specialist specialist specialist specialist specialist specialist]
1, -4, 4, [], [12 1 39 35], 4, [specialist specialist specialist specialist]
1, 5, -2, [], [14 20 18 41 6 37 45], 7, [specialist specialist generalist specialist specialist specialist specialist specialist]
1, -3, 2, [], [32 47 28 14 16 11 22 49], 8, [specialist specialist specialist generalist specialist specialist generalist specialist]
1, 2, 0, [], [11 29 37 23 45 46 25], 7, [generalist specialist generalist specialist specialist specialist specialist]
1, -2, 1, [], [46 5 42], 3, [specialist specialist generalist]
1, -3, -5, [], [0 11 45 14 41 46], 6, [specialist specialist generalist specialist specialist generalist]
1, 1, -5, [], [49], 1, [generalist]
1, 5, -5, [], [30 26], 2, [specialist specialist]
1, 5, 2, [], [47 31 21 48 4 46 26], 7, [specialist specialist specialist generalist generalist specialist generalist]
1, -1, 1, [], [19 32 11 0 40 26 16 5 35], 9, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 1, -4, [], [36 48 47], 3, [generalist specialist generalist]
1, 4, 3, [], [49 24 42 37 14 25 22 46 38 33 17 32], 12, [specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist]
1, 3, -4, [], [39 31 46 34 32], 5, [specialist specialist generalist specialist specialist specialist]
1, 5, 1, [], [41 26 25 27], 4, [specialist specialist specialist specialist]
1, -1, 4, [], [35 45 3 44], 4, [specialist specialist generalist specialist]
