Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -5, -2, [], [4 48 45 38 7 44 26 47], 8, [specialist specialist generalist generalist generalist specialist specialist specialist]
1, 1, -3, [], [48 45 47 9 34], 5, [generalist generalist specialist generalist generalist generalist specialist]
1, -2, 5, [], [46 38 49 32 11 47 2 35 9], 9, [specialist generalist specialist generalist generalist specialist specialist specialist specialist]
1, -5, 2, [], [18 23 46 28 0], 5, [generalist specialist specialist specialist generalist specialist]
1, 5, -5, [], [26 28 12 23 19], 5, [specialist specialist specialist specialist specialist]
1, -2, -3, [], [46 22 48 24 45], 5, [specialist generalist generalist generalist specialist]
1, 5, 5, [], [36 38], 2, [specialist specialist]
1, 4, 5, [], [29 18 11 46 15], 5, [specialist generalist specialist specialist specialist]
1, -4, 3, [], [1 45 48 19 25 15 6 43], 8, [specialist specialist generalist specialist specialist specialist generalist specialist]
1, 2, 1, [], [10 41 45 31], 4, [specialist generalist specialist specialist]
1, -5, -3, [], [3 27 48 2], 4, [specialist specialist generalist specialist]
1, -1, -1, [], [37 15 9 21 45], 5, [generalist specialist specialist specialist specialist]
1, -4, 5, [], [27 23 34 4 2 32 47], 7, [specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist]
1, 3, -2, [], [7 22 47 1 31], 5, [specialist generalist specialist specialist specialist]
1, 3, -1, [], [9 47 1 8 19], 5, [generalist specialist specialist specialist specialist specialist]
1, 4, -1, [], [19 0 37], 3, [specialist specialist specialist]
1, 4, 0, [], [30 49 12 47 38 3 32 48], 8, [generalist specialist specialist specialist specialist specialist specialist generalist generalist]
1, -4, -3, [], [46 31 26 36 45], 5, [specialist specialist generalist specialist specialist generalist specialist]
1, -5, 0, [], [15 0 24 18 6 45 41 7], 8, [specialist specialist specialist specialist generalist specialist specialist specialist]
1, 1, -5, [], [6 0 16 18], 4, [specialist specialist specialist specialist]
1, 5, 4, [], [39 3 17 1], 4, [specialist specialist specialist specialist]
1, 1, 1, [], [45 27 46], 3, [specialist generalist generalist]
1, 0, 1, [], [31 24 17 49 35 9 2 16], 8, [specialist specialist specialist specialist generalist specialist specialist specialist]
1, 2, 2, [], [45 47 23], 3, [generalist specialist generalist]
1, 0, 4, [], [38 0 16 43 29], 5, [specialist specialist specialist specialist specialist specialist]
1, 0, -4, [], [37 46 39 45 13 8], 6, [specialist specialist specialist generalist specialist generalist generalist]
1, 0, 3, [], [16 14 18], 3, [specialist specialist specialist]
1, -4, -1, [], [45 10 30 15], 4, [specialist specialist specialist generalist]
1, 4, 4, [], [39 34 15 19], 4, [specialist specialist specialist specialist]
1, -1, 4, [], [15 34], 2, [specialist specialist specialist]
1, 5, 0, [], [34 19], 2, [specialist specialist]
1, 3, 1, [], [48 41 45 47], 4, [specialist generalist generalist generalist]
1, -3, -4, [], [25 47 48 24 4 43 45], 7, [specialist specialist generalist specialist specialist specialist generalist generalist]
1, 5, -4, [], [47 4 42], 3, [generalist specialist specialist generalist generalist]
1, -3, -3, [], [2 29 33 14 46 47], 6, [generalist specialist specialist generalist specialist specialist]
1, -2, 0, [], [0 32 11 24 14], 5, [specialist specialist specialist specialist specialist specialist specialist]
1, -1, -5, [], [23 48 7 46 2], 5, [generalist specialist specialist generalist specialist]
1, -4, -5, [], [47 11], 2, [specialist generalist generalist]
1, 5, -1, [], [37 28 48 34], 4, [specialist generalist specialist specialist]
1, -3, 3, [], [26 28 47 38 15 41 42 30 48 32], 10, [specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist]
1, 1, 5, [], [44 22 46 33], 4, [specialist specialist specialist generalist specialist]
1, 2, 0, [], [10 31 38], 3, [specialist specialist specialist]
1, -2, 1, [], [10 39 13 49], 4, [generalist specialist specialist specialist]
1, 5, 1, [], [9 47 24], 3, [generalist specialist specialist]
1, -3, 0, [], [26 13 48 47 49 18], 6, [specialist specialist generalist generalist generalist specialist generalist]
1, -5, 1, [], [47 18 8], 3, [generalist specialist specialist]
1, 0, -2, [], [1 6 45], 3, [specialist generalist specialist]
1, -5, 3, [], [40 15], 2, [specialist specialist]
1, -1, -2, [], [45 12], 2, [generalist generalist specialist]
1, -3, -2, [], [49 3 27 11 13 30], 6, [generalist specialist specialist specialist specialist specialist]
1, 2, -4, [], [0 44 4 22 26 38 36], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, 0, -5, [], [28 49 44], 3, [generalist specialist specialist generalist]
1, 1, -4, [], [4 3 1 14 46 42], 6, [specialist specialist specialist generalist specialist specialist]
1, -3, -1, [], [43 27 48 14 6 34], 6, [generalist specialist specialist specialist specialist generalist specialist]
1, 0, -1, [], [16 45 4 44 10], 5, [specialist specialist specialist generalist specialist]
1, -1, 3, [], [24 31 12 27 42], 5, [specialist specialist specialist specialist specialist]
1, -4, 4, [], [39 41 34 48 25], 5, [specialist specialist generalist specialist specialist]
1, 3, 4, [], [18 38 29 16 0 33], 6, [specialist specialist specialist specialist specialist specialist specialist]
1, 1, -1, [], [29 44 18 49], 4, [specialist specialist specialist generalist]
1, 1, 4, [], [38 23 26 40], 4, [specialist specialist specialist specialist specialist]
1, -2, -4, [], [22 25], 2, [specialist specialist]
1, 3, -4, [], [10 48], 2, [generalist specialist]
