Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -1, -3, [], [49 37], 2, [specialist generalist]
1, -5, 1, [], [43 12 9 31 10 5 47], 7, [specialist specialist specialist specialist generalist specialist specialist specialist]
1, 3, -3, [], [26 21 17 46 47 11], 6, [specialist specialist generalist generalist specialist specialist generalist]
1, -3, -2, [], [21 36 45 47 32], 5, [generalist specialist generalist specialist specialist]
1, -2, 1, [], [40], 1, [specialist]
1, -2, -1, [], [7 31 13 9], 4, [specialist specialist specialist specialist]
1, -4, -2, [], [38 32 49 40 23 12 37 30 21], 9, [specialist specialist specialist specialist specialist generalist specialist specialist specialist]
1, 1, -3, [], [17 15 2 34 9], 5, [specialist specialist specialist specialist specialist]
1, -4, -3, [], [41 9 21 13 24 45], 6, [specialist specialist specialist specialist generalist specialist]
1, -1, 0, [], [43], 1, [specialist]
1, -4, 0, [], [11 49 31 48 2 6 44 38], 8, [generalist specialist specialist specialist specialist specialist specialist generalist]
1, 2, -3, [], [15 25 18 33 21 47], 6, [specialist specialist generalist specialist specialist specialist specialist]
1, 5, -2, [], [49 31 45], 3, [generalist specialist generalist]
1, 2, -5, [], [6 30 23 45 47], 5, [specialist generalist specialist specialist generalist]
1, -1, -1, [], [14 47 40 46 39 28 15 20 30 38], 10, [specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist]
1, 2, 0, [], [34 11 37 26 47 4 32 24], 8, [specialist specialist specialist generalist specialist specialist specialist specialist specialist]
1, -5, 4, [], [24 26], 2, [specialist specialist]
1, 3, 3, [], [26], 1, [specialist]
1, -1, 4, [], [26 16 44 3 46], 5, [specialist specialist specialist specialist generalist]
1, -3, 4, [], [34 25 35 49], 4, [specialist specialist generalist specialist]
1, 0, -4, [], [17 46 25 0 13], 5, [generalist specialist specialist specialist specialist]
1, -3, -4, [], [17 28 27 9], 4, [specialist specialist specialist specialist]
1, 3, -1, [], [26 46], 2, [generalist specialist]
1, -3, 5, [], [28 2 14 37 47], 5, [generalist specialist specialist specialist specialist specialist]
1, 1, -1, [], [24 7 5 36], 4, [specialist specialist specialist specialist]
1, -4, 2, [], [6 37 41], 3, [specialist specialist specialist]
1, -4, 5, [], [49 41 16 47 7 46], 6, [specialist generalist specialist specialist generalist generalist]
1, 1, -4, [], [32 35 46 21 34 27], 6, [specialist specialist specialist specialist specialist generalist specialist]
1, -2, 3, [], [27 47 7 8], 4, [generalist specialist specialist specialist]
1, 4, 0, [], [32 36 43 23], 4, [specialist specialist specialist specialist]
1, -5, -1, [], [49 15 39 11 12], 5, [specialist generalist specialist specialist specialist specialist]
1, -4, 4, [], [43 0 9 17], 4, [specialist specialist specialist specialist specialist]
1, -3, 0, [], [11 22 47], 3, [specialist specialist generalist]
1, -5, 5, [], [25 15 8 27 26 19], 6, [specialist specialist specialist specialist specialist specialist]
1, 3, 0, [], [49 34 38 46 44 48 8 26], 8, [generalist generalist specialist specialist specialist specialist specialist generalist]
1, 1, -2, [], [17 40], 2, [specialist specialist]
1, -1, 3, [], [39 5 31 40 43], 5, [specialist specialist specialist specialist specialist]
1, 3, 4, [], [22 2 27 48 21 3 9], 7, [specialist specialist specialist specialist specialist generalist specialist]
1, 3, 5, [], [5 31 49 13 8 32 48], 7, [specialist specialist generalist specialist specialist specialist generalist]
1, 1, 0, [], [45 27 20], 3, [generalist specialist specialist]
1, -3, -5, [], [13 46 6 43 38], 5, [specialist specialist generalist specialist specialist]
1, 0, 3, [], [4 34 29 19 10], 5, [specialist specialist specialist specialist specialist]
1, 4, 3, [], [31 40 49 46], 4, [specialist generalist specialist generalist]
1, 4, -3, [], [47 39 36 48 46 15 17], 7, [specialist specialist generalist generalist generalist specialist generalist specialist]
1, -1, 1, [], [34 36 6], 3, [specialist specialist specialist]
1, -4, -5, [], [46 6 28], 3, [generalist generalist specialist specialist]
1, 4, 4, [], [32 27 30], 3, [specialist specialist specialist]
1, -3, -3, [], [26 46 30 1 31], 5, [specialist specialist specialist specialist generalist]
1, 2, -1, [], [48 1 27], 3, [generalist specialist specialist]
1, -1, -4, [], [25 6 37], 3, [specialist specialist specialist]
1, -1, -2, [], [49 20 47 39], 4, [specialist generalist generalist specialist]
1, -3, -1, [], [47 20 46 45 12 34 15], 7, [generalist generalist specialist generalist specialist generalist specialist specialist]
1, 2, -4, [], [34 17 21 2 16 23 32], 7, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, -5, -3, [], [7 37 33 4 22], 5, [specialist specialist specialist specialist specialist]
1, -2, -3, [], [3 39 0], 3, [specialist specialist specialist]
1, -2, 4, [], [26 21], 2, [specialist specialist specialist]
1, 1, -5, [], [47 34 22], 3, [specialist generalist specialist]
1, 2, 3, [], [31 10 47], 3, [generalist specialist specialist]
1, -4, -1, [], [14 38 41 7 46 2], 6, [generalist specialist specialist specialist specialist specialist]
1, -5, -2, [], [45 33 30], 3, [generalist specialist specialist]
1, 3, 1, [], [37 31 24], 3, [specialist specialist specialist specialist]
1, 5, -1, [], [19 38 46 45], 4, [generalist generalist specialist specialist]
1, 4, -1, [], [35 48 45 27 16], 5, [generalist specialist generalist specialist specialist]
1, 4, -4, [], [27 38 46 42 4 47], 6, [specialist specialist specialist specialist generalist generalist]
1, 5, 1, [], [5 30 0 39 10], 5, [specialist specialist specialist specialist specialist]
1, -5, -5, [], [46 45], 2, [generalist generalist]
1, 2, 4, [], [29 13], 2, [specialist specialist]
1, 0, -5, [], [23 49 22], 3, [generalist specialist specialist]
1, -1, 2, [], [20 32 14 48 4], 5, [specialist specialist specialist generalist specialist]
1, 5, -5, [], [16 25 26 46], 4, [generalist specialist specialist specialist]
1, 1, 3, [], [47 27 38 48 35 40], 6, [specialist specialist specialist generalist specialist generalist]
1, 0, 1, [], [4 16 1 49 17 39 38], 7, [specialist specialist generalist specialist specialist specialist specialist specialist]
1, -5, -4, [], [37], 1, [specialist]
1, 0, 0, [], [17 3 43 24], 4, [specialist specialist specialist specialist]
1, -2, 2, [], [23 48 25 37 4 30 44], 7, [specialist specialist specialist specialist specialist specialist generalist]
1, -2, 5, [], [45 48 49 0], 4, [generalist specialist generalist generalist]
1, 1, 4, [], [45 48], 2, [generalist generalist generalist]
