Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -2, -2, [], [23 44 48 1 49 40 33], 7, [specialist specialist generalist generalist generalist specialist specialist specialist generalist generalist]
1, -5, 3, [], [23 28 18 49 15 33], 6, [specialist generalist specialist specialist specialist specialist]
1, 2, -1, [], [10 14 22 24], 4, [specialist specialist specialist specialist]
1, -4, 1, [], [38 29 45 31 47 26 0 30 49 16], 10, [specialist generalist specialist generalist generalist specialist specialist specialist specialist specialist]
1, -3, -5, [], [14 47], 2, [generalist specialist]
1, 2, -4, [], [36 19 2 44], 4, [specialist specialist specialist specialist]
1, -2, 2, [], [1 49 34 28], 4, [specialist specialist generalist specialist]
1, 5, -4, [], [6 19 45], 3, [specialist generalist specialist]
1, -3, 3, [], [22 34 49 6 3 17], 6, [specialist specialist specialist generalist specialist specialist]
1, -2, 5, [], [24 46 5 44], 4, [specialist specialist generalist specialist]
1, 4, 5, [], [9], 1, [specialist]
1, -1, -2, [], [35], 1, [specialist]
1, -1, -1, [], [22 7 3], 3, [specialist specialist specialist specialist specialist]
1, -4, -3, [], [24 48 35 37 9 19 26], 7, [generalist specialist specialist generalist specialist specialist specialist specialist]
1, 2, 2, [], [6 29 16 22 19], 5, [specialist specialist specialist specialist specialist]
1, -1, -4, [], [47 29 35 16], 4, [specialist generalist specialist specialist]
1, -4, -4, [], [20], 1, [specialist]
1, 2, -2, [], [31 21 28], 3, [specialist specialist specialist]
1, 3, 3, [], [22 14 45 8], 4, [generalist generalist specialist specialist specialist]
1, -2, 3, [], [12 10 36 6 30 49], 6, [specialist specialist specialist generalist specialist specialist]
1, 5, -2, [], [6 48 29], 3, [generalist specialist specialist]
1, -2, 4, [], [30 8], 2, [specialist specialist]
1, -4, 3, [], [28 32 9 1 49], 5, [specialist specialist specialist specialist generalist]
1, -4, 4, [], [12], 1, [specialist]
1, -3, 4, [], [41 47 33], 3, [specialist generalist specialist]
1, -2, -3, [], [34 13 24 36 49 25 47 32], 8, [specialist generalist specialist specialist specialist generalist specialist specialist]
1, 4, 2, [], [0 6 29 17], 4, [specialist specialist specialist specialist specialist]
1, 1, -1, [], [24 35 26], 3, [specialist specialist specialist]
1, 1, -3, [], [38 7 47 40 49 20 23 32 27], 9, [specialist specialist specialist generalist specialist specialist specialist generalist specialist]
1, -2, -5, [], [40 12 14 5 11 6 27 46 25], 9, [generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 4, 4, [], [1 21 2 45 48 47], 6, [generalist generalist generalist specialist specialist specialist]
1, 1, 5, [], [20 3 32 12 46 17], 6, [specialist specialist specialist specialist specialist generalist]
1, 2, -3, [], [20 35 40 12], 4, [specialist specialist specialist specialist]
1, -5, -3, [], [2 6], 2, [specialist specialist]
1, 3, 5, [], [28 40], 2, [specialist specialist]
1, 1, -5, [], [42 38 40 49], 4, [specialist specialist specialist generalist]
1, 2, 0, [], [45 8 47 3], 4, [generalist generalist specialist specialist]
1, 4, -3, [], [13], 1, [specialist]
1, -3, 5, [], [40 38 22 49 43], 5, [specialist specialist specialist generalist specialist]
1, -1, 4, [], [24 49 32 20 28 10 30], 7, [generalist specialist specialist specialist specialist specialist specialist specialist generalist]
1, 3, -4, [], [6 33 15 43 49], 5, [specialist generalist specialist specialist specialist]
1, 0, 4, [], [24 49 6 48 46], 5, [specialist generalist generalist specialist generalist]
1, 0, 5, [], [19 47 40], 3, [generalist specialist specialist specialist]
1, 0, 0, [], [27 2 24], 3, [specialist specialist specialist]
1, -2, -4, [], [45 22 14 44 7 47], 6, [specialist generalist specialist generalist specialist specialist]
1, -3, -4, [], [4 47 26], 3, [generalist generalist specialist specialist]
1, 5, 3, [], [36 42 29 47 46 43 24], 7, [specialist specialist generalist generalist specialist specialist specialist]
1, -5, 4, [], [41 33 11], 3, [specialist specialist specialist]
1, -4, 2, [], [28 22 34 49 27], 5, [specialist specialist specialist generalist specialist]
1, -1, 1, [], [40 23 45 49 48 41], 6, [generalist specialist generalist specialist specialist generalist]
1, -5, 0, [], [48 27 31 18 10 22 12], 7, [generalist specialist generalist specialist specialist generalist specialist specialist specialist]
1, -5, 2, [], [45 0], 2, [generalist specialist]
1, -3, -3, [], [9 14], 2, [specialist specialist]
1, 3, -3, [], [28 11 47 16 4 38], 6, [generalist specialist specialist specialist specialist specialist]
1, -4, -1, [], [29 36 43 19], 4, [specialist specialist specialist specialist]
1, 4, -2, [], [13 44 48 49 21 31], 6, [generalist specialist specialist specialist generalist specialist]
1, 1, 3, [], [25 49 26 24], 4, [specialist specialist specialist generalist]
1, -1, 5, [], [45 5 34 18 31], 5, [specialist specialist specialist generalist specialist]
1, 4, 0, [], [0 48 25 16], 4, [generalist specialist specialist specialist]
1, -5, -2, [], [46 29 19 30 48], 5, [specialist specialist specialist generalist generalist specialist]
1, -1, -5, [], [44 32 38 21 47 42], 6, [specialist specialist generalist specialist specialist specialist]
1, -1, 0, [], [27 1 49], 3, [generalist specialist specialist]
1, 3, -1, [], [8 31 33], 3, [specialist specialist specialist]
1, -1, -3, [], [37 25 23], 3, [specialist specialist specialist]
1, -3, 2, [], [2 34 33 6 39 16 31 17 27], 9, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -3, -1, [], [23 1 48 49 46], 5, [generalist specialist generalist specialist generalist]
1, -5, -4, [], [24 26 43], 3, [specialist specialist specialist]
1, 5, 4, [], [43 47 9], 3, [specialist specialist generalist]
1, -2, -1, [], [22], 1, [specialist]
1, 0, -5, [], [11 16 5 19 27], 5, [specialist specialist specialist specialist specialist]
1, 0, -2, [], [23 2 1 24], 4, [specialist specialist specialist specialist]
1, 3, -5, [], [35 18 47 17], 4, [specialist specialist specialist generalist]
1, 4, -4, [], [8 49 11 1 7 37], 6, [specialist specialist specialist specialist specialist generalist]
1, 2, 1, [], [3 35 12], 3, [specialist specialist specialist]
1, 4, 3, [], [44 27 37], 3, [specialist specialist specialist]
1, 1, 2, [], [1 20 14 28 36 43], 6, [specialist specialist specialist specialist specialist specialist]
1, 2, -5, [], [41 6 49 48], 4, [generalist generalist specialist specialist generalist]
1, 0, -1, [], [44 36 48 23], 4, [specialist generalist specialist specialist]
1, -1, 3, [], [31 15 41 5], 4, [specialist specialist specialist specialist]
1, 3, 1, [], [39 13 3], 3, [specialist specialist specialist]
1, 1, 1, [], [13 17 47 2 44 23 25 28], 8, [specialist specialist specialist specialist specialist specialist generalist specialist]
1, 5, 5, [], [43 47 49 46], 4, [specialist generalist generalist specialist generalist]
1, 1, 0, [], [41 37 46 48], 4, [specialist generalist specialist specialist generalist]
1, 0, 3, [], [48 49 17], 3, [generalist specialist generalist generalist]
1, 0, 2, [], [13 3 4], 3, [specialist specialist specialist]
1, 5, -5, [], [46 15], 2, [generalist specialist]
1, 1, -2, [], [18 7 15 33 43 47 32 4], 8, [specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, -5, -5, [], [45 34], 2, [specialist generalist generalist]
1, 4, 1, [], [26 24 25 48 31 18 4 41], 8, [specialist specialist specialist specialist specialist generalist specialist specialist]
1, -2, 1, [], [22 20 5], 3, [specialist specialist specialist]
1, -5, 5, [], [12 33 15 27 49 43 17], 7, [generalist specialist specialist specialist specialist specialist specialist]
1, -3, 0, [], [29 26], 2, [specialist specialist]
1, 0, -3, [], [49 47], 2, [generalist generalist]
1, 2, 3, [], [43 20 32 33], 4, [specialist specialist specialist specialist]
1, -5, -1, [], [7 19 49], 3, [specialist specialist generalist]
1, 1, -4, [], [25 49], 2, [specialist generalist generalist]
1, 4, -1, [], [46 0], 2, [specialist generalist generalist]
1, 0, 1, [], [49 30 13 26 7 24 47], 7, [specialist specialist generalist generalist specialist specialist specialist]
1, 0, -4, [], [49 27 38 47 18], 5, [specialist specialist generalist generalist specialist generalist]
1, 4, -5, [], [6 47 29 21], 4, [specialist specialist specialist generalist specialist]
1, -5, 1, [], [37 30 9 5], 4, [specialist specialist specialist specialist]
1, -4, 5, [], [13 2 49 39 29 33 45 20 25], 9, [specialist specialist specialist specialist specialist generalist specialist specialist generalist]
1, 3, 4, [], [47 20 46 5 8 40 25], 7, [specialist specialist specialist specialist specialist generalist specialist specialist generalist]
1, 5, -3, [], [13 46 45 34 30 24 21 8], 8, [specialist specialist specialist specialist specialist specialist generalist generalist specialist]
1, -4, 0, [], [41 38 11 47 9 16 0 4 19], 9, [generalist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 3, -2, [], [20 15 24 46 39], 5, [generalist specialist specialist specialist specialist]
1, 1, 4, [], [32 23 47], 3, [specialist generalist specialist specialist]
1, -4, -5, [], [6 24 39 26 27], 5, [specialist specialist specialist specialist specialist]
1, 5, -1, [], [48 27 26 35], 4, [specialist generalist specialist specialist]
1, -2, 0, [], [9 37 22 1 41 29], 6, [specialist specialist specialist specialist specialist specialist]
1, 2, 4, [], [32 31 41 12 28 9], 6, [specialist specialist specialist specialist specialist specialist specialist]
1, 3, 0, [], [13 19 4], 3, [specialist specialist specialist]
1, -1, 2, [], [49 9 21 47], 4, [generalist specialist specialist generalist generalist specialist]
1, -3, 1, [], [49 30 43 18], 4, [specialist specialist generalist specialist]
1, -4, -2, [], [46 6 23 49 8], 5, [generalist specialist specialist specialist generalist generalist]
1, 5, 0, [], [49 29 22 23 45 16 9 48], 8, [specialist specialist generalist generalist specialist specialist specialist generalist]
1, 2, 5, [], [47 22 31 49 39 12], 6, [specialist generalist specialist generalist specialist specialist]
1, 5, 1, [], [47 48 5], 3, [generalist specialist generalist generalist]
1, 3, 2, [], [9 49 44], 3, [specialist generalist specialist]
1, -3, -2, [], [39 35 44 27 48], 5, [specialist specialist specialist generalist specialist]
1, 5, 2, [], [39 46 7], 3, [specialist specialist generalist]
2, -2, 5, [23 49 47 19], [47 49 23 48 46 19 5], 3, [generalist generalist generalist generalist specialist generalist specialist generalist generalist generalist generalist generalist specialist generalist generalist generalist]
2, 2, 3, [23 47 5 0 46 49], [47 46 23 0], 2, [generalist specialist generalist specialist specialist generalist]
2, -5, 4, [23 43 49 48 45 0 16], [16 43 49 48 23 45 0], 0, [specialist specialist specialist specialist specialist generalist generalist generalist generalist specialist generalist specialist generalist specialist]
2, 1, 0, [5 49 48 11 43 0 18], [49 48 23 0], 5, [generalist generalist specialist generalist specialist generalist generalist generalist generalist generalist]
2, -3, -4, [35 38 48 0 46], [48 46 43], 4, [generalist generalist generalist generalist specialist generalist generalist]
2, -1, -4, [14 47 35 0 12 23 49 48], [5 35 0 14 47 48 49 18], 4, [specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist generalist]
2, -4, -2, [46 49 48 17], [23 49 48 46 0 16], 4, [generalist generalist generalist specialist generalist generalist generalist specialist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist]
2, -1, -1, [49 11 47], [], 3, []
2, 5, 1, [47 35 0 17 46 48 49], [46 48 49 9 17 45 47], 4, [generalist generalist generalist specialist generalist specialist generalist generalist]
2, -5, 0, [43 8 47], [0 46 23 14 43], 6, [specialist specialist specialist generalist specialist specialist specialist specialist]
2, 2, 0, [17 0 38 8 35 14 9], [0 38 8], 4, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, 5, 3, [48 46 0 47 8 45 23], [46 45 48 47], 3, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -3, 5, [47 49 5 19 48], [49 5 23 48 47], 2, [specialist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -5, 1, [8 9 0 14], [8 9 0 23], 2, [specialist specialist specialist specialist specialist specialist specialist specialist]
2, 1, 5, [49 48 19 18 5 47], [8 14 49 19 18 47 5], 3, [generalist specialist specialist specialist generalist specialist generalist specialist specialist specialist]
2, 2, 5, [48 46 49 47], [48 23 49 47 46], 1, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist]
2, -2, -5, [49 0 46 48 47 23], [0 48 46 35 47 49], 2, [generalist specialist specialist generalist generalist generalist generalist generalist generalist generalist]
2, 1, 3, [49 5 47 23], [49 38 5 9 23], 3, [specialist specialist generalist generalist generalist specialist generalist generalist generalist generalist generalist specialist generalist generalist generalist]
2, 3, -1, [49 23 48 47 46 45], [17 48 45 47 46 8 0], 5, [generalist specialist generalist generalist generalist specialist specialist generalist specialist generalist specialist generalist generalist generalist]
2, -4, 2, [23 49 48 45 12 46 47 18], [48 47 45 49 46 0], 4, [generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist]
2, -3, -1, [8 9 12 38], [49 0 12 38 48 8 43 9], 4, [specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist]
2, -5, -2, [48 46 0 8 17], [48 0 18], 4, [specialist specialist generalist specialist]
2, 4, 0, [48 17 35 38 43 49 14], [43 17 38 14 48 35 49], 0, [specialist specialist specialist specialist generalist generalist specialist generalist specialist specialist specialist]
2, 3, 3, [49 12 47 43 48 0 38], [48 47 49], 4, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 1, 1, [43 46 45 48 0 35 49 47 38 18], [49 46 45 48 0 17 47], 5, [specialist generalist generalist generalist generalist specialist specialist generalist generalist generalist generalist generalist generalist generalist specialist]
2, 2, 1, [43 45 18 48 12 49 17 14], [45 43 48 17 18 14], 2, [generalist generalist specialist specialist specialist specialist specialist specialist specialist]
2, 4, -3, [9 12 48 8 23 14], [17 9 23 8 12 14], 2, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, -3, 1, [0 46 48 49 47 45], [48 45 9 46 49 47], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist]
2, 5, 0, [46 45 12 17 18], [0 48 43 46 45], 6, [generalist generalist generalist specialist generalist generalist specialist generalist]
2, 4, 3, [0 45 47 46 48 18 23 38 49], [0 48 46 47], 5, [generalist generalist generalist generalist generalist specialist generalist generalist specialist]
2, 4, -1, [12 8 20 9 38 14], [8 48 12 9 49 35 20 38 14], 3, [generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist]
2, 4, -5, [47 49 0 45], [], 4, []
2, 5, -1, [48 17 5 47 49], [17 48 23 49], 3, [generalist specialist generalist specialist generalist specialist specialist generalist generalist specialist specialist generalist generalist generalist]
2, -1, -5, [20 0 38 23 49 5 31 47 9], [49 0 5 9 19 20 23 38 17 47], 3, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist]
2, -1, 4, [9 48 46 0 12 19 49 5], [46 23 9 5 8 12 48 0], 4, [generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist]
2, -2, -4, [17 12], [12 35], 2, [specialist specialist]
2, 0, 3, [49 48 23 5], [49 48], 2, [generalist generalist generalist generalist generalist generalist generalist generalist]
2, 4, 2, [43 45 12 18 49], [43 0 45 18], 3, [generalist specialist specialist specialist specialist specialist]
2, 0, -1, [48 5 47 23 0 8 46 49], [47 46 0 49 5 48], 2, [specialist generalist generalist specialist generalist generalist generalist generalist specialist generalist]
2, 0, 4, [49 30 5 23], [49 30 19 38 8], 5, [generalist specialist specialist generalist specialist specialist generalist generalist specialist]
2, 4, 5, [2 23 8 47 49 43 12 14], [12 9 47 23 0], 7, [specialist specialist specialist specialist generalist specialist generalist generalist specialist specialist specialist]
2, 1, -4, [8 19 23 31 47 46], [0 18 49 12 47], 9, [generalist specialist specialist generalist generalist generalist specialist]
2, 5, -3, [46 45 8 0 23 47 48], [46 45 47 48], 3, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -2, 2, [9 5 8 12 38], [0 47 18], 8, [specialist specialist generalist]
2, 4, 1, [46 48 14 45 47 23], [48 47 46 45 35], 3, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist]
2, -3, 4, [9 43 18], [43 48 18], 2, [specialist specialist generalist specialist specialist specialist]
2, 0, 1, [49 38 47 23], [49 47 9 0], 4, [generalist generalist specialist generalist generalist generalist generalist specialist generalist generalist]
2, 4, -4, [0 1 38 46 47 8 23 16], [46 0 2 47 38 1 8 23], 2, [generalist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist]
2, -2, -3, [19 49 47 48 46 23 45], [49 47 48 45 46], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -4, 4, [48 49 47 45 23], [49 47 45], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -2, 0, [45 49 5 38], [49 5 38], 1, [specialist specialist generalist generalist generalist]
2, -3, -2, [47 46 0 45 49 48], [12 8 49 48 45 46 47], 3, [generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist specialist generalist generalist generalist specialist]
