Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -2, -5, [], [26 35], 2, [specialist specialist]
1, -4, 2, [], [20 45 10 22], 4, [generalist specialist specialist specialist specialist]
1, -3, -4, [], [11 47 3 48 49], 5, [specialist generalist generalist generalist specialist]
1, -1, 3, [], [22 49 37 8 24 39], 6, [specialist specialist specialist specialist generalist specialist specialist]
1, 4, -1, [], [33 28 15 9 13 11 49 37], 8, [specialist specialist generalist specialist specialist specialist specialist specialist]
1, -3, 0, [], [21 44 0 13 14], 5, [specialist specialist specialist specialist specialist]
1, -2, -2, [], [33 45 15 34], 4, [generalist specialist specialist specialist]
1, 0, 4, [], [35 34 20 38 37], 5, [specialist specialist specialist specialist specialist specialist]
1, -5, 5, [], [46 45 10], 3, [specialist generalist generalist generalist]
1, -4, -3, [], [5], 1, [specialist]
1, -4, 1, [], [28 20 45 23 19], 5, [generalist specialist specialist specialist specialist]
1, 1, 1, [], [46 45 32 22 14 23], 6, [specialist specialist generalist generalist specialist specialist]
1, 1, 4, [], [13 46 19 45 35 49], 6, [generalist specialist specialist generalist specialist generalist]
1, 1, -4, [], [10 6 14 36 8 24 48 12], 8, [specialist specialist generalist specialist specialist specialist specialist specialist]
1, -1, -2, [], [25 8 46 10 29 11 9 37 43], 9, [specialist specialist specialist specialist generalist specialist specialist specialist specialist]
1, 0, -5, [], [41 34 42], 3, [specialist specialist specialist]
1, -3, -1, [], [49 32 10 36 31 9 39], 7, [specialist specialist specialist specialist generalist specialist specialist]
1, -5, -3, [], [15 10 24 3 7 44 39], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, 5, -3, [], [6 12], 2, [specialist specialist]
1, -1, 2, [], [], 0, []
1, 5, 3, [], [45 37 19 26 24 21 29 38 18 9], 10, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist]
1, -2, -1, [], [9 49 36 44 6], 5, [specialist specialist specialist specialist generalist]
1, 4, -5, [], [22 7 21 20 34 24 15 46], 8, [specialist specialist specialist specialist specialist generalist specialist specialist]
1, -5, -1, [], [12 48 1 3], 4, [specialist generalist specialist generalist specialist]
1, 3, 3, [], [25 48 26 37 22 18 44 19], 8, [specialist specialist specialist specialist specialist specialist specialist generalist]
1, 2, 4, [], [37 8 34], 3, [specialist specialist specialist]
1, -2, -3, [], [49 16 45 15], 4, [generalist generalist specialist generalist specialist]
1, -1, -4, [], [3 12], 2, [specialist specialist]
1, -5, -5, [], [43 46 26 45], 4, [generalist generalist specialist specialist]
1, 0, -2, [], [24 9 12 5 41 25], 6, [specialist specialist specialist specialist specialist specialist]
1, -2, 5, [], [16 35 0 26 29 36 44 45], 8, [generalist specialist specialist specialist specialist specialist specialist specialist]
1, 5, 2, [], [41 29 32 20], 4, [specialist specialist specialist specialist]
1, -1, 0, [], [36 4 7 48 49], 5, [specialist generalist generalist specialist specialist]
1, -2, 4, [], [38 45 49 17 42 29 32], 7, [specialist generalist specialist generalist specialist specialist specialist specialist]
