Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 1, -5, [], [3 17 44], 3, [specialist specialist specialist]
1, 4, 1, [], [28 18 40], 3, [specialist specialist specialist]
1, -4, -2, [], [45 28 48 26 46], 5, [specialist generalist generalist generalist specialist]
1, -1, 1, [], [26 8 40 43], 4, [specialist specialist specialist specialist]
1, 5, 2, [], [43 24 39], 3, [specialist specialist specialist]
1, 2, -1, [], [25 42 28 8 49], 5, [specialist specialist specialist generalist specialist]
1, 2, -5, [], [47], 1, [generalist]
1, -3, 3, [], [5 11 34 33], 4, [specialist specialist specialist specialist specialist]
1, -5, -5, [], [40 41], 2, [specialist specialist]
1, 4, -2, [], [19 27 7 47 10 24], 6, [specialist specialist specialist generalist specialist specialist]
1, 2, -3, [], [28 44 22], 3, [specialist specialist specialist]
1, 4, 4, [], [19 48 31 43 5 49 8 39], 8, [specialist generalist generalist specialist specialist specialist specialist specialist]
1, -1, 2, [], [47 36 42 49 44], 5, [specialist specialist generalist specialist generalist]
1, 5, -4, [], [40], 1, [specialist]
1, -2, 0, [], [33 5 17 1], 4, [specialist specialist specialist specialist]
1, -1, -2, [], [7 19 47], 3, [specialist specialist generalist]
1, -2, 5, [], [49 3 20 47], 4, [specialist generalist specialist generalist]
1, 3, -1, [], [48 16 13 19 0 24], 6, [specialist specialist specialist specialist generalist generalist specialist]
1, 0, 1, [], [22 3 24 23 31 35 49], 7, [generalist specialist specialist specialist specialist specialist specialist]
1, 2, 2, [], [7 49 46 15 42], 5, [specialist specialist generalist generalist specialist]
1, 1, 3, [], [21 0 46 6 28], 5, [specialist specialist generalist specialist specialist]
1, 0, 3, [], [21 39], 2, [specialist specialist]
1, 4, -5, [], [10 11 49 30 20 12 31 34 6 24], 10, [specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist]
1, 5, 3, [], [1 39 45 9 19 36], 6, [generalist specialist specialist specialist specialist specialist]
1, -2, -2, [], [41 47 38 3 0], 5, [specialist specialist generalist specialist specialist]
1, -4, -5, [], [47 33 40 45], 4, [generalist generalist specialist specialist]
1, -1, 5, [], [35 10 18 28], 4, [specialist specialist specialist specialist]
1, -2, -1, [], [1 38], 2, [specialist specialist specialist]
1, -3, -1, [], [25 24 14 18 43], 5, [specialist specialist specialist specialist specialist]
1, 3, 1, [], [49 13 47 30 10 46], 6, [generalist generalist specialist generalist specialist specialist generalist specialist]
1, 5, 4, [], [19 8 48 32 44], 5, [specialist specialist specialist specialist generalist generalist]
1, 1, -3, [], [13 20 9], 3, [specialist specialist specialist]
1, -4, 0, [], [4 38 35], 3, [specialist specialist specialist]
1, -4, 1, [], [11 4 23 47 32], 5, [specialist specialist specialist specialist generalist]
1, -1, -1, [], [44 45 15 2 12 33], 6, [specialist specialist specialist specialist generalist specialist]
1, 3, 0, [], [28 34], 2, [specialist specialist]
1, -4, 5, [], [7 45], 2, [generalist specialist]
1, 1, -4, [], [39 9], 2, [specialist specialist specialist]
1, 0, -3, [], [22], 1, [specialist]
1, -2, 3, [], [5 25 46 9 49], 5, [specialist generalist specialist generalist specialist]
1, 3, 2, [], [33 7 34 44], 4, [specialist specialist specialist specialist]
1, -3, 4, [], [32 17 49], 3, [generalist specialist specialist]
1, 2, -4, [], [23 10 48], 3, [specialist specialist generalist]
1, -3, 2, [], [20 17 48 34 26 37 47 12], 8, [generalist specialist specialist specialist generalist specialist specialist specialist]
