Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 0, 2, [], [3 34 30 25 31], 5, [specialist specialist specialist specialist specialist]
1, -1, 0, [], [16 39 46 25 31 28 47], 7, [specialist generalist generalist specialist specialist specialist specialist]
1, 1, 2, [], [15 0 35], 3, [specialist specialist specialist]
1, -4, -3, [], [49 19 9 37 16], 5, [generalist generalist specialist specialist specialist specialist]
1, 2, 2, [], [38 31 22 48], 4, [specialist specialist specialist generalist]
1, 4, 1, [], [34 33 35], 3, [specialist specialist specialist]
1, -2, 0, [], [47 13 28 44], 4, [specialist specialist generalist specialist]
1, -3, -4, [], [27 45 3 20 36 4 47], 7, [generalist generalist generalist specialist specialist specialist specialist specialist]
1, -3, -1, [], [46 49 2], 3, [generalist specialist generalist generalist]
1, 1, -1, [], [4 5 35 26 34], 5, [specialist specialist specialist specialist specialist]
1, 3, -2, [], [47 29 24 30], 4, [generalist specialist specialist specialist]
1, -4, 2, [], [47 42], 2, [specialist generalist]
1, 4, -1, [], [], 0, []
1, 5, 2, [], [44 12 15 46], 4, [generalist specialist specialist specialist]
1, 0, 0, [], [39 19 46 11 25 47 6], 7, [specialist specialist generalist specialist specialist specialist generalist]
1, 5, 1, [], [26 19 42 32 27 34 44], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, 2, -1, [], [45 42 35 23 41], 5, [specialist specialist specialist generalist specialist generalist]
1, -5, 5, [], [9 45 32], 3, [generalist specialist generalist specialist]
1, 0, 1, [], [4 7 26], 3, [specialist specialist specialist]
1, -1, 5, [], [33 36 20 45], 4, [specialist generalist specialist specialist specialist]
1, 0, -2, [], [28 7 33 3 45], 5, [specialist specialist specialist generalist specialist]
1, -3, 4, [], [16 22 49 18 1], 5, [specialist specialist generalist specialist specialist]
1, -2, 5, [], [46 19 26 27], 4, [specialist specialist generalist specialist]
1, 4, 4, [], [19 20], 2, [specialist specialist]
1, 4, 0, [], [3], 1, [specialist]
1, -3, 3, [], [47], 1, [generalist]
1, -4, -1, [], [46 27 41 39 23 12], 6, [specialist generalist specialist specialist specialist specialist]
1, -5, -4, [], [8 20 49 46 33 19], 6, [specialist specialist specialist generalist generalist specialist]
1, 3, -5, [], [21 45 17 18 10], 5, [specialist generalist specialist specialist specialist]
1, -5, 2, [], [43 47 26 29], 4, [specialist specialist specialist generalist]
1, 1, -5, [], [33 37 4 39 48], 5, [specialist specialist specialist generalist specialist]
1, -1, -3, [], [42 22 10 21 33 49], 6, [generalist specialist specialist specialist specialist specialist specialist]
1, 5, 4, [], [4 46 41 45 9], 5, [generalist specialist specialist generalist specialist]
1, 1, 1, [], [22 48 36 6 9], 5, [specialist specialist specialist generalist specialist]
1, -5, 3, [], [4 43 46 18 47], 5, [generalist specialist specialist specialist generalist]
1, -1, 4, [], [5 3 41 38 16 42], 6, [specialist specialist specialist specialist specialist specialist specialist]
1, -2, -3, [], [47 36 22], 3, [specialist generalist specialist]
1, -5, 4, [], [49 31 38], 3, [specialist generalist specialist]
1, -3, 2, [], [11 13], 2, [specialist specialist]
1, -4, 5, [], [49 3 45 44 25 19], 6, [specialist specialist specialist generalist generalist specialist]
1, -2, -1, [], [13 39 7 14], 4, [specialist specialist specialist specialist]
1, -3, -2, [], [25 21 8 35 13], 5, [specialist specialist specialist specialist specialist]
1, -4, 4, [], [13 38], 2, [specialist specialist]
1, -2, -4, [], [49 30 22 43 45], 5, [generalist specialist specialist generalist specialist]
1, -1, 3, [], [44 36 2], 3, [specialist specialist specialist]
1, 5, -1, [], [35 41 9 46 45], 5, [generalist generalist generalist specialist specialist specialist]
1, 5, -5, [], [8 2 26 6 23 1 32], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, -5, 1, [], [31 13 48], 3, [specialist specialist generalist]
1, -4, -2, [], [49 48 13], 3, [generalist specialist generalist specialist]
1, 4, 3, [], [16 13 25 46 29 0], 6, [specialist specialist specialist specialist generalist specialist]
1, 5, 5, [], [45 27 6 41 24 33 2 14 26], 9, [specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist]
1, 4, -2, [], [21 24], 2, [specialist specialist]
1, -5, -1, [], [], 0, []
1, -2, -2, [], [2 41 17 21 42], 5, [specialist specialist specialist specialist specialist specialist]
1, 5, -2, [], [14 49 28 25 12], 5, [specialist specialist specialist generalist specialist]
1, -4, -5, [], [7 4], 2, [specialist specialist]
1, -2, 2, [], [17 22 26 41 35], 5, [specialist specialist specialist specialist specialist]
1, 1, 5, [], [46 21 3], 3, [generalist specialist specialist]
1, -2, 1, [], [14 27 40 15 34], 5, [specialist specialist specialist specialist specialist]
1, -3, -3, [], [39 40 29 6 0 16 10 17 15 38], 10, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 0, -5, [], [33 41 20 48 7 45 44 49], 8, [specialist specialist specialist specialist generalist specialist generalist generalist]
1, 5, -3, [], [49 48 26 0 2], 5, [generalist specialist specialist generalist specialist]
1, -4, 3, [], [27 38 41 8 43 5 44], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, 3, 3, [], [23 47 43 15], 4, [generalist specialist specialist specialist]
1, -1, -5, [], [12 45 25 47 27 48], 6, [specialist specialist generalist generalist specialist generalist]
1, 0, -3, [], [47 48 21 33 1 37 38], 7, [specialist specialist specialist specialist generalist specialist specialist generalist]
1, -4, -4, [], [49 16 36], 3, [generalist specialist specialist]
1, -1, -2, [], [3 36 37 49 48 43 45 10], 8, [generalist specialist generalist specialist specialist generalist specialist specialist]
1, -2, 4, [], [19 46 11 26], 4, [generalist specialist specialist specialist generalist]
1, 4, -4, [], [32 47 1 31 36], 5, [specialist generalist specialist specialist specialist]
