Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 2, 5, [], [40 18 35 37 39 45 47], 7, [specialist generalist specialist specialist specialist generalist specialist specialist]
1, 4, 3, [], [9 12 5], 3, [specialist specialist specialist]
1, 3, 2, [], [41 20], 2, [specialist specialist]
1, -2, 1, [], [6], 1, [specialist]
1, -2, -1, [], [9 11 36 30 10], 5, [specialist specialist specialist specialist specialist]
1, 3, -5, [], [48 37], 2, [specialist generalist]
1, -1, -2, [], [17 0 45 6], 4, [specialist specialist specialist generalist specialist specialist]
1, -3, 0, [], [4 9 18 5], 4, [specialist specialist specialist specialist]
1, 0, -2, [], [34 17 48 26 21 49], 6, [specialist generalist specialist generalist specialist specialist specialist]
1, 0, 3, [], [30 13 48], 3, [specialist generalist specialist]
1, 2, 3, [], [44 0 10 11 24 12 14], 7, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, 2, 1, [], [39 22 17 49], 4, [specialist specialist generalist specialist]
1, 3, 3, [], [7 41 11], 3, [specialist specialist specialist]
1, 4, 5, [], [45 47 43], 3, [specialist generalist generalist]
1, 3, 4, [], [46 23 40 3 45 5], 6, [generalist specialist specialist specialist generalist specialist]
1, 3, -4, [], [49 48 15 43 34], 5, [specialist generalist specialist generalist specialist generalist]
1, -3, 2, [], [12 7], 2, [specialist specialist]
1, -5, 4, [], [29 36 6 33 12 48 15], 7, [specialist specialist generalist specialist specialist specialist specialist]
1, 2, -1, [], [49 47 31], 3, [generalist generalist specialist generalist]
1, -1, -1, [], [36 13 47 37 9 30 49 32 17 31], 10, [specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist]
1, -2, -3, [], [36 5 12 2 38], 5, [specialist specialist specialist specialist specialist]
1, 3, -3, [], [4 22 37 45 5 48], 6, [specialist specialist specialist specialist generalist generalist]
1, -3, 3, [], [35 31 17 29 23 6 39], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, -2, 5, [], [46 48 19 0 45], 5, [generalist generalist specialist generalist specialist]
1, -3, -4, [], [23 18 30 2 42 1], 6, [specialist specialist specialist specialist specialist specialist specialist]
1, -1, 3, [], [5 47 48 24 11], 5, [specialist generalist specialist specialist generalist]
1, -3, 5, [], [48 31 38], 3, [specialist specialist generalist]
1, -2, 2, [], [39 34 3 13], 4, [specialist specialist specialist specialist]
1, 1, 1, [], [48 33 14 41 44 42 22], 7, [specialist specialist specialist specialist generalist specialist specialist]
1, -4, 2, [], [49 3 43 22 42 11], 6, [specialist specialist specialist specialist specialist generalist]
1, -1, 0, [], [47 33 49 43 40 46], 6, [specialist specialist specialist generalist generalist generalist specialist]
1, -1, 1, [], [47 49 46], 3, [generalist generalist generalist]
1, -4, -5, [], [27], 1, [specialist]
1, 5, -3, [], [7 10 12 36], 4, [specialist specialist specialist specialist]
1, 5, -5, [], [24 32 16 47 37 49], 6, [specialist specialist generalist specialist specialist generalist]
1, -4, -1, [], [2 6 5 49 27 14], 6, [specialist specialist specialist generalist specialist specialist]
1, -4, -3, [], [1 5 16], 3, [specialist specialist specialist]
1, 5, 1, [], [47 29], 2, [generalist specialist]
1, 1, -1, [], [22 48 8 18 47 46 15], 7, [specialist specialist specialist generalist generalist specialist generalist]
1, 0, 0, [], [34 36 2 17 37], 5, [specialist specialist specialist specialist specialist]
1, 2, 2, [], [18 49 20 47], 4, [generalist specialist generalist specialist]
1, 3, -1, [], [48 24], 2, [generalist specialist]
1, -5, -1, [], [0 36 23 38 14], 5, [specialist specialist specialist specialist specialist]
1, -1, -3, [], [46 10], 2, [generalist specialist]
1, 5, -2, [], [45 18 7 32], 4, [generalist specialist specialist specialist]
1, 0, 2, [], [38 46 2 13], 4, [specialist generalist specialist specialist]
