Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 0, -1, [], [10 45 33 30 32], 5, [specialist specialist generalist specialist specialist specialist]
1, -3, -2, [], [43 48 45], 3, [generalist generalist specialist]
1, -3, -3, [], [45 42 2 15 9], 5, [generalist specialist specialist specialist specialist]
1, 5, -5, [], [30 48 42 4], 4, [specialist specialist specialist generalist]
1, 0, -2, [], [23 9 48 11], 4, [specialist specialist generalist specialist]
1, 2, -3, [], [36 45 2 49], 4, [specialist generalist specialist generalist]
1, 5, 0, [], [45 48 34 23 12], 5, [specialist specialist generalist generalist specialist]
1, -4, -1, [], [42 25 19 47 48], 5, [generalist specialist specialist generalist specialist]
1, -1, 2, [], [48 42], 2, [generalist generalist specialist]
1, -1, 3, [], [11 37 44 32 16 48], 6, [specialist specialist specialist generalist specialist specialist specialist]
1, 5, -3, [], [41], 1, [specialist]
1, 1, -2, [], [45 26 38 35 22 30 15], 7, [specialist specialist specialist specialist specialist specialist generalist]
1, -2, 0, [], [], 0, []
1, -2, -1, [], [9 8], 2, [specialist specialist]
1, 4, -5, [], [24], 1, [specialist]
1, 3, 5, [], [46 49], 2, [generalist generalist]
1, 2, -1, [], [6 10 7 21 35 46], 6, [specialist specialist specialist generalist specialist specialist]
1, -4, -4, [], [49 21 3 20 23 8], 6, [specialist specialist specialist specialist generalist specialist]
1, -5, -3, [], [25 48 47], 3, [specialist generalist generalist]
1, 4, -3, [], [31 26 49], 3, [specialist generalist specialist]
1, -1, 1, [], [17 48 49], 3, [generalist generalist specialist]
1, 2, -4, [], [22 33 39], 3, [specialist specialist specialist]
1, 0, 3, [], [33 45 13 4 34 0 12 42], 8, [specialist specialist specialist specialist specialist generalist specialist specialist]
1, -1, -3, [], [25 42 46 24 4], 5, [specialist specialist specialist generalist specialist]
1, 5, 5, [], [22 48 17 4], 4, [specialist specialist generalist specialist]
1, -4, 0, [], [31 34], 2, [specialist specialist]
1, -2, 3, [], [34 44 6], 3, [specialist specialist specialist]
1, 3, -5, [], [0 44 19 33 31 40], 6, [specialist specialist specialist specialist specialist specialist specialist]
