Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -3, 4, [], [36 39 34 13], 4, [specialist specialist specialist specialist]
1, 1, 0, [], [4 46 25 37 1 42 48 36 0 24 20 41], 12, [specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist]
1, -2, -3, [], [47 48], 2, [generalist generalist]
1, -2, 0, [], [10 3 31 12], 4, [specialist specialist specialist specialist]
1, -4, 2, [], [43 29 33 2 4], 5, [specialist specialist specialist specialist specialist]
1, -2, 2, [], [45 18 40], 3, [generalist specialist specialist]
1, -4, 3, [], [34 49 47 43 36], 5, [specialist generalist generalist specialist specialist]
1, 2, -3, [], [43 48 15 36 23], 5, [specialist specialist generalist specialist specialist]
1, 5, 2, [], [7 18], 2, [specialist specialist]
1, 1, -4, [], [34], 1, [specialist]
1, 1, 2, [], [16 14 40 0 7 48], 6, [specialist specialist specialist generalist specialist specialist]
1, 0, 2, [], [4 48 49 34 29 19 21 26], 8, [specialist specialist specialist specialist specialist specialist generalist generalist]
1, -2, 5, [], [7 49 25], 3, [specialist generalist specialist specialist]
1, 4, 4, [], [47 36 10 0], 4, [generalist specialist specialist specialist]
1, 4, 3, [], [0 32 36], 3, [specialist specialist specialist]
1, -4, 4, [], [21 48 33 1 49 47], 6, [generalist generalist specialist specialist generalist specialist]
1, -1, -5, [], [48 0 46 28 49 39 1], 7, [generalist generalist specialist specialist generalist generalist specialist specialist generalist]
1, 0, -4, [], [47 25 1 35 28], 5, [specialist specialist specialist specialist generalist]
1, 5, 3, [], [14], 1, [specialist]
1, -4, 1, [], [45 17 12 35 4], 5, [specialist specialist generalist specialist specialist]
1, 4, -1, [], [18 12 47 19 20], 5, [specialist generalist specialist specialist specialist]
1, 5, -4, [], [44], 1, [specialist]
1, -2, -5, [], [40 5 14 15], 4, [specialist specialist specialist specialist]
1, -5, -1, [], [47 13], 2, [specialist generalist]
1, -4, -2, [], [36 48 24 49 20 47 33], 7, [generalist specialist specialist specialist specialist generalist generalist]
1, 3, -5, [], [19 27 49 48 38 43], 6, [generalist specialist specialist generalist specialist specialist]
1, -1, -2, [], [43 26 41 22], 4, [specialist specialist specialist specialist specialist]
1, 3, 5, [], [27 28 25 48], 4, [specialist specialist specialist generalist]
1, 1, 3, [], [0 4 14 18], 4, [specialist specialist specialist specialist specialist]
1, 5, -1, [], [19 3], 2, [specialist specialist]
1, 3, -3, [], [47 37 46 34 36 18], 6, [specialist generalist generalist specialist specialist specialist]
1, 4, -2, [], [23 28 2 22 1 14 11 27], 8, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, 3, -2, [], [11 28 31 48 24 43], 6, [specialist specialist specialist specialist generalist generalist specialist]
1, 4, -5, [], [5 4 15 18 45], 5, [specialist generalist specialist specialist specialist]
1, 3, 2, [], [45 48 34], 3, [specialist generalist generalist]
1, 5, 4, [], [27 32 23 0], 4, [specialist specialist specialist specialist]
1, -1, 0, [], [35 46 48 20 23], 5, [generalist specialist generalist specialist specialist]
1, 3, -4, [], [8 39 47 40], 4, [specialist specialist generalist specialist]
1, -2, 1, [], [45 4 0], 3, [generalist specialist specialist]
1, 1, -2, [], [6 36 0 12 31 32], 6, [specialist specialist specialist specialist specialist specialist]
1, -1, -1, [], [5 49 6 3 2 48], 6, [specialist generalist specialist specialist specialist generalist specialist]
1, 2, 4, [], [17 40 8 48 1 49 36], 7, [specialist specialist specialist specialist generalist specialist generalist]
1, -5, 4, [], [29], 1, [specialist]
1, -2, -1, [], [38 7 46], 3, [generalist specialist specialist]
1, 4, 2, [], [34 10 36 14 28 48 17], 7, [specialist specialist specialist specialist specialist specialist generalist]
1, 4, 5, [], [28 48 43 18], 4, [specialist generalist specialist specialist specialist]
1, -5, -3, [], [30 22 45 43], 4, [specialist generalist specialist specialist]
1, -5, 2, [], [15 5 6 30 34], 5, [specialist specialist specialist specialist specialist]
1, -3, 5, [], [47 26 31], 3, [specialist generalist specialist]
1, -4, -4, [], [43 31 45 2 46], 5, [generalist specialist generalist specialist specialist]
