Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 0, 1, [], [9 49 46 16 47 45], 6, [generalist specialist generalist specialist generalist generalist]
1, -1, -1, [], [46 13 49 42 9 43 19 21], 8, [specialist specialist specialist generalist generalist specialist specialist generalist specialist]
1, 0, 5, [], [31 7 30 8 41 48], 6, [specialist specialist generalist specialist specialist specialist]
1, 3, -1, [], [10 46], 2, [specialist generalist]
1, 3, 3, [], [10 27 47 11 29], 5, [specialist specialist specialist specialist generalist specialist]
1, -2, 3, [], [49 15 10 17 46 48], 6, [specialist generalist generalist specialist generalist specialist]
1, -1, -2, [], [38 30 19 20 34], 5, [specialist specialist specialist specialist specialist]
1, -5, -2, [], [1 17 8 24], 4, [specialist specialist specialist specialist]
1, 1, -3, [], [45 46 20], 3, [generalist specialist generalist]
1, 2, 3, [], [0 30], 2, [specialist specialist]
1, -5, -5, [], [9 3], 2, [specialist specialist]
1, 0, -4, [], [32 48 25], 3, [specialist generalist specialist]
1, 1, -2, [], [15 40 48 28], 4, [specialist specialist specialist generalist]
1, 0, 0, [], [49 48 13 41], 4, [specialist specialist generalist generalist]
1, 4, -2, [], [27 29 0 46], 4, [generalist specialist specialist specialist]
1, -4, 3, [], [36 16 40 41 24], 5, [specialist specialist specialist specialist specialist]
1, 0, 3, [], [14 2 26 37 11 24 30 8], 8, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, -2, -5, [], [33 46], 2, [generalist specialist]
1, 2, 4, [], [30 17 38 21 7], 5, [specialist specialist specialist specialist specialist specialist]
1, -3, -5, [], [46 49 32 41], 4, [generalist generalist specialist specialist]
1, -3, -1, [], [36 49 29 30 33 13], 6, [specialist specialist generalist specialist generalist generalist specialist specialist]
1, -3, 4, [], [46 28 4 36 3], 5, [specialist specialist specialist generalist specialist]
1, -3, -3, [], [8 40 35 1 16 21 13], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, -1, 3, [], [3 19 43 24 8], 5, [specialist specialist specialist specialist specialist]
1, 5, 4, [], [25 29 39 2 16 1 49], 7, [specialist specialist specialist specialist specialist generalist specialist]
1, 3, -5, [], [], 0, []
1, -2, 2, [], [27 31 49 18 47], 5, [generalist generalist specialist specialist specialist]
1, 4, 3, [], [10 48 34 43 40 47], 6, [specialist specialist specialist specialist specialist specialist generalist generalist]
1, 3, 5, [], [17 21], 2, [specialist specialist specialist]
1, 3, -2, [], [43 48 49 0 33 10], 6, [specialist specialist generalist specialist specialist specialist generalist]
1, -1, -5, [], [4 48 46 25 45 37], 6, [generalist generalist generalist specialist generalist specialist generalist specialist]
1, 5, -4, [], [41 28 5 23 21], 5, [specialist specialist specialist specialist specialist]
1, 3, -3, [], [13 38 46 47 17], 5, [specialist generalist specialist generalist specialist]
1, -3, 3, [], [49 29 3 46 17 4 39], 7, [specialist specialist specialist specialist generalist generalist specialist]
1, -5, 0, [], [46 11 18 21], 4, [specialist generalist specialist specialist specialist]
1, -2, 5, [], [27 46 10 4 48], 5, [specialist specialist specialist generalist generalist generalist]
1, -5, 3, [], [36 47 46], 3, [generalist specialist generalist]
1, 4, -3, [], [44 48 19], 3, [specialist generalist generalist specialist generalist]
1, 1, -1, [], [27 47 25 42], 4, [generalist specialist specialist specialist]
1, -5, 2, [], [47 6 0 44 41 35], 6, [specialist specialist specialist specialist specialist generalist]
1, -3, 5, [], [24 49 48], 3, [specialist generalist generalist]
1, 2, -3, [], [32 15 47 45 5], 5, [specialist specialist generalist specialist generalist]
1, -5, 5, [], [41 28 20 4], 4, [specialist specialist specialist specialist specialist]
1, -2, -4, [], [22 29 10 2], 4, [specialist specialist specialist specialist]
1, 1, 1, [], [7 49 0 36], 4, [specialist specialist generalist specialist]
1, -5, -1, [], [42 21 40 20 27], 5, [specialist specialist specialist specialist specialist]
1, -3, 0, [], [42 6 3 36 13], 5, [specialist specialist specialist specialist specialist]
1, 4, 5, [], [31 4 48 45 19 33], 6, [generalist specialist specialist specialist specialist specialist specialist generalist]
1, 1, 0, [], [3 13 25 48 42], 5, [generalist specialist specialist specialist specialist specialist]
1, -3, -4, [], [7 13 44 9], 4, [specialist specialist specialist specialist]
1, 1, -5, [], [35 14 4], 3, [specialist specialist specialist specialist]
1, 3, 1, [], [48 25 15 3 28 37], 6, [generalist specialist specialist specialist specialist specialist]
1, 5, -1, [], [39 33], 2, [specialist specialist]
1, 0, -3, [], [44 42], 2, [specialist specialist]
1, 2, -4, [], [31 25 7 30 3 16 22 46 41], 9, [specialist specialist specialist specialist specialist specialist specialist specialist generalist]
1, 3, 2, [], [7 24 0 15 47 25 48 37], 8, [specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist]
1, -5, 4, [], [33 38 2], 3, [specialist specialist specialist specialist]
1, 2, -2, [], [43 0 1], 3, [specialist specialist specialist]
1, 4, 2, [], [18], 1, [specialist]
1, -4, -2, [], [13 49 47 11 4], 5, [generalist specialist generalist specialist specialist]
1, -1, -4, [], [10 47 48 38 5 25 34 16], 8, [specialist generalist specialist specialist specialist generalist specialist specialist]
1, 5, 1, [], [47 18 12 6 0], 5, [specialist specialist generalist specialist specialist]
1, -4, 2, [], [46 24 43 47 42 1], 6, [generalist specialist specialist specialist generalist specialist]
1, 5, 2, [], [12 17 10], 3, [specialist specialist specialist]
1, 5, 5, [], [46 33 47 11], 4, [generalist specialist specialist generalist]
1, -1, -3, [], [11 17 27 48 34 12], 6, [generalist specialist specialist specialist specialist specialist]
1, 4, -4, [], [38 5 23 11 20], 5, [specialist specialist specialist specialist specialist]
1, -4, -5, [], [42], 1, [specialist]
1, -5, -3, [], [48 12 19], 3, [generalist specialist specialist]
1, -4, 5, [], [17 16 8 2], 4, [specialist specialist specialist specialist specialist specialist specialist]
1, 2, -5, [], [33 27 35 44 1 46 22 10 25 16 5], 11, [specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -4, -4, [], [47 46], 2, [generalist generalist]
1, 3, 0, [], [18 7 25 49], 4, [generalist specialist specialist specialist]
1, -4, 4, [], [48 49 5 20 13], 5, [specialist generalist generalist specialist specialist]
1, -1, 0, [], [7 44 6 45 13 46], 6, [generalist specialist generalist specialist specialist specialist]
1, -4, -1, [], [47 0 24 23], 4, [specialist generalist specialist specialist]
1, 2, 5, [], [6 33 38 22 41 10], 6, [specialist specialist specialist specialist specialist specialist specialist]
1, 4, 1, [], [29 45 49], 3, [generalist generalist specialist]
1, 1, 3, [], [15 9 46], 3, [specialist generalist specialist]
1, -4, 1, [], [27 40 0 24], 4, [specialist specialist specialist specialist]
1, 5, 0, [], [33], 1, [specialist]
1, 0, 4, [], [5 26 47 48 16], 5, [specialist specialist generalist specialist generalist]
1, -2, 0, [], [45], 1, [generalist]
1, 5, -3, [], [45], 1, [generalist]
1, -5, -4, [], [16 15 45 46], 4, [specialist generalist generalist specialist]
1, -4, 0, [], [22 20 15 47 6 39 36], 7, [specialist specialist specialist specialist generalist specialist specialist]
1, 0, -5, [], [39 0 16 41], 4, [specialist specialist specialist specialist]
1, 4, -5, [], [46 21 48 35 12], 5, [specialist specialist generalist specialist generalist generalist]
1, -2, -3, [], [38 35 48 45 18 8], 6, [specialist specialist generalist specialist generalist specialist]
1, 2, 0, [], [39 48 29 42 21 18 3], 7, [specialist specialist generalist specialist specialist specialist specialist generalist]
1, 2, 1, [], [23 26 33 36], 4, [specialist specialist specialist specialist]
1, 5, -5, [], [22 0 38 41 33 17 23], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, 2, 2, [], [43 7 39 29 1 33 35 17 49], 9, [generalist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -3, 2, [], [19 48 41 36 33], 5, [specialist specialist specialist generalist specialist]
1, 4, 4, [], [49 15 11], 3, [specialist specialist generalist]
1, 5, -2, [], [41 10 7], 3, [specialist specialist specialist]
1, -3, 1, [], [1 3 31 20 25], 5, [specialist specialist specialist specialist specialist]
1, 0, -1, [], [28 47], 2, [specialist generalist generalist]
1, 1, 4, [], [38 48], 2, [generalist specialist]
1, -1, 2, [], [35 26 10 0 47 15 44 45], 8, [specialist specialist specialist generalist generalist specialist specialist specialist]
1, -2, -2, [], [48 0 45 14], 4, [specialist specialist generalist generalist]
1, -5, 1, [], [36 47 35 31], 4, [generalist specialist specialist specialist]
1, -1, 5, [], [48 22 32 38 27], 5, [specialist specialist specialist generalist specialist specialist specialist]
1, 3, 4, [], [43 18 46 5], 4, [generalist specialist specialist specialist]
1, 5, 3, [], [19 39 49], 3, [generalist specialist specialist]
1, 0, 2, [], [33 6 25 47 4], 5, [specialist specialist generalist specialist specialist specialist]
1, -2, 4, [], [28 36 21 23], 4, [specialist specialist specialist specialist specialist]
1, 0, -2, [], [33], 1, [specialist]
1, -3, -2, [], [31 19 33 11], 4, [specialist specialist specialist specialist]
1, 1, 2, [], [8 7 20 5 28 21 18 34], 8, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, -1, 4, [], [23], 1, [specialist]
1, -1, 1, [], [45 20 11 0], 4, [specialist generalist specialist specialist generalist]
1, -2, -1, [], [33 45 6 26], 4, [specialist specialist specialist generalist]
1, 2, -1, [], [48 0 39], 3, [specialist generalist specialist generalist generalist]
1, 3, -4, [], [46 30 17], 3, [generalist specialist specialist]
1, 1, 5, [], [7 46 5 34], 4, [generalist specialist generalist specialist specialist]
1, 4, 0, [], [], 0, []
1, 1, -4, [], [3 46 8 16 45 18 35], 7, [specialist generalist specialist specialist specialist generalist specialist]
1, -4, -3, [], [9 43 5 42 6 7 48 46], 8, [specialist specialist generalist specialist specialist generalist specialist specialist specialist]
1, -2, 1, [], [38 11 18 39], 4, [specialist specialist specialist specialist]
1, 4, -1, [], [21 49 47 46 28 24 40], 7, [specialist specialist specialist specialist specialist generalist generalist generalist]
2, -2, -1, [17 12 20 45 47 49 46], [47 20 45 49 48 39], 5, [generalist specialist generalist specialist generalist generalist generalist]
2, 2, 1, [21 46 48], [46 21 48 33 39], 2, [specialist generalist specialist generalist specialist specialist]
2, -3, 1, [48 49 46 20], [46 49 48], 1, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 2, -5, [21 10 45 16], [20 16 45 10], 2, [generalist specialist specialist specialist specialist]
2, -4, 2, [17 25 46 49 48 10 47], [49 21 17 48 46], 4, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist specialist generalist generalist specialist]
