Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 1, 2, [], [10 48], 2, [generalist specialist]
1, 4, -4, [], [28 3 21 44 49 24 35 8 40 7], 10, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist]
1, 1, -5, [], [3 45 35 41 4 15], 6, [specialist generalist specialist specialist specialist specialist]
1, -5, 1, [], [17 16 49 13], 4, [generalist specialist specialist specialist]
1, 3, 5, [], [29 44 47 48 9 25 35 32 46], 9, [specialist specialist generalist specialist specialist specialist generalist generalist specialist]
1, -1, -5, [], [49 9 42], 3, [specialist specialist generalist]
1, -3, 2, [], [26 31 35 0 34 47 39], 7, [specialist specialist specialist generalist specialist specialist specialist]
1, 2, -2, [], [27 11 25], 3, [specialist specialist specialist]
1, -1, 1, [], [4 36 45], 3, [specialist specialist generalist]
1, 4, 1, [], [1 35 29 49 2 46 37], 7, [generalist generalist specialist specialist specialist specialist specialist]
1, 1, -4, [], [15 0 27], 3, [specialist specialist specialist]
1, 3, -4, [], [20 24 2 14 10 48], 6, [specialist specialist specialist generalist specialist specialist]
1, 0, -4, [], [30], 1, [specialist]
1, -5, -5, [], [45 39 48 43 41], 5, [specialist specialist generalist specialist generalist]
1, 2, 3, [], [16 2 43 48 27 26], 6, [specialist specialist specialist specialist generalist specialist]
1, -4, -4, [], [13 39], 2, [specialist specialist]
1, 0, 4, [], [42 47 41 8], 4, [generalist specialist specialist specialist]
1, -3, -3, [], [32 12 37 13 9 0], 6, [specialist specialist specialist specialist specialist specialist]
1, 3, 2, [], [29 32 26 21 48 30 45 14], 8, [specialist specialist specialist generalist specialist generalist specialist specialist]
1, -1, 0, [], [31 10 22], 3, [specialist specialist specialist]
1, 3, 4, [], [5 47 46 19 21 40 48], 7, [generalist specialist specialist generalist specialist specialist generalist]
1, 0, -5, [], [47 43 45 24], 4, [generalist specialist specialist generalist]
1, 5, 2, [], [13 46], 2, [specialist generalist]
1, -2, -4, [], [4 49 29 5], 4, [generalist specialist specialist specialist]
1, 2, 5, [], [14 11 35], 3, [specialist specialist specialist specialist]
1, -2, -5, [], [42 10 6 5 49], 5, [generalist specialist specialist specialist specialist]
1, 2, -1, [], [36 19 30 4 32 34 37], 7, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 3, -5, [], [32 18 22 47], 4, [generalist specialist specialist specialist]
1, 0, -3, [], [13], 1, [specialist]
1, -5, -1, [], [46 47 8 49 27 21 48], 7, [generalist generalist specialist generalist specialist generalist specialist]
1, 3, -1, [], [9 8 46 36], 4, [specialist specialist generalist specialist]
1, -1, 4, [], [0 6 13], 3, [specialist specialist specialist]
1, 5, -2, [], [43], 1, [specialist]
1, 3, -2, [], [47 23 26 45 27], 5, [specialist generalist specialist generalist specialist specialist]
1, 0, 3, [], [11 9 48 6 44 37], 6, [specialist specialist specialist specialist generalist specialist]
1, -3, -4, [], [], 0, []
1, -1, -4, [], [48 31], 2, [generalist specialist]
1, -3, 5, [], [35 41 26 6], 4, [specialist specialist specialist specialist]
1, -2, -1, [], [46 37 49 22], 4, [generalist specialist specialist generalist generalist]
1, 1, -1, [], [27 15 5 47 46 8], 6, [specialist specialist specialist specialist specialist generalist generalist]
1, -1, 5, [], [48 9 24], 3, [specialist generalist specialist]
1, -4, 5, [], [20 35 7 32 0 28], 6, [specialist specialist specialist specialist specialist specialist]
1, 4, 5, [], [37 38 16 9 48 47], 6, [generalist specialist specialist generalist generalist specialist specialist]
1, -4, 4, [], [30 19 29], 3, [specialist specialist specialist]
1, 1, 5, [], [37 9 45 13 28 21], 6, [specialist specialist specialist specialist specialist generalist]
1, -2, 1, [], [0 9 11 19 46 49 38 35 14], 9, [generalist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist]
1, 0, 0, [], [4 13 32 42], 4, [specialist specialist specialist specialist]
1, 5, 1, [], [7 3 28 11 14 31 17 8 49], 9, [specialist specialist specialist specialist specialist specialist specialist generalist specialist]
1, -1, 3, [], [47 40 3], 3, [specialist generalist specialist]
1, -4, 0, [], [34 35 40 8 43 48], 6, [generalist specialist specialist specialist specialist specialist]
1, 4, -2, [], [33 47 45 6 34 27 46 26 17], 9, [generalist specialist specialist generalist specialist generalist specialist specialist specialist]
1, 0, -2, [], [22 9 20 21 34 31], 6, [specialist specialist specialist specialist specialist specialist]
1, -5, 0, [], [49 24 25 6 21 20 15 32], 8, [specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, 5, -5, [], [23 21 11 29 48], 5, [specialist specialist specialist specialist generalist specialist]
1, -1, -1, [], [47 18], 2, [generalist specialist]
1, -2, -3, [], [7 9 39 46 45], 5, [specialist generalist specialist generalist specialist]
1, -2, 0, [], [5 18 49 19], 4, [specialist specialist specialist generalist]
1, 1, 0, [], [47 29 43], 3, [generalist specialist specialist]
1, -4, 1, [], [30 32 33], 3, [specialist specialist specialist]
1, -1, -3, [], [38], 1, [specialist]
1, -4, 2, [], [7 34 41 45 20], 5, [specialist specialist specialist specialist specialist generalist]
1, -3, -1, [], [48 20 3 22 46 19 49], 7, [specialist generalist specialist generalist generalist specialist specialist]
1, -5, 2, [], [47 13 26 19 18 46 45], 7, [specialist generalist specialist generalist specialist generalist specialist]
1, 1, 4, [], [22 4 35 46 34 27 12], 7, [specialist generalist specialist specialist specialist specialist specialist]
1, 4, 4, [], [39 46 42 2 11], 5, [generalist specialist specialist specialist specialist]
1, 3, 0, [], [12 45 49 48 25], 5, [generalist specialist generalist generalist specialist]
1, 5, 0, [], [19 4 32 0 45 8], 6, [specialist specialist generalist specialist specialist specialist]
1, -3, 1, [], [9 41], 2, [specialist specialist]
1, -3, -2, [], [26 18 46 45], 4, [specialist generalist specialist generalist]
1, 3, -3, [], [18 48 5 49 32 10], 6, [specialist generalist specialist specialist generalist specialist]
1, 0, 1, [], [11 35 8 26], 4, [specialist specialist specialist specialist]
1, 3, 3, [], [12 10 44 21], 4, [specialist specialist specialist specialist]
1, -5, 4, [], [46 18 44], 3, [generalist specialist specialist]
1, -4, -2, [], [1 49 41 35 15 28], 6, [generalist specialist specialist specialist specialist specialist]
1, -5, -4, [], [29 13 39 26 20 17 28], 7, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, -5, -2, [], [49 4 28 29 46 27], 6, [generalist specialist specialist generalist specialist specialist]
1, -3, 4, [], [44], 1, [specialist]
1, 0, 5, [], [42 40], 2, [specialist specialist]
1, 2, -3, [], [33 49 36], 3, [specialist specialist generalist]
1, -3, 0, [], [46 33 18 48 26 35 38], 7, [specialist specialist specialist specialist specialist generalist generalist generalist]
1, 2, 4, [], [1 9], 2, [specialist specialist]
1, 1, 3, [], [12 15 46 44 14], 5, [generalist specialist specialist specialist specialist]
1, 5, 3, [], [27 9 8 29 46 21], 6, [specialist specialist generalist specialist specialist specialist]
1, 2, 2, [], [6 26 38 5 39 17 31 45], 8, [specialist specialist specialist specialist specialist generalist specialist specialist]
1, 4, 0, [], [47 29 9 28 34], 5, [specialist specialist specialist generalist specialist]
1, 3, 1, [], [45 46 30 41 34], 5, [specialist specialist generalist generalist generalist specialist generalist]
1, 4, 3, [], [32], 1, [specialist]
1, 1, 1, [], [33 19 22 23 17 31 48 35 49 15 40], 11, [generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist]
1, -5, -3, [], [39], 1, [specialist]
1, 4, 2, [], [15], 1, [specialist]
