Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -3, 5, [], [49 22 8 43 45 24], 6, [specialist specialist generalist specialist generalist specialist]
1, -5, -4, [], [23 18 31 38], 4, [specialist specialist specialist specialist]
1, 1, 4, [], [8 15 28 11 45], 5, [specialist generalist specialist specialist specialist]
1, 0, 2, [], [46 6 49 5 35], 5, [specialist generalist specialist specialist generalist]
1, -1, 5, [], [49 3 6 48 0], 5, [specialist generalist generalist specialist specialist]
1, 5, 0, [], [12 0 44], 3, [specialist specialist specialist]
1, 2, -3, [], [49], 1, [generalist]
1, -5, -5, [], [42 23 31 47 45 34], 6, [generalist specialist specialist generalist specialist specialist]
1, 4, 3, [], [8 40], 2, [specialist specialist]
1, -5, 5, [], [29 6 44 33], 4, [specialist specialist specialist specialist]
1, -1, -3, [], [19 49 40 21], 4, [specialist specialist generalist specialist]
1, 3, 3, [], [45 22 33 30 19 47 25 13], 8, [specialist specialist specialist specialist specialist generalist specialist generalist]
1, 0, 3, [], [9 7 8 32 5 48 46], 7, [generalist specialist specialist specialist specialist specialist generalist]
1, 0, -5, [], [41 11 24 47], 4, [specialist specialist generalist specialist]
1, 0, -1, [], [49 31 38 8], 4, [specialist generalist specialist specialist]
1, 5, 2, [], [45 10 22 13 1], 5, [specialist generalist specialist specialist generalist specialist]
1, -1, 4, [], [47 34 16 12 40 17 26], 7, [specialist specialist specialist specialist generalist specialist specialist]
1, 1, -2, [], [36 46 45 18], 4, [specialist generalist specialist generalist generalist]
1, 4, -2, [], [9 32 20 38 41 3], 6, [specialist specialist specialist specialist specialist specialist]
1, -4, 2, [], [32 38 35 1 49 33], 6, [specialist generalist specialist specialist specialist specialist]
1, 4, 0, [], [37 4 49], 3, [specialist generalist specialist]
1, 0, 0, [], [48 34], 2, [specialist generalist]
1, 5, 5, [], [49 19 43], 3, [specialist generalist specialist]
1, 3, -2, [], [39 19], 2, [specialist specialist]
1, -3, -5, [], [22 42 2], 3, [specialist specialist specialist]
1, 5, -3, [], [32 12 38 31 28 34], 6, [specialist specialist specialist specialist specialist specialist]
1, 4, -4, [], [29 20 47 5], 4, [specialist specialist generalist specialist]
1, 1, -3, [], [38 0 45], 3, [specialist specialist generalist specialist generalist]
1, -4, 4, [], [28 8 49 35], 4, [specialist generalist specialist specialist]
1, -5, 4, [], [19 36 1], 3, [specialist specialist specialist]
1, 2, 4, [], [2 26], 2, [specialist specialist]
1, -3, -2, [], [34 14 29 18 12 26 49], 7, [generalist specialist specialist specialist specialist specialist specialist]
