Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 5, 4, [], [9 36 46], 3, [specialist generalist specialist]
1, -5, 4, [], [18 16 3 2], 4, [specialist specialist specialist specialist]
1, 3, 1, [], [3 31 39 4], 4, [specialist specialist specialist specialist]
1, 0, -4, [], [17 38 46], 3, [generalist specialist specialist]
1, 2, -1, [], [7 40 35 30], 4, [specialist specialist specialist specialist specialist specialist]
1, -1, 1, [], [33 36 47], 3, [generalist specialist specialist]
1, -1, 0, [], [10 31 5 49 47], 5, [generalist specialist specialist specialist generalist]
1, -3, 0, [], [13 10 22 9 4], 5, [specialist specialist specialist specialist specialist specialist]
1, -5, 0, [], [48 46 35 45 27 36 49], 7, [generalist specialist generalist specialist specialist generalist generalist generalist]
1, 2, -5, [], [1 40 26], 3, [specialist specialist specialist]
1, -4, -5, [], [22 47 7 48 24 37 27 49], 8, [generalist specialist specialist specialist specialist generalist specialist generalist]
1, 5, -1, [], [5 37 45 49 3], 5, [specialist specialist specialist generalist generalist]
1, -5, 2, [], [49 36 1 46], 4, [generalist specialist specialist generalist]
1, -5, -3, [], [10 6 16 47], 4, [specialist specialist specialist generalist]
1, -4, 0, [], [32 48 47 39], 4, [specialist generalist generalist specialist]
1, 0, 3, [], [48 34 46], 3, [generalist specialist generalist]
1, 3, 0, [], [45 29 49 8 18 31], 6, [specialist generalist specialist generalist specialist specialist generalist specialist]
1, 4, -5, [], [43 48 42], 3, [specialist generalist specialist]
1, 0, 2, [], [44 18 19 36], 4, [specialist specialist specialist specialist]
1, -4, 5, [], [45 47 13 24 43 2 49], 7, [specialist generalist generalist generalist generalist specialist specialist generalist specialist]
1, -3, 5, [], [47 21 1], 3, [specialist generalist specialist]
1, -3, 3, [], [42 40 45 49 33], 5, [specialist specialist generalist specialist generalist]
1, 4, 5, [], [47 20], 2, [specialist generalist]
1, -2, 1, [], [44 36 10], 3, [specialist specialist specialist]
1, 3, -3, [], [12 6 48 39 1], 5, [specialist specialist specialist specialist generalist]
1, -2, -5, [], [7 12 28 23 4 37], 6, [specialist specialist specialist specialist specialist specialist]
1, 1, 3, [], [37 36 20], 3, [specialist specialist specialist]
1, 5, -4, [], [9 44 39 16], 4, [specialist specialist specialist specialist]
1, -1, 3, [], [49 48], 2, [generalist generalist]
1, 3, -4, [], [46 16 40 35 37 48], 6, [generalist specialist specialist specialist specialist generalist generalist]
1, -4, 4, [], [10 20 45 48 17], 5, [generalist generalist specialist specialist specialist]
1, 5, 2, [], [37 34 11], 3, [specialist specialist specialist]
1, 1, 0, [], [39 49 40], 3, [specialist generalist specialist]
1, 3, -5, [], [7 13 21 22 42 40 20 46 35 32 16 12], 12, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 2, -3, [], [13 28 16 45], 4, [specialist specialist specialist specialist generalist]
1, 2, 4, [], [24 15 0 29 1 49 23 10 14], 9, [specialist specialist specialist specialist generalist specialist specialist specialist specialist]
1, -3, -3, [], [48 35 34 39 19], 5, [specialist specialist specialist specialist generalist specialist specialist]
1, -1, -3, [], [49 46 5 48 9 1], 6, [specialist generalist specialist generalist generalist generalist specialist]
