Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -3, 5, [], [24 30 35 31 45], 5, [specialist specialist specialist specialist generalist]
1, 2, -5, [], [9 48 35 11], 4, [specialist generalist specialist specialist]
1, -4, -2, [], [11 32 20], 3, [specialist specialist specialist specialist]
1, 4, 1, [], [47 37 49 8 17 46 24 23 26 34], 10, [specialist specialist generalist specialist specialist specialist generalist specialist specialist generalist]
1, 3, -3, [], [32 0 29 47 28], 5, [specialist specialist generalist specialist specialist]
1, 1, 5, [], [7 46], 2, [specialist generalist]
1, 1, -3, [], [2 38], 2, [specialist specialist]
1, -4, 3, [], [3 19 8 27 9 32], 6, [specialist specialist specialist specialist specialist specialist]
1, 5, -2, [], [18 7 11 42 46 22 0 48], 8, [generalist generalist specialist specialist specialist generalist specialist specialist specialist]
1, -5, 1, [], [18 4 42 44 10], 5, [specialist specialist specialist specialist specialist]
1, 2, -1, [], [45 40 1 19 14 20], 6, [generalist specialist specialist specialist specialist specialist generalist specialist specialist]
1, 5, 3, [], [33 19 48 9 15], 5, [specialist generalist specialist specialist specialist]
1, 0, -4, [], [45 46 0 22 1], 5, [generalist generalist generalist specialist specialist specialist generalist]
1, 1, 4, [], [46 12 38 41], 4, [specialist specialist generalist specialist]
1, 4, -2, [], [29 44 46 33], 4, [generalist specialist specialist specialist specialist]
1, 0, -5, [], [24 47 0 27 4], 5, [generalist specialist specialist specialist specialist]
1, -1, -3, [], [45 29 23 4], 4, [specialist specialist generalist specialist generalist]
1, -2, 1, [], [28 5 1], 3, [specialist specialist specialist]
1, -3, -4, [], [29 19 40 36 2 10], 6, [specialist specialist specialist specialist specialist specialist]
1, 4, -4, [], [47 33 12 45], 4, [specialist generalist specialist generalist]
1, -2, 3, [], [39 43], 2, [specialist specialist]
1, 4, 3, [], [45 38 49 18 13], 5, [generalist specialist specialist specialist generalist]
1, -5, 5, [], [49 30 19 42 47], 5, [specialist specialist specialist specialist generalist generalist]
1, -4, -4, [], [2 40 7], 3, [specialist specialist specialist]
1, -3, 2, [], [22], 1, [specialist]
1, 0, 5, [], [47 46], 2, [generalist generalist]
1, 0, 3, [], [10 35 25 7], 4, [specialist specialist specialist specialist]
1, -3, 4, [], [24 30 10 4 45], 5, [specialist specialist generalist specialist specialist]
1, -1, 0, [], [32 19 13 46], 4, [generalist specialist specialist specialist]
1, -4, -3, [], [14 16 11 49 37 44], 6, [generalist specialist specialist specialist generalist specialist specialist]
1, -1, 1, [], [26 49], 2, [generalist specialist specialist]
1, -1, -1, [], [47 18 44 28 48 32 39], 7, [specialist specialist specialist generalist specialist generalist specialist]
1, -5, -3, [], [34 9 23 38 6 1 45], 7, [specialist specialist specialist specialist generalist specialist specialist]
1, 2, -2, [], [46 1 28 24 12], 5, [specialist specialist generalist specialist specialist]
1, -5, -1, [], [46 14 27 12 28], 5, [specialist generalist specialist specialist specialist]
1, -1, -4, [], [6 1 16 29], 4, [specialist specialist specialist specialist]
1, 0, 0, [], [35 46 15 41 39], 5, [generalist specialist specialist specialist specialist]
1, -4, 5, [], [35 47 13 15 16], 5, [specialist specialist specialist specialist generalist]
1, 1, -4, [], [47 1], 2, [specialist generalist]
1, 2, 4, [], [45 35], 2, [generalist specialist]
1, 1, -1, [], [2 43 15], 3, [specialist specialist specialist]
1, -5, -2, [], [3 5], 2, [specialist specialist]
1, 1, -5, [], [26 38], 2, [specialist specialist]
1, 3, 0, [], [2 40 26 6 15 24 35 49 23], 9, [specialist specialist specialist generalist specialist specialist specialist specialist specialist]
1, -4, 1, [], [34 28 35], 3, [specialist specialist specialist]
1, 1, 1, [], [7 31 27 39 23 46], 6, [generalist specialist specialist specialist specialist specialist]
1, -4, -5, [], [27 31 13 42 10 0 32 17], 8, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, 3, 1, [], [37 12 41 28 24 23 30 27], 8, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, 1, 2, [], [33 39 32 36 49 45], 6, [specialist specialist generalist generalist specialist specialist]
1, -1, 2, [], [7 6 17 46], 4, [specialist specialist generalist specialist]
1, -2, 2, [], [23 33 46 16 18 2 5], 7, [specialist specialist generalist specialist specialist specialist specialist]
1, 0, -3, [], [20 26 45], 3, [specialist specialist generalist]
1, -2, -3, [], [41 22 1 34 16], 5, [specialist specialist specialist specialist specialist]
1, -5, 3, [], [48 1], 2, [specialist generalist]
1, 2, -3, [], [37 43 5 39 16 8 28], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, -1, 4, [], [6], 1, [specialist]
1, -4, 4, [], [0 41 22 8 25], 5, [specialist specialist specialist specialist specialist]
1, -2, 0, [], [45 41 48], 3, [generalist generalist generalist specialist]
1, 4, 2, [], [25 47 8 49], 4, [generalist generalist specialist specialist]
1, 2, 2, [], [18 49 35], 3, [generalist specialist specialist]
1, -2, -5, [], [23 46 38 24 44 25], 6, [specialist specialist generalist specialist specialist specialist specialist]
1, -1, 5, [], [46 32 5 48 11 10 39], 7, [specialist specialist generalist specialist specialist specialist generalist specialist]
1, 2, -4, [], [49 48 7], 3, [specialist generalist generalist]
1, 3, 5, [], [9 33 6 49 47], 5, [specialist specialist generalist generalist specialist]
1, 5, 0, [], [6 29 0 44 19 33], 6, [specialist specialist specialist specialist specialist specialist]
1, -1, -5, [], [48 34 4 10 47 45], 6, [specialist generalist generalist generalist specialist specialist]
