Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 5, 3, [], [47 24 4 20 0 1 12], 7, [specialist specialist specialist specialist specialist generalist specialist]
1, 5, -1, [], [45 37 0 20 27 14], 6, [specialist specialist specialist specialist specialist generalist generalist specialist]
1, -2, 4, [], [14 41 45 48], 4, [generalist specialist specialist generalist]
1, -3, 5, [], [48 34 14 33 13], 5, [specialist generalist specialist specialist specialist specialist]
1, 5, 5, [], [46 4 32 33 17 47], 6, [specialist specialist specialist generalist specialist specialist generalist specialist]
1, -2, 2, [], [26 28 23], 3, [specialist specialist specialist]
1, -5, -3, [], [30 45], 2, [specialist generalist]
1, 3, 1, [], [40 1 18], 3, [specialist specialist specialist]
1, 2, 5, [], [30 27 17 31 47], 5, [specialist generalist specialist specialist specialist]
1, -3, 0, [], [45 39 15 36], 4, [specialist specialist specialist generalist]
1, 3, -2, [], [24 17 6 20], 4, [specialist specialist specialist specialist]
1, -5, -4, [], [36 47], 2, [specialist generalist]
1, 4, -3, [], [26 44 48 37 4 43 47], 7, [specialist specialist generalist generalist specialist specialist specialist specialist]
1, 4, -4, [], [48 32 22 0], 4, [specialist generalist specialist specialist]
1, 5, -5, [], [30 29 40 18 47 46], 6, [specialist specialist generalist specialist generalist specialist]
1, -3, 3, [], [], 0, []
1, -1, 5, [], [21 34 17 18 49 28 22 46], 8, [generalist specialist specialist specialist specialist generalist specialist specialist]
1, -1, 3, [], [23], 1, [specialist]
1, 3, 5, [], [32 41 35 26 31], 5, [specialist specialist specialist specialist specialist]
1, -5, -5, [], [49 18 28 25 2 41 46 14 37], 9, [generalist specialist generalist specialist specialist generalist specialist specialist specialist specialist]
1, -3, 4, [], [32 3 5], 3, [specialist specialist specialist]
1, -5, 1, [], [11 13 39 29], 4, [specialist specialist specialist specialist specialist]
1, -4, 4, [], [46 38 32 47 45], 5, [specialist generalist generalist generalist generalist specialist]
1, 4, 3, [], [34 4 47 29], 4, [specialist generalist specialist specialist specialist]
1, -4, -2, [], [45 13 24 30 47], 5, [specialist specialist generalist specialist specialist generalist]
1, -5, -1, [], [21 15 23 31], 4, [specialist specialist specialist specialist specialist]
1, -4, 3, [], [47 28 14 45 46], 5, [generalist generalist generalist specialist specialist]
1, -4, -3, [], [16 32 12 30 13 26 3], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, 1, 3, [], [4 47 1 9], 4, [specialist specialist generalist specialist]
1, 1, -3, [], [21 48 11 40 47 5 2], 7, [specialist specialist specialist generalist specialist generalist specialist]
1, -3, -2, [], [47 21 2 36 48 39 3 46], 8, [specialist generalist generalist specialist specialist specialist generalist specialist]
1, 0, 4, [], [49 47 25 9 5 45 29], 7, [specialist specialist specialist generalist generalist specialist generalist]
1, 4, 2, [], [9 11 46 47], 4, [generalist specialist generalist specialist]
1, 0, -1, [], [47 45 41 36 48 17 28], 7, [generalist specialist generalist specialist generalist generalist specialist specialist]
1, 5, -2, [], [14 6 47], 3, [generalist specialist specialist specialist]
1, -1, 4, [], [42], 1, [specialist]
1, 2, -2, [], [28 23 29 7], 4, [specialist specialist specialist specialist]
1, 1, -5, [], [32 43 30 25 18 28], 6, [specialist specialist specialist specialist specialist specialist]
1, -3, 2, [], [30 10 21], 3, [specialist specialist specialist]
1, 0, 3, [], [18 49 13 5], 4, [specialist generalist specialist specialist]
1, -2, 0, [], [0 44], 2, [specialist specialist]
1, 0, -4, [], [38 48 2 9 45], 5, [generalist specialist specialist specialist generalist]
1, 2, 2, [], [18 36 33 17 43], 5, [specialist specialist specialist specialist specialist specialist]
1, 5, 4, [], [19 9 49 44 47], 5, [generalist specialist generalist specialist specialist specialist]
1, 1, 2, [], [23 39], 2, [specialist specialist]
1, -5, 5, [], [3 49 38 30 46 44], 6, [generalist generalist specialist specialist specialist specialist]
1, -2, -5, [], [18 0 49 32], 4, [specialist specialist generalist specialist]
1, 1, 4, [], [25 48 47 38], 4, [specialist specialist generalist generalist]
1, 2, -1, [], [48 46 13 15 37 12 4], 7, [specialist specialist specialist generalist generalist specialist specialist]
1, -1, 0, [], [13 23], 2, [specialist specialist]
1, -4, 2, [], [27 29], 2, [specialist specialist]
1, 4, -2, [], [3 47 11 31], 4, [specialist generalist specialist specialist]
1, 5, -3, [], [49 19 12 11 40], 5, [specialist specialist specialist specialist generalist]
1, -5, 4, [], [48 15 17 26], 4, [specialist specialist generalist specialist]
1, -3, -5, [], [29 27 13 48], 4, [specialist generalist specialist specialist]
1, -1, -5, [], [8 46 26], 3, [generalist specialist specialist generalist]
1, 0, 0, [], [22 18 3], 3, [specialist specialist specialist]
1, 3, -4, [], [49 22 21], 3, [generalist specialist specialist]
1, 2, -5, [], [49 9 37 7 11], 5, [specialist specialist generalist specialist specialist]
1, -4, 5, [], [47 31 46 37], 4, [generalist specialist generalist specialist generalist]
1, 2, 0, [], [42 7], 2, [specialist specialist]
1, -2, 3, [], [48 3 32 5 6 29], 6, [specialist specialist specialist specialist generalist specialist]
1, 4, 5, [], [45 43], 2, [specialist generalist]
1, -4, 1, [], [27 0 14 32], 4, [specialist specialist specialist specialist]
1, -4, -5, [], [25 37], 2, [specialist specialist]
1, -2, -2, [], [20 39 17], 3, [specialist specialist specialist]
1, 0, -2, [], [46 48 6 29 20 8], 6, [specialist generalist specialist generalist specialist generalist specialist]
1, 4, 0, [], [39 45 37 16 3 5 40 20], 8, [generalist specialist specialist specialist specialist specialist specialist specialist]
1, 3, -3, [], [49 10 9 26 36 3 25 28 41], 9, [specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist]
1, -5, 2, [], [16 47 46 44], 4, [generalist generalist generalist specialist specialist]
1, 3, 2, [], [42 2 30 17 5], 5, [specialist specialist specialist specialist specialist]
1, -4, -1, [], [47 9], 2, [generalist specialist]
1, 4, -5, [], [49 29 18 41], 4, [specialist generalist specialist specialist]
1, 5, 1, [], [41 38 17 46 3], 5, [specialist specialist specialist specialist generalist]
1, 5, -4, [], [7], 1, [specialist]
1, -5, -2, [], [1 35 5 43 38 24], 6, [specialist specialist specialist specialist specialist specialist]
1, 2, -4, [], [5 44 12], 3, [specialist specialist specialist]
1, 2, -3, [], [9 7 15 17 49 22 37], 7, [specialist specialist specialist specialist generalist specialist specialist]
1, -2, -4, [], [40], 1, [specialist]
1, 3, 4, [], [5], 1, [specialist]
1, 1, 1, [], [4 21 35], 3, [specialist specialist specialist]
1, -3, -4, [], [22], 1, [specialist]
1, -5, 0, [], [8 14 2 37 12], 5, [specialist specialist specialist specialist specialist]
1, 5, 2, [], [44 18 13], 3, [specialist specialist specialist]
1, -4, 0, [], [46 43 29 20 30 9], 6, [generalist specialist specialist specialist specialist generalist specialist]
1, -1, -2, [], [34 48 40 25 33 45 49 8], 8, [specialist generalist specialist generalist generalist specialist specialist generalist specialist]
1, 3, 3, [], [9 34 39 25 19 6], 6, [specialist specialist specialist specialist specialist specialist specialist]
1, 4, -1, [], [9 30 20], 3, [specialist specialist specialist]
1, 1, -4, [], [32 1 24 49 18], 5, [specialist specialist specialist generalist specialist specialist]
1, 0, 2, [], [31 15 40 30], 4, [specialist specialist specialist specialist]
1, 0, -3, [], [4 36 45], 3, [generalist specialist specialist specialist]
1, -3, -1, [], [20 45 41 0 25 22], 6, [generalist specialist specialist specialist specialist specialist]
1, -1, -1, [], [40 48 14 10], 4, [specialist specialist generalist specialist]
1, 1, -1, [], [2 48 16 41 46 33], 6, [generalist specialist specialist generalist specialist specialist]
1, 4, 4, [], [34 7 43 11 47 49], 6, [generalist specialist specialist specialist generalist specialist]
1, -1, 1, [], [6 10 16], 3, [specialist specialist specialist specialist]
1, 1, 5, [], [2 47 39 40 48 8], 6, [generalist specialist specialist generalist specialist specialist generalist]
1, -1, 2, [], [43 49], 2, [specialist generalist]
1, 0, 1, [], [26 41 42], 3, [specialist specialist specialist]
1, 5, 0, [], [41 42 16], 3, [specialist specialist specialist]
1, 2, 1, [], [28 46], 2, [specialist generalist]
1, -5, 3, [], [47 14 3 33 2 43 25], 7, [specialist specialist specialist specialist specialist specialist generalist specialist]
1, 2, 4, [], [46 14 47 44], 4, [generalist specialist generalist specialist]
1, -2, 5, [], [28 49 13 15 6 21 19], 7, [specialist specialist generalist specialist specialist specialist specialist]
1, 0, 5, [], [9 48 40 2 49], 5, [specialist generalist specialist generalist specialist]
1, 1, 0, [], [19 28 14 17 46 47 4], 7, [specialist generalist specialist specialist specialist specialist generalist]
1, -3, 1, [], [33 31 10 49 34 45 16 12], 8, [generalist specialist specialist specialist specialist specialist generalist specialist]
1, 2, 3, [], [26 7 13 6 43], 5, [specialist specialist specialist specialist specialist]
1, -4, -4, [], [22 18 9], 3, [specialist specialist specialist]
1, -1, -4, [], [6 12 48 47 9 21 36], 7, [specialist generalist specialist specialist specialist generalist specialist]
1, -3, -3, [], [32 20 47 16 33], 5, [generalist specialist specialist specialist specialist]
1, 0, -5, [], [21 29 3], 3, [specialist specialist specialist]
1, -2, -3, [], [35 48 39 26 42], 5, [specialist specialist specialist generalist specialist]
1, -2, 1, [], [43 5], 2, [specialist specialist]
1, -1, -3, [], [16 45 28 33 11 8 26], 7, [specialist generalist specialist generalist specialist specialist specialist specialist]
1, -2, -1, [], [41 17 39 24 16], 5, [specialist specialist specialist specialist specialist]
1, 4, 1, [], [1 3 28 13 34], 5, [specialist specialist specialist specialist specialist]
1, 3, 0, [], [19 8], 2, [specialist specialist]
1, 3, -5, [], [10 8 45], 3, [specialist specialist generalist]
1, 3, -1, [], [46], 1, [generalist]
1, 1, -2, [], [23 48 38 12 46], 5, [specialist specialist generalist specialist generalist]
2, -3, -2, [24 33 25 7 45], [7 33 24], 2, [specialist specialist specialist specialist specialist specialist specialist]
2, -1, 4, [45 23 48 40], [33 20 48 45], 4, [generalist generalist generalist specialist generalist specialist]
2, 3, 2, [46 48 49 2 45], [48 46 49 45 18], 2, [generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist]
2, 5, 0, [47 35 49 13 46 45 14], [14 47 49 45 35 46], 1, [generalist specialist generalist generalist generalist specialist generalist generalist generalist generalist specialist generalist generalist]
2, 4, 2, [48 39 49 3 46 45 14], [49 48 0 45 3 46 41], 4, [specialist generalist generalist generalist generalist specialist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist]
2, 3, -3, [45 49 33 46 48 20 47 35], [49 48 46 47 45 20 35], 1, [generalist generalist generalist generalist generalist specialist specialist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -3, -1, [40 39 20 25 10 7], [20 10 39 25 7 47 40], 1, [specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist]
2, -5, 4, [45 20 35 48 46], [46 45 48 35 33], 2, [generalist generalist generalist generalist specialist specialist specialist specialist generalist generalist generalist generalist generalist specialist generalist specialist generalist specialist]
2, 3, 3, [3 45 7 49], [20], 5, [specialist]
2, -1, 2, [7 20 33 48 49], [40 49 48 39], 5, [generalist generalist specialist specialist]
2, 2, -1, [49 48 46 45 34 47], [47 48 49 46 34 20 45], 1, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist specialist generalist generalist generalist generalist generalist specialist generalist]
2, -2, 3, [33 23], [23 33 7], 1, [specialist specialist specialist specialist]
2, -2, -1, [20 46 35 48 45 49], [46 49 45 48 10 35], 2, [generalist generalist generalist generalist specialist generalist generalist generalist generalist specialist generalist generalist]
2, -4, 4, [20 49], [20 39 49 33 35], 3, [specialist specialist specialist generalist specialist specialist specialist specialist]
2, 3, -5, [49 47 48 45 7 33], [45 47 49 48 35], 3, [generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 0, -2, [33 20 49 0], [20 23 25 33 49 24], 4, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist]
2, 2, 4, [45 48 47 7], [48 45 39], 3, [generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist]
2, 5, 1, [46 25 0 18 41 7], [18 41 25 39 49 7], 4, [specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist]
2, 4, -5, [49 32 0], [0 49 32 23 3], 2, [specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist]
2, -4, -2, [7 23], [23 3 7 40], 2, [specialist specialist specialist specialist specialist specialist]
2, 0, 2, [33 48 7 34 49 47], [48 47 45 23 20 34 37 49], 6, [specialist specialist generalist specialist generalist generalist generalist specialist]
2, 1, -3, [33 13 20 43 39], [20 13 33 0 39 49 43], 2, [specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist]
2, -5, -3, [7 26 33 46 40 23 30 43 37], [47 7 40 43 35 20 30 23 26 46 33], 4, [specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, -3, 5, [49 4 46 48 35 47], [33 48 46 49 47], 3, [generalist generalist generalist specialist generalist generalist generalist specialist generalist generalist generalist generalist generalist]
2, -1, -4, [45 35 48 47 49], [33 47 45 48 49], 2, [generalist generalist generalist generalist generalist generalist generalist specialist generalist]
2, -1, -2, [35 20 33 32 48 25 23], [25 48 23 20 33 35], 1, [generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist]
2, 1, 4, [45 49 37], [45 49], 1, [generalist generalist generalist generalist generalist]
2, -4, -4, [48 49 47 40 46], [49 48 46 47 7], 2, [generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist specialist generalist generalist generalist generalist]
2, 1, 0, [46 48 25 35 34 49 47 23], [34 20 48 47 49 46], 4, [specialist generalist generalist generalist specialist generalist generalist generalist generalist generalist specialist specialist generalist generalist generalist]
2, 5, -4, [49 35 48 47], [49 40 20 47 48], 3, [generalist specialist generalist specialist generalist generalist generalist]
2, 5, -2, [7 47 49 4 0], [4 0 47 30 7 41 49], 2, [specialist specialist specialist specialist generalist generalist specialist generalist]
2, 0, -1, [49 47 35 48 46], [49 48 46 47], 1, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -3, 0, [20 25 10 41 40 23 7], [0 46 25 41], 7, [specialist specialist specialist generalist specialist generalist]
2, 1, 2, [46 49 48 39], [49 48 46 35], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist]
2, 2, -2, [35 47 49 20], [48 34 45 0 49], 7, [specialist generalist specialist generalist generalist]
2, 1, -2, [0 45 13 35 49 46 48 20], [35 45 49 46 28 48 20 0 33], 3, [generalist specialist generalist generalist generalist generalist generalist generalist specialist specialist generalist generalist specialist generalist specialist generalist generalist specialist generalist generalist]
2, 5, 4, [35 20 45 33 3 46 49], [45 20 39 35 33 46 49 48], 3, [specialist generalist specialist specialist generalist specialist specialist generalist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist]
2, -5, 1, [10 47 39 36 46 45 3], [3 45 47 10 36 39 46], 0, [generalist specialist specialist specialist specialist specialist generalist specialist specialist generalist generalist]
2, 4, -4, [47 13 39 46 7 33 0 26], [48 45 39 18 47 7 34 3 33 26], 8, [specialist generalist specialist specialist generalist generalist specialist specialist specialist specialist generalist generalist specialist]
2, -2, 5, [33 7 45], [45 33], 1, [specialist specialist generalist]
2, 4, 4, [3 40 45 39 20 32 47 33 30], [47], 8, [generalist]
2, -2, 0, [33 25 24 7 41], [30 33 7 3 24 39 41], 4, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, -2, -4, [35 40 48 20 7 33 23], [45 33 20 48 40 35 23], 2, [specialist specialist generalist specialist generalist generalist specialist generalist specialist generalist generalist generalist specialist specialist]
2, 3, 5, [47 49 48 45 32 46 18 7], [47 49 48 18 7 32 46 3 40], 3, [generalist generalist generalist generalist specialist specialist generalist specialist specialist generalist generalist generalist specialist generalist specialist generalist specialist specialist generalist specialist]
2, 2, 2, [48 3 49 40 34], [45 34 25 49], 5, [specialist generalist generalist specialist]
2, 3, 4, [48 49 46 47 43 45], [7 33 47], 7, [specialist specialist generalist]
2, -2, -5, [26 47 33 7 32], [47 45 40 33 7 32], 3, [specialist specialist specialist specialist specialist generalist specialist generalist generalist specialist]
2, 0, 4, [13 45 48 46 49 20], [49 48 7 45 46], 3, [generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist]
2, 4, 0, [45 46 4 49 47 26], [46 47 45 49], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -2, -3, [48 20 33 45], [33 35 23 20], 4, [specialist specialist specialist specialist specialist]
2, -1, 0, [35 48 40 24 20 0 45 23 2], [0 20], 7, [specialist specialist]
2, -1, 1, [7 40 45 33 46], [7 49 35 26 0 33 46], 6, [specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist]
2, 5, 2, [49 18 48], [2 46 48 49], 3, [generalist generalist generalist generalist specialist]
2, -1, 3, [33 39 20 30 25 46 7], [39 20 3 30 25 33], 3, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, -3, 1, [33 46 48 35 34 40 47 3 10 39], [41 48 46 47], 8, [generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist]
2, 1, -1, [46 49 20 48 0], [49 48 46 20 35], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist specialist generalist generalist generalist generalist]
2, -5, -4, [37 40 20 46 43], [40 7 47 46 20 45 37 35], 5, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist]
2, 5, 3, [33 46 45 3 20 47 49], [49 20 45 3 46 47 48 7], 3, [generalist generalist specialist specialist specialist generalist generalist generalist generalist generalist specialist generalist specialist generalist]
2, -5, 0, [45 46 47 34], [20 47 4 45 34 46], 2, [generalist specialist specialist generalist generalist generalist generalist specialist]
2, 3, -4, [20 45 48 46 13 47 23 39], [45 46 47 48 20 13 39 23], 0, [specialist generalist generalist generalist generalist specialist generalist generalist generalist specialist specialist generalist generalist generalist generalist generalist]
2, 2, 0, [25 46 23 20], [20 23 25 40], 2, [specialist specialist specialist specialist specialist specialist specialist]
2, 3, 1, [35 7 47 34 49 46 48 4], [49 34 47 48 46 7 4], 1, [specialist generalist specialist generalist generalist generalist generalist generalist specialist specialist generalist generalist generalist]
2, 5, 5, [20 46 47 3 32 0 40], [47 32 46 48 0 33], 5, [specialist specialist generalist generalist generalist specialist specialist generalist generalist]
2, -2, -2, [33 40 24 35 23], [33 25 23 20 40 35 46], 4, [specialist specialist specialist specialist generalist specialist specialist specialist specialist]
2, 0, -4, [46 45 48 49 0], [46 10 45 49 48 7 28 26], 5, [generalist generalist generalist generalist specialist generalist generalist specialist generalist generalist generalist specialist specialist generalist generalist generalist generalist specialist generalist]
2, 4, 5, [18 45 20 48], [0 45 46 48 35], 5, [generalist generalist generalist specialist generalist specialist]
