Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -5, 4, [], [10 20 45], 3, [specialist generalist specialist]
1, 2, 5, [], [20 33 10 25 34], 5, [specialist specialist specialist specialist specialist]
1, -2, 0, [], [4 47 49 10 31], 5, [specialist specialist specialist generalist generalist generalist]
1, -1, -5, [], [15 32 31 46 19], 5, [generalist specialist specialist specialist specialist]
1, -3, 3, [], [44 21 17 11 48 18], 6, [specialist specialist specialist generalist specialist specialist]
1, 3, 2, [], [34 45 44 17 30], 5, [specialist generalist specialist specialist specialist generalist]
1, 1, -3, [], [2 4 46], 3, [generalist specialist specialist]
1, -5, 0, [], [46 47 42 25 18 45], 6, [generalist specialist generalist generalist generalist specialist generalist specialist generalist]
1, -3, -5, [], [11 7 49 5], 4, [specialist generalist specialist specialist]
1, 4, -4, [], [45 46 36], 3, [generalist generalist specialist]
1, 0, 2, [], [28 49 9 29 48], 5, [generalist specialist specialist specialist generalist]
1, 0, -2, [], [44 42 49 20], 4, [specialist specialist specialist generalist specialist]
1, -4, -5, [], [24 0 30 25], 4, [specialist specialist specialist specialist]
1, -3, 0, [], [31 3 34 45 21 24], 6, [specialist specialist generalist specialist specialist specialist]
1, 3, -4, [], [17 29 45 49 46 47 14 2], 8, [specialist generalist specialist specialist generalist generalist specialist generalist generalist]
1, 2, 4, [], [38 24], 2, [specialist specialist]
1, 0, -1, [], [0 19 21 14 13], 5, [specialist specialist specialist specialist specialist]
1, -2, -2, [], [14 7], 2, [specialist specialist]
1, -5, -1, [], [22 29 9 37 24 46], 6, [specialist specialist specialist specialist specialist generalist]
1, -2, -5, [], [37 34], 2, [specialist specialist]
1, 4, 1, [], [35 4 49 38], 4, [specialist specialist generalist specialist]
1, -2, -3, [], [13 38], 2, [specialist specialist]
1, 1, 4, [], [9 8], 2, [specialist specialist]
1, 5, 3, [], [46 30 14 41 33 25 9], 7, [generalist specialist specialist specialist specialist specialist specialist]
1, 2, 3, [], [34 6], 2, [specialist specialist]
1, 4, -3, [], [46 45 10 32], 4, [generalist specialist specialist generalist]
1, 1, 1, [], [39 25 46], 3, [specialist specialist generalist]
1, -3, -2, [], [22 10 47 45], 4, [generalist generalist specialist specialist]
1, -1, 1, [], [33 47 45 38 26], 5, [generalist generalist specialist generalist specialist specialist]
1, 2, -5, [], [1], 1, [specialist]
1, -1, 4, [], [26 16 49 42 21], 5, [specialist generalist specialist specialist specialist]
1, 3, 4, [], [33 48 40 41 42], 5, [specialist specialist generalist specialist specialist]
1, 4, -1, [], [6 23 30 2 49], 5, [specialist specialist specialist specialist generalist]
1, 4, 0, [], [5 39 20 36 6 46 49], 7, [specialist specialist generalist specialist specialist generalist specialist specialist]
1, 3, -3, [], [15 24], 2, [specialist specialist]
1, -5, 5, [], [46 18 23 48 25 21 36], 7, [specialist generalist generalist specialist specialist generalist specialist specialist]
1, -1, 2, [], [33 47 11 49], 4, [specialist specialist generalist generalist generalist]
1, 3, 5, [], [0 48 10 5], 4, [generalist specialist specialist specialist]
1, 5, -3, [], [16 39 46 30 4], 5, [generalist specialist specialist specialist specialist]
1, -5, 1, [], [6 1 5 47 30], 5, [generalist specialist specialist specialist specialist specialist]
1, -1, -1, [], [31 21 46 38 47 19], 6, [specialist specialist specialist generalist generalist specialist]
1, -1, 5, [], [19 2], 2, [specialist specialist]
1, -5, 2, [], [10 40 26 13 12 19 3 16], 8, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 4, -2, [], [21 2 28 30 47], 5, [generalist specialist specialist specialist specialist]
1, -2, -4, [], [15 18 33 48 25], 5, [specialist specialist specialist generalist specialist specialist]
1, -1, 0, [], [44 0 48 1 33 19], 6, [specialist specialist specialist specialist generalist specialist]
1, -2, 4, [], [24 10 4], 3, [specialist specialist specialist]
1, 1, -5, [], [12 18 15 0], 4, [specialist specialist specialist specialist specialist]
1, -3, -3, [], [21 1 0], 3, [specialist specialist specialist]
1, -2, 1, [], [7 23 48 49], 4, [specialist generalist specialist generalist]
1, -3, -4, [], [13 11 3 0], 4, [specialist specialist specialist specialist specialist]
1, 5, -1, [], [46 32 11 45], 4, [specialist generalist specialist generalist generalist]
1, -5, -4, [], [34 17 28 7 19 12], 6, [specialist specialist specialist specialist specialist specialist specialist]
1, 2, -2, [], [4 45 5 21 37], 5, [generalist specialist specialist specialist specialist]
1, 5, -5, [], [46 28 8 14 21], 5, [generalist specialist generalist specialist specialist specialist]
1, 0, 5, [], [31 22 36 35 49], 5, [specialist specialist generalist specialist specialist]
1, -1, 3, [], [14 31 41 16 33 27 4 25], 8, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, 3, -1, [], [13 23 49 17], 4, [specialist generalist specialist specialist]
1, -5, -5, [], [28 44 15 37 43], 5, [specialist specialist specialist specialist specialist]
1, 5, 2, [], [45 35 49 38], 4, [specialist generalist specialist specialist generalist]
1, -3, 2, [], [3 49], 2, [generalist specialist]
1, -2, 3, [], [25 9 5 16 6], 5, [specialist specialist specialist specialist specialist]
1, 1, -4, [], [37 27 30 45], 4, [specialist specialist generalist specialist]
1, -5, -3, [], [22 48 32 43 45 33 36], 7, [specialist specialist generalist specialist generalist specialist specialist]
1, -2, 2, [], [38 18 47 45 44 11], 6, [specialist generalist generalist specialist specialist specialist]
1, 1, 5, [], [15 36 45 14 11 40 43 31], 8, [specialist specialist specialist specialist specialist generalist specialist specialist specialist]
1, -1, -3, [], [23 34 20], 3, [specialist specialist specialist]
1, 1, -1, [], [23 7 5 9], 4, [specialist specialist specialist specialist specialist]
1, -3, 1, [], [26 34 32 35], 4, [specialist specialist specialist specialist]
